%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
13.900	+2.716e+03	+7.774e+03	+1.001e+04	+0.741
14.000	+1.925e+03	+7.485e+03	+1.171e+04	+0.795
14.100	+1.704e+03	+5.755e+03	+1.025e+04	+0.772
14.200	+4.041e+03	+6.908e+03	+1.037e+04	+0.631
14.300	+3.463e+03	+6.047e+03	+1.018e+04	+0.636
14.400	+2.895e+03	+7.314e+03	+9.807e+03	+0.716
14.500	+2.655e+03	+5.984e+03	+9.686e+03	+0.693
14.600	+3.463e+03	+6.451e+03	+9.426e+03	+0.651
14.700	+3.791e+03	+7.757e+03	+1.095e+04	+0.672
14.800	+3.282e+03	+6.835e+03	+8.837e+03	+0.676
14.900	+3.493e+03	+6.814e+03	+1.066e+04	+0.661
15.000	+5.655e+03	+3.698e+03	+1.051e+04	+0.395
15.100	+6.778e+03	+2.690e+03	+9.705e+03	+0.284
15.200	+7.204e+03	+3.850e+03	+1.036e+04	+0.348
15.300	+5.695e+03	+3.432e+03	+1.036e+04	+0.376
15.400	+7.248e+03	+2.754e+03	+9.249e+03	+0.275
15.500	+7.402e+03	+3.177e+03	+9.718e+03	+0.300
15.600	+6.683e+03	+3.206e+03	+9.343e+03	+0.324
15.700	+7.102e+03	+1.982e+03	+1.065e+04	+0.218
15.800	+7.891e+03	+3.956e+03	+1.024e+04	+0.334
15.900	+5.494e+03	+2.349e+03	+1.151e+04	+0.300
16.000	+6.581e+03	+1.814e+03	+1.107e+04	+0.216
16.100	+6.511e+03	+3.072e+03	+9.594e+03	+0.321
16.200	+7.380e+03	+3.545e+03	+1.117e+04	+0.324
16.300	+5.702e+03	+3.697e+03	+1.129e+04	+0.393
16.400	+4.608e+03	+5.718e+03	+1.035e+04	+0.554
16.500	+3.422e+03	+6.007e+03	+9.823e+03	+0.637
16.600	+3.133e+03	+5.973e+03	+8.689e+03	+0.656
16.700	+4.307e+03	+6.257e+03	+1.026e+04	+0.592
16.800	+6.794e+03	+3.831e+03	+1.002e+04	+0.361
16.900	+6.435e+03	+3.659e+03	+9.132e+03	+0.363
17.000	+8.267e+03	+2.970e+03	+1.021e+04	+0.264
17.100	+7.489e+03	+3.113e+03	+9.574e+03	+0.294
17.200	+7.140e+03	+2.889e+03	+9.369e+03	+0.288
17.300	+7.939e+03	+2.756e+03	+9.324e+03	+0.258
17.400	+8.516e+03	+3.364e+03	+1.016e+04	+0.283
17.500	+8.618e+03	+3.344e+03	+1.046e+04	+0.280
17.600	+8.359e+03	+3.199e+03	+9.304e+03	+0.277
17.700	+7.513e+03	+2.381e+03	+1.129e+04	+0.241
17.800	+8.225e+03	+3.348e+03	+1.028e+04	+0.289
17.900	+8.213e+03	+2.138e+03	+9.115e+03	+0.207
18.000	+6.934e+03	+3.110e+03	+1.107e+04	+0.310
18.100	+7.699e+03	+4.338e+03	+1.132e+04	+0.360
18.200	+7.377e+03	+3.268e+03	+9.165e+03	+0.307
18.300	+3.335e+03	+6.140e+03	+1.055e+04	+0.648
18.400	+3.032e+03	+7.748e+03	+1.090e+04	+0.719
18.500	+2.242e+03	+5.995e+03	+9.799e+03	+0.728
18.600	+1.964e+03	+8.348e+03	+9.967e+03	+0.810
18.700	+2.826e+03	+6.971e+03	+1.012e+04	+0.712
18.800	+3.181e+03	+6.199e+03	+1.040e+04	+0.661
18.900	+2.576e+03	+6.033e+03	+1.004e+04	+0.701
19.000	+3.769e+03	+6.276e+03	+1.073e+04	+0.625
19.100	+3.164e+03	+7.594e+03	+9.630e+03	+0.706
19.200	+2.907e+03	+6.651e+03	+8.762e+03	+0.696
19.300	+3.602e+03	+6.030e+03	+1.086e+04	+0.626
19.400	+3.568e+03	+6.579e+03	+9.986e+03	+0.648
19.500	+1.665e+03	+6.998e+03	+8.926e+03	+0.808
19.600	+4.133e+03	+7.384e+03	+9.194e+03	+0.641
19.700	+4.215e+03	+6.255e+03	+8.956e+03	+0.597
19.800	+4.523e+03	+8.262e+03	+9.785e+03	+0.646
19.900	+3.668e+03	+8.501e+03	+1.079e+04	+0.699
20.000	+4.073e+03	+9.132e+03	+9.988e+03	+0.692
20.100	+5.366e+03	+4.983e+03	+1.044e+04	+0.482
20.200	+8.622e+03	+2.769e+03	+9.989e+03	+0.243
20.300	+3.274e+03	+7.041e+03	+1.013e+04	+0.683
20.400	+3.386e+03	+6.839e+03	+1.018e+04	+0.669
20.500	+1.393e+03	+8.038e+03	+1.020e+04	+0.852
20.600	+2.303e+03	+7.076e+03	+8.206e+03	+0.754
20.700	+1.877e+03	+4.859e+03	+8.384e+03	+0.721
20.800	+2.830e+03	+7.359e+03	+9.707e+03	+0.722
20.900	+3.932e+03	+6.402e+03	+1.078e+04	+0.620
21.000	+3.612e+03	+7.718e+03	+8.895e+03	+0.681
21.100	+4.055e+03	+7.244e+03	+1.092e+04	+0.641
21.200	+7.404e+03	+2.397e+03	+8.913e+03	+0.245
21.300	+8.784e+03	+3.033e+03	+8.596e+03	+0.257
21.400	+7.784e+03	+3.533e+03	+1.111e+04	+0.312
21.500	+6.130e+03	+3.014e+03	+1.013e+04	+0.330
21.600	+7.328e+03	+2.164e+03	+9.566e+03	+0.228
21.700	+6.651e+03	+2.601e+03	+9.629e+03	+0.281
21.800	+8.182e+03	+3.793e+03	+1.061e+04	+0.317
21.900	+6.603e+03	+2.056e+03	+1.045e+04	+0.237
22.000	+7.509e+03	+3.464e+03	+1.058e+04	+0.316
22.100	+8.124e+03	+4.462e+03	+1.249e+04	+0.354
22.200	+8.033e+03	+3.569e+03	+9.065e+03	+0.308
22.300	+2.894e+03	+6.239e+03	+9.811e+03	+0.683
22.400	+1.681e+03	+6.990e+03	+9.986e+03	+0.806
22.500	+3.566e+03	+8.717e+03	+1.032e+04	+0.710
22.600	+6.683e+03	+2.889e+03	+9.539e+03	+0.302
22.700	+8.130e+03	+2.834e+03	+1.119e+04	+0.258
22.800	+6.663e+03	+3.042e+03	+1.036e+04	+0.313
22.900	+6.120e+03	+3.864e+03	+1.036e+04	+0.387
23.000	+6.545e+03	+5.080e+03	+9.796e+03	+0.437
23.100	+6.547e+03	+2.463e+03	+1.047e+04	+0.273
23.200	+5.664e+03	+9.943e+02	+9.117e+03	+0.149
23.300	+7.246e+03	+2.167e+03	+1.102e+04	+0.230
23.400	+6.276e+03	+2.234e+03	+9.738e+03	+0.262
23.500	+7.344e+03	+2.180e+03	+1.072e+04	+0.229
23.600	+5.784e+03	+3.117e+03	+9.406e+03	+0.350
23.700	+7.247e+03	+4.469e+03	+9.119e+03	+0.381
23.800	+6.959e+03	+1.711e+03	+1.019e+04	+0.197
23.900	+7.773e+03	+2.575e+03	+9.208e+03	+0.249
24.000	+7.675e+03	+1.895e+03	+1.027e+04	+0.198
24.100	+6.661e+03	+2.785e+03	+9.214e+03	+0.295
24.200	+5.968e+03	+2.058e+03	+8.957e+03	+0.256
24.300	+8.493e+03	+2.772e+03	+1.109e+04	+0.246
24.400	+6.085e+03	+4.336e+03	+1.084e+04	+0.416
24.500	+7.496e+03	+1.431e+03	+9.318e+03	+0.160
24.600	+6.437e+03	+3.133e+03	+1.055e+04	+0.327
24.700	+5.572e+03	+5.320e+03	+9.997e+03	+0.488
24.800	+2.827e+03	+6.657e+03	+1.018e+04	+0.702
24.900	+3.146e+03	+7.033e+03	+1.012e+04	+0.691
25.000	+3.131e+03	+8.389e+03	+9.354e+03	+0.728
25.100	+2.788e+03	+7.101e+03	+1.025e+04	+0.718
25.200	+3.481e+03	+7.826e+03	+9.202e+03	+0.692
25.300	+3.869e+03	+6.563e+03	+9.421e+03	+0.629
25.400	+3.094e+03	+7.583e+03	+1.067e+04	+0.710
25.500	+3.711e+03	+8.195e+03	+9.900e+03	+0.688
25.600	+3.029e+03	+7.018e+03	+9.220e+03	+0.698
25.700	+3.704e+03	+8.996e+03	+9.587e+03	+0.708
25.800	+3.559e+03	+7.761e+03	+9.570e+03	+0.686
25.900	+3.811e+03	+7.509e+03	+8.941e+03	+0.663
26.000	+1.719e+03	+6.989e+03	+1.008e+04	+0.803
26.100	+2.577e+03	+6.360e+03	+1.019e+04	+0.712
26.200	+3.090e+03	+7.106e+03	+9.237e+03	+0.697
26.300	+3.849e+03	+6.581e+03	+9.547e+03	+0.631
26.400	+2.991e+03	+8.779e+03	+1.149e+04	+0.746
26.500	+3.063e+03	+8.178e+03	+1.062e+04	+0.728
26.600	+2.121e+03	+6.597e+03	+9.958e+03	+0.757
26.700	+1.832e+03	+7.844e+03	+8.745e+03	+0.811
26.800	+3.159e+03	+6.454e+03	+9.922e+03	+0.671
26.900	+3.343e+03	+7.446e+03	+1.067e+04	+0.690
27.000	+1.430e+03	+7.446e+03	+9.730e+03	+0.839
27.100	+3.105e+03	+7.912e+03	+9.203e+03	+0.718
27.200	+5.857e+03	+4.152e+03	+1.083e+04	+0.415
27.300	+8.062e+03	+2.401e+03	+9.380e+03	+0.229
27.400	+8.180e+03	+3.312e+03	+1.037e+04	+0.288
27.500	+6.219e+03	+2.965e+03	+1.022e+04	+0.323
27.600	+4.719e+03	+5.675e+03	+1.108e+04	+0.546
27.700	+2.715e+03	+6.643e+03	+8.954e+03	+0.710
27.800	+1.745e+03	+5.983e+03	+1.121e+04	+0.774
27.900	+2.334e+03	+6.608e+03	+1.042e+04	+0.739
28.000	+2.981e+03	+6.802e+03	+1.074e+04	+0.695
28.100	+3.558e+03	+5.663e+03	+1.007e+04	+0.614
28.200	+3.333e+03	+6.980e+03	+9.197e+03	+0.677
28.300	+2.935e+03	+6.539e+03	+1.060e+04	+0.690
28.400	+1.778e+03	+6.724e+03	+9.694e+03	+0.791
28.500	+3.568e+03	+7.010e+03	+9.025e+03	+0.663
28.600	+4.172e+03	+5.979e+03	+1.007e+04	+0.589
28.700	+2.242e+03	+7.596e+03	+1.141e+04	+0.772
28.800	+2.559e+03	+7.022e+03	+9.194e+03	+0.733
28.900	+3.866e+03	+8.926e+03	+9.990e+03	+0.698
29.000	+3.846e+03	+7.857e+03	+1.002e+04	+0.671
29.100	+3.701e+03	+8.002e+03	+9.873e+03	+0.684
29.200	+1.802e+03	+6.964e+03	+1.140e+04	+0.794
29.300	+4.306e+03	+7.227e+03	+9.466e+03	+0.627
29.400	+3.993e+03	+6.095e+03	+1.000e+04	+0.604
29.500	+2.179e+03	+7.321e+03	+9.763e+03	+0.771
29.600	+6.523e+03	+3.444e+03	+8.844e+03	+0.346
29.700	+2.519e+03	+6.227e+03	+1.019e+04	+0.712
29.800	+2.361e+03	+6.664e+03	+9.539e+03	+0.738
29.900	+3.650e+03	+7.563e+03	+7.496e+03	+0.674
30.000	+3.668e+03	+6.471e+03	+1.078e+04	+0.638
30.100	+1.980e+03	+8.058e+03	+7.963e+03	+0.803
30.200	+2.736e+03	+6.521e+03	+9.779e+03	+0.704
30.300	+2.437e+03	+7.847e+03	+9.436e+03	+0.763
30.400	+2.738e+03	+6.430e+03	+9.648e+03	+0.701
30.500	+2.525e+03	+6.245e+03	+9.373e+03	+0.712
30.600	+2.486e+03	+5.773e+03	+1.203e+04	+0.699
30.700	+2.564e+03	+6.747e+03	+1.072e+04	+0.725
30.800	+3.170e+03	+7.708e+03	+9.781e+03	+0.709
30.900	+3.283e+03	+7.997e+03	+1.134e+04	+0.709
31.000	+3.190e+03	+6.934e+03	+8.814e+03	+0.685
31.100	+4.229e+03	+6.182e+03	+1.042e+04	+0.594
31.200	+4.943e+03	+4.599e+03	+9.985e+03	+0.482
31.300	+2.766e+03	+6.409e+03	+8.882e+03	+0.699
31.400	+3.799e+03	+8.305e+03	+9.365e+03	+0.686
31.500	+2.670e+03	+8.778e+03	+1.002e+04	+0.767
31.600	+3.652e+03	+6.683e+03	+1.063e+04	+0.647
31.700	+4.349e+03	+6.749e+03	+1.014e+04	+0.608
31.800	+3.989e+03	+6.337e+03	+1.007e+04	+0.614
31.900	+4.931e+03	+5.804e+03	+1.020e+04	+0.541
32.000	+3.261e+03	+6.348e+03	+1.010e+04	+0.661
32.100	+1.907e+03	+7.094e+03	+9.295e+03	+0.788
32.200	+3.909e+03	+7.599e+03	+1.041e+04	+0.660
32.300	+5.332e+03	+5.210e+03	+1.015e+04	+0.494
32.400	+8.054e+03	+4.211e+03	+9.410e+03	+0.343
32.500	+7.234e+03	+2.895e+03	+1.015e+04	+0.286
32.600	+5.775e+03	+2.775e+03	+9.851e+03	+0.325
32.700	+6.698e+03	+2.591e+03	+1.077e+04	+0.279
32.800	+6.121e+03	+3.787e+03	+1.103e+04	+0.382
32.900	+7.165e+03	+3.761e+03	+9.052e+03	+0.344
33.000	+7.467e+03	+2.911e+03	+1.060e+04	+0.281
33.100	+5.742e+03	+3.396e+03	+9.885e+03	+0.372
33.200	+3.716e+03	+4.666e+03	+9.829e+03	+0.557
33.300	+4.223e+03	+6.602e+03	+9.845e+03	+0.610
33.400	+2.204e+03	+7.585e+03	+8.864e+03	+0.775
33.500	+3.000e+03	+8.439e+03	+9.684e+03	+0.738
33.600	+2.297e+03	+5.990e+03	+9.664e+03	+0.723
33.700	+3.350e+03	+5.581e+03	+9.726e+03	+0.625
33.800	+4.120e+03	+5.854e+03	+1.033e+04	+0.587
33.900	+3.895e+03	+8.043e+03	+8.337e+03	+0.674
34.000	+3.339e+03	+6.096e+03	+9.179e+03	+0.646
34.100	+2.556e+03	+6.995e+03	+1.020e+04	+0.732
34.200	+4.148e+03	+7.119e+03	+1.073e+04	+0.632
34.300	+3.414e+03	+7.589e+03	+9.500e+03	+0.690
34.400	+3.240e+03	+6.204e+03	+9.836e+03	+0.657
34.500	+2.128e+03	+6.201e+03	+8.910e+03	+0.744
34.600	+2.890e+03	+7.338e+03	+9.715e+03	+0.717
34.700	+3.334e+03	+6.986e+03	+9.227e+03	+0.677
34.800	+4.635e+03	+5.342e+03	+1.081e+04	+0.535
34.900	+2.210e+03	+8.856e+03	+1.060e+04	+0.800
35.000	+1.401e+03	+5.989e+03	+1.008e+04	+0.810
35.100	+1.497e+03	+7.909e+03	+1.091e+04	+0.841
35.200	+2.701e+03	+7.090e+03	+1.038e+04	+0.724
35.300	+2.007e+03	+7.567e+03	+1.072e+04	+0.790
35.400	+2.188e+03	+6.733e+03	+9.318e+03	+0.755
35.500	+2.870e+03	+7.906e+03	+1.111e+04	+0.734
35.600	+2.993e+03	+6.900e+03	+9.533e+03	+0.697
35.700	+4.817e+03	+6.849e+03	+9.494e+03	+0.587
35.800	+3.052e+03	+6.243e+03	+1.032e+04	+0.672
35.900	+3.379e+03	+8.027e+03	+9.781e+03	+0.704
36.000	+2.352e+03	+7.124e+03	+1.112e+04	+0.752
36.100	+3.890e+03	+7.951e+03	+1.096e+04	+0.671
36.200	+2.523e+03	+8.051e+03	+1.129e+04	+0.761
36.300	+3.368e+03	+7.819e+03	+9.407e+03	+0.699
36.400	+2.783e+03	+6.095e+03	+9.602e+03	+0.687
36.500	+2.528e+03	+7.745e+03	+9.508e+03	+0.754
36.600	+5.902e+03	+4.274e+03	+1.009e+04	+0.420
36.700	+6.262e+03	+3.460e+03	+1.114e+04	+0.356
36.800	+7.432e+03	+2.221e+03	+9.087e+03	+0.230
36.900	+4.333e+03	+5.057e+03	+1.020e+04	+0.539
37.000	+3.616e+03	+6.801e+03	+8.464e+03	+0.653
37.100	+3.703e+03	+8.427e+03	+8.800e+03	+0.695
37.200	+2.682e+03	+6.237e+03	+9.159e+03	+0.699
37.300	+2.605e+03	+6.731e+03	+9.690e+03	+0.721
37.400	+1.869e+03	+6.540e+03	+8.790e+03	+0.778
37.500	+3.600e+03	+6.417e+03	+8.589e+03	+0.641
37.600	+3.613e+03	+6.729e+03	+1.006e+04	+0.651
37.700	+4.367e+03	+7.805e+03	+1.124e+04	+0.641
37.800	+1.647e+03	+7.489e+03	+7.723e+03	+0.820
37.900	+2.376e+03	+6.774e+03	+1.029e+04	+0.740
38.000	+3.523e+03	+6.306e+03	+1.092e+04	+0.642
38.100	+6.225e+03	+2.284e+03	+1.010e+04	+0.268
38.200	+7.957e+03	+3.791e+03	+1.062e+04	+0.323
38.300	+5.535e+03	+2.911e+03	+9.764e+03	+0.345
38.400	+7.111e+03	+1.192e+03	+9.443e+03	+0.144
38.500	+6.942e+03	+2.976e+03	+1.027e+04	+0.300
