%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
7.200	+6.911e+03	+2.371e+03	+1.156e+04	+0.255
7.300	+6.722e+03	+4.216e+03	+9.337e+03	+0.385
7.400	+8.233e+03	+3.609e+03	+1.001e+04	+0.305
7.500	+6.665e+03	+3.274e+03	+1.068e+04	+0.329
7.600	+7.365e+03	+3.173e+03	+1.060e+04	+0.301
7.700	+8.252e+03	+3.282e+02	+1.061e+04	+0.038
7.800	+7.206e+03	+3.722e+03	+9.527e+03	+0.341
7.900	+5.782e+03	+3.821e+03	+1.100e+04	+0.398
8.000	+7.185e+03	+2.752e+03	+1.070e+04	+0.277
8.100	+7.298e+03	+2.649e+03	+9.923e+03	+0.266
8.200	+8.271e+03	+3.649e+03	+1.041e+04	+0.306
8.300	+7.873e+03	+3.004e+03	+1.058e+04	+0.276
8.400	+7.999e+03	+2.221e+03	+9.383e+03	+0.217
8.500	+8.032e+03	+3.611e+03	+9.772e+03	+0.310
8.600	+7.133e+03	+3.538e+03	+9.177e+03	+0.332
8.700	+5.569e+03	+3.854e+03	+1.065e+04	+0.409
8.800	+2.905e+03	+6.961e+03	+9.556e+03	+0.706
8.900	+3.779e+03	+7.176e+03	+1.175e+04	+0.655
9.000	+2.970e+03	+7.719e+03	+1.195e+04	+0.722
9.100	+4.192e+03	+6.672e+03	+9.336e+03	+0.614
9.200	+2.676e+03	+7.223e+03	+1.136e+04	+0.730
9.300	+6.405e+03	+4.180e+03	+9.567e+03	+0.395
9.400	+6.977e+03	+3.151e+03	+8.752e+03	+0.311
9.500	+8.112e+03	+3.480e+03	+9.963e+03	+0.300
9.600	+6.589e+03	+2.441e+03	+9.032e+03	+0.270
9.700	+6.601e+03	+2.543e+03	+1.015e+04	+0.278
9.800	+7.711e+03	+3.939e+03	+9.482e+03	+0.338
9.900	+5.436e+03	+4.369e+03	+1.108e+04	+0.446
10.000	+8.761e+03	+2.741e+03	+1.133e+04	+0.238
10.100	+8.668e+03	+2.211e+03	+9.288e+03	+0.203
10.200	+7.608e+03	+3.587e+03	+9.433e+03	+0.320
10.300	+8.013e+03	+2.483e+03	+1.037e+04	+0.237
10.400	+6.391e+03	+2.603e+03	+1.011e+04	+0.289
10.500	+6.423e+03	+2.384e+03	+9.278e+03	+0.271
10.600	+6.284e+03	+1.294e+03	+9.033e+03	+0.171
10.700	+6.400e+03	+3.972e+03	+1.084e+04	+0.383
10.800	+3.865e+03	+4.967e+03	+1.050e+04	+0.562
10.900	+3.506e+03	+6.994e+03	+1.010e+04	+0.666
11.000	+2.013e+02	+7.250e+03	+1.031e+04	+0.973
11.100	+3.695e+03	+5.961e+03	+1.001e+04	+0.617
11.200	+3.744e+03	+6.657e+03	+1.106e+04	+0.640
11.300	+1.525e+03	+6.758e+03	+1.019e+04	+0.816
11.400	+3.230e+03	+6.466e+03	+1.092e+04	+0.667
11.500	+2.470e+03	+6.656e+03	+1.218e+04	+0.729
11.600	+1.833e+03	+8.362e+03	+1.067e+04	+0.820
11.700	+2.734e+03	+5.556e+03	+1.017e+04	+0.670
11.800	+2.617e+03	+6.918e+03	+1.084e+04	+0.726
11.900	+3.025e+03	+6.483e+03	+1.002e+04	+0.682
12.000	+3.833e+03	+6.121e+03	+1.096e+04	+0.615
12.100	+2.510e+03	+5.502e+03	+9.693e+03	+0.687
12.200	+3.435e+03	+7.965e+03	+8.838e+03	+0.699
12.300	+1.776e+03	+7.889e+03	+8.844e+03	+0.816
12.400	+2.261e+03	+6.017e+03	+9.287e+03	+0.727
12.500	+5.400e+03	+8.625e+03	+1.029e+04	+0.615
12.600	+4.343e+03	+6.797e+03	+9.598e+03	+0.610
12.700	+2.788e+03	+6.429e+03	+9.722e+03	+0.698
12.800	+3.997e+03	+7.887e+03	+9.302e+03	+0.664
12.900	+5.283e+03	+4.558e+03	+1.111e+04	+0.463
13.000	+7.867e+03	+4.225e+03	+9.582e+03	+0.349
13.100	+2.491e+03	+7.452e+03	+9.669e+03	+0.749
13.200	+2.629e+03	+6.993e+03	+1.071e+04	+0.727
13.300	+1.634e+03	+7.790e+03	+8.802e+03	+0.827
13.400	+2.323e+03	+6.975e+03	+9.768e+03	+0.750
13.500	+1.596e+03	+6.701e+03	+9.870e+03	+0.808
13.600	+4.175e+03	+7.216e+03	+9.491e+03	+0.633
13.700	+2.611e+03	+8.215e+03	+1.039e+04	+0.759
13.800	+1.337e+03	+6.706e+03	+1.069e+04	+0.834
13.900	+1.654e+03	+6.586e+03	+1.099e+04	+0.799
14.000	+3.669e+03	+6.567e+03	+9.351e+03	+0.642
14.100	+3.488e+03	+6.940e+03	+1.033e+04	+0.666
14.200	+3.246e+03	+7.542e+03	+1.044e+04	+0.699
14.300	+2.703e+03	+6.883e+03	+1.030e+04	+0.718
14.400	+3.402e+03	+7.307e+03	+1.064e+04	+0.682
14.500	+2.312e+03	+5.920e+03	+1.071e+04	+0.719
14.600	+2.275e+03	+6.626e+03	+1.010e+04	+0.744
14.700	+3.117e+03	+7.140e+03	+1.090e+04	+0.696
14.800	+2.050e+03	+8.016e+03	+9.859e+03	+0.796
14.900	+3.094e+03	+8.142e+03	+1.051e+04	+0.725
15.000	+7.207e+03	+2.330e+03	+9.901e+03	+0.244
15.100	+5.632e+03	+5.049e+03	+9.276e+03	+0.473
15.200	+2.946e+03	+7.043e+03	+1.022e+04	+0.705
15.300	+2.483e+03	+7.842e+03	+1.007e+04	+0.760
15.400	+2.599e+03	+6.291e+03	+9.160e+03	+0.708
15.500	+2.995e+03	+6.675e+03	+9.890e+03	+0.690
15.600	+2.813e+03	+7.173e+03	+9.959e+03	+0.718
15.700	+2.799e+03	+8.435e+03	+8.767e+03	+0.751
15.800	+3.201e+03	+6.605e+03	+9.172e+03	+0.674
15.900	+2.126e+03	+5.974e+03	+9.412e+03	+0.738
16.000	+2.400e+03	+7.014e+03	+9.310e+03	+0.745
16.100	+3.346e+03	+6.423e+03	+1.049e+04	+0.658
16.200	+3.093e+03	+6.736e+03	+9.321e+03	+0.685
16.300	+5.471e+03	+4.496e+03	+8.901e+03	+0.451
16.400	+4.643e+03	+5.044e+03	+9.555e+03	+0.521
16.500	+2.442e+03	+6.229e+03	+1.019e+04	+0.718
16.600	+3.769e+03	+6.603e+03	+1.006e+04	+0.637
16.700	+4.022e+03	+6.731e+03	+8.409e+03	+0.626
16.800	+3.277e+03	+6.348e+03	+9.908e+03	+0.660
16.900	+3.471e+03	+7.673e+03	+1.079e+04	+0.689
17.000	+3.032e+03	+8.221e+03	+1.087e+04	+0.731
17.100	+2.760e+03	+5.841e+03	+9.769e+03	+0.679
17.200	+3.570e+03	+6.958e+03	+9.570e+03	+0.661
17.300	+4.053e+03	+7.473e+03	+1.070e+04	+0.648
17.400	+1.871e+03	+7.927e+03	+8.564e+03	+0.809
17.500	+1.087e+03	+6.937e+03	+9.183e+03	+0.865
17.600	+2.497e+03	+7.329e+03	+1.036e+04	+0.746
17.700	+6.460e+03	+3.841e+03	+1.013e+04	+0.373
17.800	+6.146e+03	+2.181e+03	+1.083e+04	+0.262
17.900	+8.165e+03	+3.118e+03	+1.124e+04	+0.276
18.000	+7.484e+03	+1.951e+03	+1.094e+04	+0.207
18.100	+6.065e+03	+3.982e+03	+1.040e+04	+0.396
18.200	+3.507e+03	+7.665e+03	+1.105e+04	+0.686
18.300	+3.909e+03	+6.833e+03	+1.057e+04	+0.636
18.400	+4.457e+03	+5.653e+03	+9.692e+03	+0.559
18.500	+2.448e+03	+6.655e+03	+1.078e+04	+0.731
18.600	+3.789e+03	+6.559e+03	+1.032e+04	+0.634
18.700	+2.922e+03	+6.879e+03	+1.066e+04	+0.702
18.800	+2.056e+03	+6.691e+03	+9.759e+03	+0.765
18.900	+5.788e+03	+2.891e+03	+1.055e+04	+0.333
19.000	+7.431e+03	+2.382e+03	+9.984e+03	+0.243
19.100	+7.265e+03	+2.997e+03	+1.011e+04	+0.292
19.200	+6.178e+03	+2.551e+03	+1.113e+04	+0.292
19.300	+6.698e+03	+2.580e+03	+9.416e+03	+0.278
19.400	+7.794e+03	+2.781e+03	+9.039e+03	+0.263
19.500	+3.151e+03	+4.728e+03	+9.484e+03	+0.600
19.600	+2.736e+03	+7.113e+03	+1.114e+04	+0.722
19.700	+1.948e+03	+6.692e+03	+9.375e+03	+0.775
19.800	+2.383e+03	+8.394e+03	+1.085e+04	+0.779
19.900	+3.166e+03	+6.736e+03	+9.206e+03	+0.680
20.000	+3.310e+03	+7.076e+03	+1.026e+04	+0.681
20.100	+2.556e+03	+5.753e+03	+9.060e+03	+0.692
20.200	+2.482e+03	+7.731e+03	+1.060e+04	+0.757
20.300	+2.795e+03	+7.418e+03	+1.113e+04	+0.726
20.400	+2.560e+03	+7.423e+03	+9.787e+03	+0.744
20.500	+4.320e+03	+5.928e+03	+1.216e+04	+0.578
20.600	+3.202e+03	+5.876e+03	+9.891e+03	+0.647
20.700	+2.606e+03	+6.982e+03	+1.058e+04	+0.728
20.800	+3.804e+03	+7.794e+03	+9.590e+03	+0.672
20.900	+4.232e+03	+7.222e+03	+9.188e+03	+0.630
21.000	+3.995e+03	+6.223e+03	+1.067e+04	+0.609
21.100	+4.473e+03	+6.399e+03	+8.695e+03	+0.589
21.200	+3.514e+03	+8.261e+03	+1.072e+04	+0.702
21.300	+3.531e+03	+7.993e+03	+9.454e+03	+0.694
21.400	+3.971e+03	+6.587e+03	+9.845e+03	+0.624
21.500	+2.953e+03	+7.301e+03	+1.055e+04	+0.712
21.600	+3.092e+03	+6.294e+03	+1.100e+04	+0.671
21.700	+3.712e+03	+6.916e+03	+1.008e+04	+0.651
21.800	+3.707e+03	+7.453e+03	+1.176e+04	+0.668
21.900	+3.862e+03	+7.200e+03	+9.893e+03	+0.651
22.000	+3.208e+03	+8.182e+03	+9.616e+03	+0.718
22.100	+3.442e+03	+7.829e+03	+8.361e+03	+0.695
22.200	+5.556e+03	+4.755e+03	+9.436e+03	+0.461
22.300	+3.176e+03	+6.112e+03	+1.018e+04	+0.658
22.400	+1.935e+03	+6.526e+03	+1.007e+04	+0.771
22.500	+2.881e+03	+6.492e+03	+1.031e+04	+0.693
22.600	+3.100e+03	+7.331e+03	+9.171e+03	+0.703
22.700	+2.385e+03	+5.935e+03	+1.058e+04	+0.713
22.800	+2.745e+03	+6.132e+03	+1.071e+04	+0.691
22.900	+8.394e+03	+2.645e+03	+1.034e+04	+0.240
23.000	+7.245e+03	+3.237e+03	+1.052e+04	+0.309
23.100	+7.539e+03	+2.270e+03	+9.006e+03	+0.231
23.200	+4.931e+03	+5.216e+03	+1.064e+04	+0.514
23.300	+3.610e+03	+6.320e+03	+1.067e+04	+0.636
23.400	+3.861e+03	+8.135e+03	+1.077e+04	+0.678
23.500	+3.563e+03	+6.655e+03	+9.705e+03	+0.651
23.600	+3.073e+03	+7.677e+03	+1.018e+04	+0.714
23.700	+2.965e+03	+8.277e+03	+8.620e+03	+0.736
23.800	+2.569e+03	+6.726e+03	+8.470e+03	+0.724
23.900	+4.360e+03	+6.834e+03	+1.040e+04	+0.610
24.000	+2.280e+03	+5.984e+03	+1.077e+04	+0.724
24.100	+4.869e+03	+5.108e+03	+1.089e+04	+0.512
24.200	+3.547e+03	+5.639e+03	+1.014e+04	+0.614
24.300	+2.369e+03	+7.714e+03	+9.716e+03	+0.765
24.400	+6.944e+03	+2.335e+03	+1.054e+04	+0.252
24.500	+5.144e+03	+6.722e+03	+9.641e+03	+0.567
24.600	+6.825e+03	+3.622e+03	+1.075e+04	+0.347
24.700	+6.880e+03	+2.428e+03	+9.758e+03	+0.261
24.800	+5.587e+03	+3.546e+03	+1.151e+04	+0.388
24.900	+7.229e+03	+3.881e+03	+9.186e+03	+0.349
25.000	+6.926e+03	+1.630e+03	+1.096e+04	+0.191
25.100	+2.987e+03	+6.588e+03	+9.700e+03	+0.688
25.200	+2.397e+03	+6.341e+03	+9.554e+03	+0.726
25.300	+4.301e+03	+6.462e+03	+8.584e+03	+0.600
25.400	+3.389e+03	+7.177e+03	+9.740e+03	+0.679
25.500	+3.842e+03	+7.750e+03	+8.993e+03	+0.669
25.600	+3.168e+03	+6.758e+03	+1.178e+04	+0.681
25.700	+5.095e+03	+5.050e+03	+9.349e+03	+0.498
25.800	+7.498e+03	+2.183e+03	+9.154e+03	+0.225
25.900	+6.536e+03	+2.896e+03	+9.353e+03	+0.307
26.000	+5.187e+03	+4.902e+03	+9.951e+03	+0.486
26.100	+3.478e+03	+5.815e+03	+1.037e+04	+0.626
26.200	+2.359e+03	+7.811e+03	+9.297e+03	+0.768
26.300	+4.255e+03	+8.657e+03	+1.169e+04	+0.670
26.400	+2.901e+03	+7.214e+03	+8.518e+03	+0.713
26.500	+2.824e+03	+7.029e+03	+1.063e+04	+0.713
26.600	+5.617e+03	+2.588e+03	+1.007e+04	+0.315
26.700	+7.772e+03	+1.572e+03	+1.018e+04	+0.168
26.800	+5.694e+03	+4.870e+03	+1.012e+04	+0.461
26.900	+1.965e+03	+8.093e+03	+1.002e+04	+0.805
27.000	+3.575e+03	+7.145e+03	+1.094e+04	+0.666
27.100	+5.661e+03	+4.248e+03	+9.784e+03	+0.429
27.200	+7.764e+03	+4.517e+03	+8.147e+03	+0.368
27.300	+7.863e+03	+2.430e+03	+9.044e+03	+0.236
27.400	+7.386e+03	+3.407e+03	+9.965e+03	+0.316
27.500	+7.166e+03	+3.768e+03	+8.994e+03	+0.345
27.600	+4.112e+03	+6.185e+03	+1.046e+04	+0.601
27.700	+5.293e+03	+5.432e+03	+9.905e+03	+0.506
27.800	+7.662e+03	+2.050e+03	+1.090e+04	+0.211
27.900	+6.413e+03	+1.952e+03	+1.056e+04	+0.233
28.000	+7.263e+03	+3.595e+03	+1.005e+04	+0.331
28.100	+6.609e+03	+2.416e+03	+1.064e+04	+0.268
28.200	+7.506e+03	+5.139e+03	+9.593e+03	+0.406
28.300	+8.127e+03	+4.029e+03	+9.280e+03	+0.331
28.400	+6.827e+03	+2.919e+03	+1.099e+04	+0.300
28.500	+5.125e+03	+3.617e+03	+1.136e+04	+0.414
28.600	+8.156e+03	+2.153e+03	+9.832e+03	+0.209
28.700	+6.823e+03	+1.594e+03	+9.339e+03	+0.189
28.800	+7.016e+03	+2.375e+03	+1.001e+04	+0.253
28.900	+7.282e+03	+3.133e+03	+1.183e+04	+0.301
29.000	+6.205e+03	+2.963e+03	+1.147e+04	+0.323
29.100	+8.152e+03	+2.752e+03	+1.049e+04	+0.252
29.200	+6.461e+03	+4.357e+03	+9.705e+03	+0.403
29.300	+2.653e+03	+6.904e+03	+9.857e+03	+0.722
29.400	+2.990e+03	+6.352e+03	+1.016e+04	+0.680
29.500	+2.048e+03	+7.870e+03	+9.077e+03	+0.794
29.600	+3.090e+03	+6.424e+03	+8.945e+03	+0.675
29.700	+3.124e+03	+6.952e+03	+1.034e+04	+0.690
29.800	+6.774e+03	+3.759e+03	+1.085e+04	+0.357
29.900	+8.030e+03	+2.816e+03	+1.011e+04	+0.260
30.000	+5.888e+03	+2.050e+03	+1.111e+04	+0.258
30.100	+6.193e+03	+2.990e+03	+1.096e+04	+0.326
30.200	+6.729e+03	+2.616e+03	+9.650e+03	+0.280
30.300	+5.119e+03	+2.845e+03	+1.043e+04	+0.357
30.400	+7.719e+03	+2.435e+03	+1.097e+04	+0.240
30.500	+7.254e+03	+3.663e+03	+9.789e+03	+0.335
30.600	+6.202e+03	+3.024e+03	+9.805e+03	+0.328
30.700	+3.761e+03	+5.990e+03	+1.021e+04	+0.614
30.800	+3.251e+03	+5.696e+03	+9.188e+03	+0.637
30.900	+1.952e+03	+8.168e+03	+9.394e+03	+0.807
31.000	+3.079e+03	+7.550e+03	+9.845e+03	+0.710
31.100	+2.005e+03	+7.513e+03	+9.171e+03	+0.789
31.200	+3.706e+03	+6.857e+03	+1.012e+04	+0.649
31.300	+3.006e+03	+7.344e+03	+8.908e+03	+0.710
31.400	+1.713e+03	+7.748e+03	+9.710e+03	+0.819
31.500	+3.875e+03	+8.016e+03	+9.565e+03	+0.674
31.600	+3.240e+03	+7.090e+03	+1.094e+04	+0.686
31.700	+3.152e+03	+7.054e+03	+9.480e+03	+0.691
31.800	+1.849e+03	+7.904e+03	+1.037e+04	+0.810
31.900	+2.401e+03	+7.137e+03	+8.652e+03	+0.748
32.000	+3.007e+03	+8.226e+03	+1.123e+04	+0.732
32.100	+1.595e+03	+7.333e+03	+1.038e+04	+0.821
32.200	+2.741e+03	+6.837e+03	+1.042e+04	+0.714
32.300	+2.496e+03	+7.075e+03	+1.052e+04	+0.739
32.400	+2.387e+03	+5.443e+03	+1.046e+04	+0.695
32.500	+3.653e+03	+7.779e+03	+9.535e+03	+0.680
32.600	+3.755e+03	+6.415e+03	+9.710e+03	+0.631
32.700	+1.912e+03	+6.463e+03	+1.021e+04	+0.772
32.800	+2.646e+03	+7.159e+03	+1.030e+04	+0.730
32.900	+2.794e+03	+6.936e+03	+1.037e+04	+0.713
33.000	+2.436e+03	+6.650e+03	+9.669e+03	+0.732
33.100	+2.604e+03	+5.962e+03	+9.764e+03	+0.696
33.200	+3.151e+03	+8.200e+03	+1.068e+04	+0.722
33.300	+1.958e+03	+8.152e+03	+1.049e+04	+0.806
33.400	+3.328e+03	+7.392e+03	+1.016e+04	+0.690
33.500	+3.140e+03	+6.451e+03	+1.082e+04	+0.673
33.600	+3.224e+03	+6.467e+03	+9.655e+03	+0.667
33.700	+3.286e+03	+7.528e+03	+1.095e+04	+0.696
33.800	+1.874e+03	+5.768e+03	+9.928e+03	+0.755
33.900	+1.576e+03	+6.165e+03	+8.629e+03	+0.796
34.000	+1.955e+03	+8.545e+03	+9.603e+03	+0.814
34.100	+3.616e+03	+7.643e+03	+1.077e+04	+0.679
34.200	+2.583e+03	+6.965e+03	+9.769e+03	+0.730
34.300	+3.295e+03	+5.629e+03	+1.094e+04	+0.631
34.400	+3.440e+03	+7.096e+03	+6.722e+03	+0.674
34.500	+2.583e+03	+6.641e+03	+8.730e+03	+0.720
34.600	+8.778e+03	+3.135e+03	+1.008e+04	+0.263
34.700	+6.681e+03	+3.415e+03	+1.001e+04	+0.338
34.800	+6.705e+03	+1.461e+03	+1.058e+04	+0.179
34.900	+7.435e+03	+4.553e+03	+1.064e+04	+0.380
35.000	+7.758e+03	+3.041e+03	+1.055e+04	+0.282
35.100	+8.006e+03	+2.803e+03	+1.039e+04	+0.259
35.200	+7.062e+03	+2.727e+03	+1.146e+04	+0.279
35.300	+6.521e+03	+3.165e+03	+1.028e+04	+0.327
35.400	+7.174e+03	+3.664e+03	+1.051e+04	+0.338
35.500	+5.654e+03	+4.913e+03	+1.026e+04	+0.465
35.600	+1.986e+03	+6.870e+03	+9.340e+03	+0.776
35.700	+3.521e+03	+6.956e+03	+8.499e+03	+0.664
35.800	+2.324e+03	+6.836e+03	+1.160e+04	+0.746
35.900	+2.777e+03	+6.818e+03	+9.114e+03	+0.711
36.000	+1.955e+03	+7.219e+03	+1.108e+04	+0.787
36.100	+3.219e+03	+5.554e+03	+9.502e+03	+0.633
36.200	+2.913e+03	+6.969e+03	+1.071e+04	+0.705
36.300	+2.484e+03	+6.872e+03	+1.088e+04	+0.734
36.400	+4.346e+03	+7.361e+03	+1.049e+04	+0.629
36.500	+2.577e+03	+8.129e+03	+9.479e+03	+0.759
36.600	+2.843e+03	+7.743e+03	+1.015e+04	+0.731
36.700	+4.902e+03	+5.761e+03	+9.074e+03	+0.540
36.800	+7.995e+03	+2.770e+03	+9.311e+03	+0.257
36.900	+5.333e+03	+2.879e+03	+1.012e+04	+0.351
37.000	+6.169e+03	+3.456e+03	+1.082e+04	+0.359
37.100	+7.454e+03	+2.298e+03	+1.061e+04	+0.236
37.200	+7.119e+03	+4.199e+03	+1.044e+04	+0.371
37.300	+7.520e+03	+3.012e+03	+1.020e+04	+0.286
37.400	+6.493e+03	+2.908e+03	+8.829e+03	+0.309
37.500	+6.804e+03	+3.341e+03	+9.305e+03	+0.329
37.600	+2.434e+03	+7.110e+03	+9.795e+03	+0.745
37.700	+2.566e+03	+7.536e+03	+1.052e+04	+0.746
37.800	+3.078e+03	+7.812e+03	+9.618e+03	+0.717
37.900	+1.483e+03	+6.379e+03	+9.190e+03	+0.811
38.000	+2.415e+03	+6.774e+03	+1.081e+04	+0.737
38.100	+3.836e+03	+6.044e+03	+8.719e+03	+0.612
38.200	+3.158e+03	+7.270e+03	+9.243e+03	+0.697
38.300	+3.663e+03	+7.751e+03	+9.790e+03	+0.679
38.400	+3.792e+03	+8.132e+03	+1.072e+04	+0.682
38.500	+3.046e+03	+7.288e+03	+9.005e+03	+0.705
38.600	+3.175e+03	+8.667e+03	+1.074e+04	+0.732
38.700	+2.754e+03	+7.385e+03	+1.073e+04	+0.728
38.800	+5.087e+03	+3.514e+03	+1.074e+04	+0.409
38.900	+7.662e+03	+4.443e+03	+9.138e+03	+0.367
39.000	+6.685e+03	+3.284e+03	+1.064e+04	+0.329
39.100	+7.542e+03	+2.909e+03	+1.014e+04	+0.278
39.200	+7.136e+03	+2.844e+03	+1.053e+04	+0.285
39.300	+8.336e+03	+1.890e+03	+8.788e+03	+0.185
39.400	+5.950e+03	+4.869e+03	+1.055e+04	+0.450
39.500	+1.943e+03	+7.016e+03	+9.747e+03	+0.783
39.600	+2.546e+03	+5.673e+03	+9.992e+03	+0.690
39.700	+4.249e+03	+6.509e+03	+9.491e+03	+0.605
39.800	+2.045e+03	+6.480e+03	+1.116e+04	+0.760
39.900	+3.226e+03	+7.765e+03	+1.014e+04	+0.707
40.000	+2.169e+03	+7.268e+03	+9.753e+03	+0.770
40.100	+3.203e+03	+6.911e+03	+1.146e+04	+0.683
40.200	+3.024e+03	+7.403e+03	+1.141e+04	+0.710
40.300	+3.190e+03	+7.477e+03	+9.295e+03	+0.701
40.400	+2.758e+03	+6.159e+03	+1.127e+04	+0.691
40.500	+3.017e+03	+5.982e+03	+8.945e+03	+0.665
40.600	+3.961e+03	+5.728e+03	+1.037e+04	+0.591
40.700	+5.137e+03	+8.410e+03	+9.261e+03	+0.621
40.800	+2.886e+03	+7.233e+03	+9.994e+03	+0.715
40.900	+2.989e+03	+6.097e+03	+8.884e+03	+0.671
41.000	+1.828e+03	+7.032e+03	+1.122e+04	+0.794
41.100	+3.437e+03	+5.936e+03	+9.941e+03	+0.633
41.200	+2.238e+03	+6.903e+03	+1.062e+04	+0.755
41.300	+3.450e+03	+6.742e+03	+9.902e+03	+0.661
41.400	+1.920e+03	+7.967e+03	+1.022e+04	+0.806
41.500	+2.861e+03	+5.850e+03	+8.872e+03	+0.672
41.600	+3.761e+03	+6.684e+03	+9.818e+03	+0.640
41.700	+4.063e+03	+6.911e+03	+1.041e+04	+0.630
41.800	+3.188e+03	+5.864e+03	+9.580e+03	+0.648
41.900	+3.270e+03	+6.644e+03	+1.032e+04	+0.670
42.000	+2.696e+03	+6.979e+03	+9.836e+03	+0.721
