%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
8.200	+5.314e+03	+4.629e+03	+1.031e+04	+0.466
8.300	+2.475e+03	+7.187e+03	+1.163e+04	+0.744
8.400	+2.065e+03	+8.828e+03	+8.353e+03	+0.810
8.500	+3.521e+03	+7.783e+03	+8.681e+03	+0.689
8.600	+2.354e+03	+5.136e+03	+1.044e+04	+0.686
8.700	+3.628e+03	+6.876e+03	+1.019e+04	+0.655
8.800	+1.972e+03	+6.137e+03	+1.055e+04	+0.757
8.900	+3.602e+03	+6.615e+03	+1.125e+04	+0.647
9.000	+2.880e+03	+7.317e+03	+1.046e+04	+0.718
9.100	+1.846e+03	+5.698e+03	+1.021e+04	+0.755
9.200	+2.914e+03	+8.361e+03	+1.106e+04	+0.742
9.300	+1.613e+03	+7.437e+03	+9.573e+03	+0.822
9.400	+4.651e+03	+6.882e+03	+9.821e+03	+0.597
9.500	+3.568e+03	+6.673e+03	+1.006e+04	+0.652
9.600	+3.257e+03	+6.661e+03	+9.654e+03	+0.672
9.700	+7.030e+03	+4.079e+03	+1.070e+04	+0.367
9.800	+6.224e+03	+2.250e+03	+1.036e+04	+0.266
9.900	+8.490e+03	+3.792e+03	+1.020e+04	+0.309
10.000	+7.477e+03	+3.232e+03	+9.652e+03	+0.302
10.100	+7.560e+03	+2.903e+03	+9.725e+03	+0.277
10.200	+7.251e+03	+2.744e+03	+9.886e+03	+0.275
10.300	+6.617e+03	+2.566e+03	+1.141e+04	+0.279
10.400	+7.557e+03	+2.042e+03	+1.029e+04	+0.213
10.500	+6.999e+03	+3.231e+03	+9.968e+03	+0.316
10.600	+7.735e+03	+1.980e+03	+9.998e+03	+0.204
10.700	+6.195e+03	+4.176e+03	+8.477e+03	+0.403
10.800	+6.515e+03	+2.647e+03	+1.020e+04	+0.289
10.900	+6.979e+03	+2.811e+03	+1.032e+04	+0.287
11.000	+8.007e+03	+3.399e+03	+1.093e+04	+0.298
11.100	+6.954e+03	+2.606e+03	+1.011e+04	+0.273
11.200	+7.583e+03	+2.568e+03	+9.452e+03	+0.253
11.300	+3.535e+03	+5.648e+03	+9.057e+03	+0.615
11.400	+2.454e+03	+7.983e+03	+9.216e+03	+0.765
11.500	+7.017e+03	+3.023e+03	+1.047e+04	+0.301
11.600	+7.463e+03	+2.609e+03	+1.047e+04	+0.259
11.700	+7.704e+03	+2.485e+03	+1.119e+04	+0.244
11.800	+7.456e+03	+4.022e+03	+8.995e+03	+0.350
11.900	+5.781e+03	+3.139e+03	+9.704e+03	+0.352
12.000	+7.370e+03	+2.252e+03	+1.066e+04	+0.234
12.100	+6.282e+03	+2.136e+03	+9.092e+03	+0.254
12.200	+3.993e+03	+6.742e+03	+1.017e+04	+0.628
12.300	+3.139e+03	+6.925e+03	+8.936e+03	+0.688
12.400	+6.407e+03	+2.535e+03	+8.635e+03	+0.284
12.500	+5.535e+03	+4.234e+03	+1.010e+04	+0.433
12.600	+3.564e+03	+7.047e+03	+9.038e+03	+0.664
12.700	+1.723e+03	+8.384e+03	+8.237e+03	+0.830
12.800	+3.252e+03	+6.344e+03	+1.051e+04	+0.661
12.900	+2.747e+03	+7.030e+03	+9.182e+03	+0.719
13.000	+2.095e+03	+7.036e+03	+9.122e+03	+0.771
13.100	+3.032e+03	+5.470e+03	+9.843e+03	+0.643
13.200	+3.412e+03	+7.356e+03	+1.118e+04	+0.683
13.300	+2.754e+03	+7.130e+03	+8.897e+03	+0.721
13.400	+4.484e+03	+6.514e+03	+9.090e+03	+0.592
13.500	+6.499e+03	+3.409e+03	+1.025e+04	+0.344
13.600	+5.075e+03	+4.085e+03	+1.048e+04	+0.446
13.700	+6.255e+03	+3.653e+03	+1.034e+04	+0.369
13.800	+7.214e+03	+2.616e+03	+9.589e+03	+0.266
13.900	+6.529e+03	+4.037e+03	+9.682e+03	+0.382
14.000	+6.376e+03	+3.282e+03	+9.975e+03	+0.340
14.100	+8.032e+03	+3.319e+03	+9.965e+03	+0.292
14.200	+7.469e+03	+2.072e+03	+9.074e+03	+0.217
14.300	+7.061e+03	+3.090e+03	+8.626e+03	+0.304
14.400	+7.995e+03	+1.939e+03	+9.204e+03	+0.195
14.500	+7.252e+03	+3.921e+03	+1.022e+04	+0.351
14.600	+5.722e+03	+1.874e+03	+1.123e+04	+0.247
14.700	+7.208e+03	+4.131e+03	+9.949e+03	+0.364
14.800	+8.182e+03	+2.359e+03	+8.776e+03	+0.224
14.900	+5.485e+03	+2.182e+03	+1.003e+04	+0.285
15.000	+7.365e+03	+3.796e+03	+9.943e+03	+0.340
15.100	+5.147e+03	+5.210e+03	+8.747e+03	+0.503
15.200	+2.343e+03	+6.500e+03	+1.011e+04	+0.735
15.300	+1.099e+03	+8.044e+03	+1.066e+04	+0.880
15.400	+2.808e+03	+6.005e+03	+1.109e+04	+0.681
15.500	+2.605e+03	+7.503e+03	+9.390e+03	+0.742
15.600	+3.561e+03	+6.558e+03	+1.157e+04	+0.648
15.700	+2.748e+03	+4.873e+03	+1.109e+04	+0.639
15.800	+3.273e+03	+6.924e+03	+9.659e+03	+0.679
15.900	+3.703e+03	+7.740e+03	+9.600e+03	+0.676
16.000	+4.490e+03	+5.742e+03	+9.565e+03	+0.561
16.100	+3.633e+03	+6.891e+03	+9.984e+03	+0.655
16.200	+2.976e+03	+7.082e+03	+1.055e+04	+0.704
16.300	+3.412e+03	+6.123e+03	+9.782e+03	+0.642
16.400	+2.655e+03	+7.092e+03	+9.371e+03	+0.728
16.500	+3.895e+03	+7.052e+03	+9.271e+03	+0.644
16.600	+3.448e+03	+6.788e+03	+9.958e+03	+0.663
16.700	+4.226e+03	+7.351e+03	+1.001e+04	+0.635
16.800	+3.192e+03	+6.573e+03	+8.275e+03	+0.673
16.900	+3.367e+03	+7.036e+03	+1.047e+04	+0.676
17.000	+8.173e+02	+6.130e+03	+1.127e+04	+0.882
17.100	+2.986e+03	+7.153e+03	+1.040e+04	+0.706
17.200	+3.172e+03	+7.211e+03	+8.934e+03	+0.695
17.300	+6.566e+03	+5.582e+03	+1.039e+04	+0.460
17.400	+7.117e+03	+3.797e+03	+1.014e+04	+0.348
17.500	+5.817e+03	+3.633e+03	+9.716e+03	+0.384
17.600	+7.983e+03	+3.113e+03	+9.865e+03	+0.281
17.700	+3.383e+03	+6.232e+03	+9.334e+03	+0.648
17.800	+3.559e+03	+8.178e+03	+9.843e+03	+0.697
17.900	+3.238e+03	+7.052e+03	+9.322e+03	+0.685
18.000	+3.579e+03	+8.146e+03	+1.062e+04	+0.695
18.100	+2.275e+03	+7.416e+03	+1.008e+04	+0.765
18.200	+1.327e+03	+7.354e+03	+1.121e+04	+0.847
18.300	+2.614e+03	+6.419e+03	+9.698e+03	+0.711
18.400	+3.794e+03	+7.190e+03	+9.689e+03	+0.655
18.500	+2.369e+03	+8.151e+03	+1.115e+04	+0.775
18.600	+3.372e+03	+6.090e+03	+1.021e+04	+0.644
18.700	+2.983e+03	+7.927e+03	+1.027e+04	+0.727
18.800	+2.488e+03	+6.616e+03	+1.038e+04	+0.727
18.900	+3.303e+03	+6.824e+03	+9.053e+03	+0.674
19.000	+2.336e+03	+6.451e+03	+9.752e+03	+0.734
19.100	+3.299e+03	+7.702e+03	+1.083e+04	+0.700
19.200	+2.265e+03	+6.511e+03	+9.533e+03	+0.742
19.300	+2.889e+03	+7.534e+03	+1.089e+04	+0.723
19.400	+3.309e+03	+7.288e+03	+9.425e+03	+0.688
19.500	+3.660e+03	+6.561e+03	+9.384e+03	+0.642
19.600	+4.420e+03	+7.197e+03	+9.723e+03	+0.620
19.700	+5.806e+03	+1.937e+03	+9.359e+03	+0.250
19.800	+6.917e+03	+3.216e+03	+9.787e+03	+0.317
19.900	+5.778e+03	+2.240e+03	+8.639e+03	+0.279
20.000	+2.930e+03	+7.521e+03	+1.029e+04	+0.720
20.100	+3.413e+03	+6.101e+03	+9.805e+03	+0.641
20.200	+2.009e+03	+7.050e+03	+9.841e+03	+0.778
20.300	+3.328e+03	+7.296e+03	+9.383e+03	+0.687
20.400	+2.338e+03	+7.163e+03	+1.079e+04	+0.754
20.500	+2.197e+03	+8.065e+03	+9.046e+03	+0.786
20.600	+4.081e+03	+6.431e+03	+1.068e+04	+0.612
20.700	+4.236e+03	+5.789e+03	+9.054e+03	+0.577
20.800	+7.492e+03	+3.079e+03	+9.929e+03	+0.291
20.900	+5.480e+03	+2.527e+03	+9.885e+03	+0.316
21.000	+7.203e+03	+4.030e+03	+1.030e+04	+0.359
21.100	+7.924e+03	+2.955e+03	+9.614e+03	+0.272
21.200	+6.816e+03	+2.072e+03	+1.195e+04	+0.233
21.300	+8.297e+03	+2.764e+03	+1.122e+04	+0.250
21.400	+6.748e+03	+3.532e+03	+9.601e+03	+0.344
21.500	+6.570e+03	+2.598e+03	+1.027e+04	+0.283
21.600	+6.773e+03	+1.448e+03	+1.016e+04	+0.176
21.700	+6.817e+03	+4.457e+03	+9.609e+03	+0.395
21.800	+7.257e+03	+3.391e+03	+9.866e+03	+0.318
21.900	+4.788e+03	+2.571e+03	+9.877e+03	+0.349
22.000	+6.158e+03	+3.355e+03	+1.041e+04	+0.353
22.100	+7.765e+03	+1.684e+03	+1.050e+04	+0.178
22.200	+6.957e+03	+3.370e+03	+9.000e+03	+0.326
22.300	+7.247e+03	+2.326e+03	+1.028e+04	+0.243
22.400	+6.989e+03	+3.389e+03	+1.164e+04	+0.327
22.500	+6.236e+03	+3.972e+03	+8.899e+03	+0.389
22.600	+6.742e+03	+2.618e+03	+8.180e+03	+0.280
22.700	+7.273e+03	+4.227e+03	+9.938e+03	+0.368
22.800	+8.048e+03	+3.599e+03	+1.012e+04	+0.309
22.900	+6.659e+03	+3.208e+03	+1.048e+04	+0.325
23.000	+7.300e+03	+2.430e+03	+1.050e+04	+0.250
23.100	+7.884e+03	+4.083e+03	+1.141e+04	+0.341
23.200	+7.009e+03	+3.020e+03	+9.659e+03	+0.301
23.300	+7.698e+03	+2.718e+03	+9.983e+03	+0.261
23.400	+6.859e+03	+3.704e+03	+9.442e+03	+0.351
23.500	+5.721e+03	+4.240e+03	+1.023e+04	+0.426
23.600	+6.141e+03	+3.390e+03	+1.075e+04	+0.356
23.700	+6.829e+03	+2.586e+03	+1.017e+04	+0.275
23.800	+6.310e+03	+4.390e+03	+1.016e+04	+0.410
23.900	+2.651e+03	+4.951e+03	+1.011e+04	+0.651
24.000	+3.138e+03	+6.251e+03	+9.320e+03	+0.666
24.100	+3.502e+03	+5.112e+03	+1.099e+04	+0.593
24.200	+2.888e+03	+7.524e+03	+1.036e+04	+0.723
24.300	+3.021e+03	+8.780e+03	+1.152e+04	+0.744
24.400	+1.759e+03	+7.764e+03	+9.358e+03	+0.815
24.500	+3.864e+03	+6.253e+03	+9.196e+03	+0.618
24.600	+1.863e+03	+6.181e+03	+1.091e+04	+0.768
24.700	+2.026e+03	+6.874e+03	+9.497e+03	+0.772
24.800	+3.306e+03	+5.352e+03	+1.044e+04	+0.618
24.900	+2.549e+03	+6.637e+03	+1.034e+04	+0.722
25.000	+2.078e+03	+6.160e+03	+1.110e+04	+0.748
25.100	+2.811e+03	+8.146e+03	+9.505e+03	+0.743
25.200	+3.549e+03	+7.056e+03	+1.133e+04	+0.665
25.300	+3.945e+03	+5.714e+03	+1.020e+04	+0.592
25.400	+3.367e+03	+8.438e+03	+9.636e+03	+0.715
25.500	+1.615e+03	+6.816e+03	+9.099e+03	+0.808
25.600	+3.182e+03	+4.993e+03	+9.890e+03	+0.611
25.700	+3.078e+03	+8.321e+03	+9.776e+03	+0.730
25.800	+2.664e+03	+7.601e+03	+8.858e+03	+0.740
25.900	+3.787e+03	+7.116e+03	+1.135e+04	+0.653
26.000	+2.318e+03	+7.575e+03	+1.057e+04	+0.766
26.100	+1.576e+03	+6.073e+03	+1.045e+04	+0.794
26.200	+2.917e+03	+5.822e+03	+9.988e+03	+0.666
26.300	+2.449e+03	+6.389e+03	+9.934e+03	+0.723
26.400	+2.636e+03	+7.134e+03	+1.073e+04	+0.730
26.500	+2.289e+03	+6.738e+03	+1.134e+04	+0.746
26.600	+3.973e+03	+7.084e+03	+9.612e+03	+0.641
26.700	+1.181e+03	+8.905e+03	+1.022e+04	+0.883
26.800	+4.504e+03	+7.527e+03	+1.036e+04	+0.626
26.900	+3.888e+03	+7.419e+03	+9.827e+03	+0.656
27.000	+2.609e+03	+6.045e+03	+9.431e+03	+0.698
27.100	+2.039e+03	+7.627e+03	+9.304e+03	+0.789
27.200	+2.208e+03	+6.972e+03	+9.884e+03	+0.760
27.300	+1.641e+03	+7.464e+03	+1.012e+04	+0.820
27.400	+4.465e+03	+6.321e+03	+1.012e+04	+0.586
27.500	+8.026e+03	+1.917e+03	+1.025e+04	+0.193
27.600	+5.753e+03	+3.523e+03	+9.189e+03	+0.380
27.700	+7.523e+03	+3.147e+03	+1.057e+04	+0.295
27.800	+6.909e+03	+2.291e+03	+1.163e+04	+0.249
27.900	+6.165e+03	+2.837e+03	+1.029e+04	+0.315
28.000	+7.458e+03	+3.122e+03	+1.027e+04	+0.295
28.100	+7.932e+03	+2.489e+03	+1.045e+04	+0.239
28.200	+6.765e+03	+3.153e+03	+9.115e+03	+0.318
28.300	+6.572e+03	+2.972e+03	+9.464e+03	+0.311
28.400	+5.414e+03	+2.164e+03	+8.826e+03	+0.286
28.500	+7.441e+03	+2.419e+03	+1.073e+04	+0.245
28.600	+6.554e+03	+3.263e+03	+9.629e+03	+0.332
28.700	+7.347e+03	+2.399e+03	+1.037e+04	+0.246
28.800	+7.731e+03	+2.572e+03	+1.025e+04	+0.250
28.900	+7.954e+03	+2.000e+03	+1.104e+04	+0.201
29.000	+5.803e+03	+2.227e+03	+1.065e+04	+0.277
29.100	+7.759e+03	+2.056e+03	+8.988e+03	+0.209
29.200	+6.024e+03	+2.921e+03	+9.512e+03	+0.327
29.300	+6.221e+03	+4.009e+03	+1.021e+04	+0.392
29.400	+6.310e+03	+2.785e+03	+1.140e+04	+0.306
29.500	+7.330e+03	+3.310e+03	+9.370e+03	+0.311
29.600	+6.387e+03	+2.621e+03	+1.032e+04	+0.291
29.700	+8.025e+03	+3.619e+03	+9.126e+03	+0.311
29.800	+6.341e+03	+3.452e+03	+9.427e+03	+0.353
29.900	+6.158e+03	+2.300e+03	+1.147e+04	+0.272
30.000	+4.446e+03	+5.068e+03	+1.085e+04	+0.533
30.100	+3.164e+03	+7.692e+03	+8.719e+03	+0.709
30.200	+2.048e+03	+7.109e+03	+9.070e+03	+0.776
30.300	+2.734e+03	+5.883e+03	+1.016e+04	+0.683
30.400	+4.495e+03	+6.588e+03	+9.499e+03	+0.594
30.500	+1.628e+03	+7.543e+03	+9.900e+03	+0.823
30.600	+2.516e+03	+8.169e+03	+9.678e+03	+0.765
30.700	+2.993e+03	+6.144e+03	+1.035e+04	+0.672
30.800	+2.984e+03	+6.891e+03	+1.015e+04	+0.698
30.900	+2.428e+03	+6.053e+03	+9.378e+03	+0.714
31.000	+1.461e+03	+4.892e+03	+1.145e+04	+0.770
31.100	+3.342e+03	+6.790e+03	+9.605e+03	+0.670
31.200	+2.181e+03	+6.555e+03	+9.443e+03	+0.750
31.300	+1.957e+03	+5.571e+03	+1.026e+04	+0.740
31.400	+1.760e+03	+6.231e+03	+1.041e+04	+0.780
31.500	+2.962e+03	+6.776e+03	+1.046e+04	+0.696
31.600	+2.666e+03	+7.464e+03	+9.259e+03	+0.737
31.700	+2.860e+03	+5.733e+03	+9.875e+03	+0.667
31.800	+1.716e+03	+6.969e+03	+1.099e+04	+0.802
31.900	+2.531e+03	+7.461e+03	+1.029e+04	+0.747
32.000	+2.107e+03	+7.555e+03	+9.074e+03	+0.782
32.100	+2.406e+03	+7.906e+03	+9.679e+03	+0.767
32.200	+3.038e+03	+6.582e+03	+9.658e+03	+0.684
32.300	+2.511e+03	+6.145e+03	+1.044e+04	+0.710
32.400	+1.516e+03	+6.955e+03	+1.109e+04	+0.821
32.500	+2.230e+03	+8.018e+03	+9.852e+03	+0.782
32.600	+3.707e+03	+6.658e+03	+1.036e+04	+0.642
32.700	+3.361e+03	+7.658e+03	+1.076e+04	+0.695
32.800	+2.902e+03	+8.149e+03	+9.265e+03	+0.737
32.900	+3.460e+03	+6.678e+03	+1.018e+04	+0.659
33.000	+4.032e+03	+5.629e+03	+1.026e+04	+0.583
33.100	+3.661e+03	+7.813e+03	+9.100e+03	+0.681
33.200	+3.155e+03	+6.151e+03	+1.086e+04	+0.661
33.300	+5.828e+03	+3.692e+03	+1.059e+04	+0.388
33.400	+7.300e+03	+3.071e+03	+8.961e+03	+0.296
33.500	+7.985e+03	+3.817e+03	+1.109e+04	+0.323
33.600	+6.600e+03	+3.174e+03	+8.160e+03	+0.325
33.700	+4.481e+03	+4.129e+03	+1.010e+04	+0.480
33.800	+2.572e+03	+6.751e+03	+1.130e+04	+0.724
33.900	+3.487e+03	+7.309e+03	+9.438e+03	+0.677
34.000	+5.199e+03	+6.533e+03	+9.512e+03	+0.557
34.100	+3.408e+03	+7.995e+03	+1.095e+04	+0.701
34.200	+2.630e+03	+6.174e+03	+1.083e+04	+0.701
34.300	+2.383e+03	+7.027e+03	+1.078e+04	+0.747
34.400	+2.452e+03	+4.865e+03	+9.274e+03	+0.665
34.500	+3.160e+03	+5.795e+03	+9.270e+03	+0.647
34.600	+2.815e+03	+8.027e+03	+9.937e+03	+0.740
34.700	+3.393e+03	+7.939e+03	+9.888e+03	+0.701
34.800	+2.755e+03	+6.391e+03	+9.729e+03	+0.699
34.900	+2.411e+03	+6.996e+03	+1.032e+04	+0.744
35.000	+3.101e+03	+7.512e+03	+1.063e+04	+0.708
35.100	+3.325e+03	+5.966e+03	+1.039e+04	+0.642
35.200	+4.760e+03	+4.761e+03	+8.934e+03	+0.500
35.300	+7.076e+03	+2.911e+03	+1.015e+04	+0.292
35.400	+8.231e+03	+1.780e+03	+8.834e+03	+0.178
35.500	+6.703e+03	+2.692e+03	+1.056e+04	+0.287
35.600	+6.242e+03	+1.983e+03	+9.808e+03	+0.241
35.700	+7.066e+03	+3.083e+03	+9.776e+03	+0.304
35.800	+5.355e+03	+4.963e+03	+1.003e+04	+0.481
35.900	+2.396e+03	+5.307e+03	+8.735e+03	+0.689
36.000	+3.690e+03	+6.575e+03	+1.043e+04	+0.641
36.100	+2.815e+03	+6.928e+03	+1.044e+04	+0.711
36.200	+2.812e+03	+6.145e+03	+9.242e+03	+0.686
36.300	+2.275e+03	+6.893e+03	+1.023e+04	+0.752
36.400	+3.014e+03	+6.711e+03	+1.195e+04	+0.690
36.500	+4.101e+03	+7.716e+03	+8.197e+03	+0.653
36.600	+3.545e+03	+8.346e+03	+9.305e+03	+0.702
36.700	+3.091e+03	+6.353e+03	+8.652e+03	+0.673
36.800	+4.235e+03	+7.361e+03	+8.537e+03	+0.635
36.900	+3.647e+03	+5.644e+03	+8.999e+03	+0.607
37.000	+4.414e+03	+7.401e+03	+9.451e+03	+0.626
37.100	+2.563e+03	+6.994e+03	+1.203e+04	+0.732
37.200	+4.207e+03	+6.503e+03	+1.118e+04	+0.607
37.300	+2.301e+03	+7.629e+03	+8.858e+03	+0.768
37.400	+6.634e+03	+3.786e+03	+9.630e+03	+0.363
37.500	+6.872e+03	+2.572e+03	+9.926e+03	+0.272
37.600	+7.034e+03	+3.184e+03	+9.692e+03	+0.312
37.700	+8.112e+03	+3.193e+03	+9.966e+03	+0.282
37.800	+6.553e+03	+3.722e+03	+1.019e+04	+0.362
37.900	+6.744e+03	+2.958e+03	+9.711e+03	+0.305
38.000	+6.898e+03	+2.643e+03	+9.922e+03	+0.277
38.100	+6.783e+03	+3.755e+03	+9.273e+03	+0.356
38.200	+6.861e+03	+2.912e+03	+1.040e+04	+0.298
38.300	+5.323e+03	+4.779e+03	+9.804e+03	+0.473
38.400	+2.727e+03	+5.335e+03	+1.022e+04	+0.662
38.500	+2.205e+03	+5.562e+03	+9.658e+03	+0.716
38.600	+1.700e+03	+5.688e+03	+8.932e+03	+0.770
38.700	+2.646e+03	+7.553e+03	+9.863e+03	+0.741
38.800	+3.815e+03	+6.401e+03	+9.475e+03	+0.627
38.900	+2.541e+03	+6.554e+03	+1.049e+04	+0.721
39.000	+4.334e+03	+6.601e+03	+9.664e+03	+0.604
39.100	+6.790e+03	+2.494e+03	+9.794e+03	+0.269
39.200	+6.140e+03	+1.845e+03	+1.011e+04	+0.231
39.300	+7.557e+03	+2.841e+03	+1.049e+04	+0.273
39.400	+6.325e+03	+1.774e+03	+9.788e+03	+0.219
39.500	+7.501e+03	+4.399e+03	+1.039e+04	+0.370
39.600	+7.314e+03	+2.269e+03	+1.019e+04	+0.237
39.700	+6.837e+03	+2.897e+03	+1.125e+04	+0.298
39.800	+7.054e+03	+2.909e+03	+9.889e+03	+0.292
39.900	+7.125e+03	+2.350e+03	+1.065e+04	+0.248
40.000	+6.170e+03	+3.459e+03	+9.538e+03	+0.359
40.100	+6.427e+03	+1.793e+03	+1.081e+04	+0.218
40.200	+6.705e+03	+2.390e+03	+9.098e+03	+0.263
40.300	+6.871e+03	+3.720e+03	+1.079e+04	+0.351
40.400	+8.162e+03	+2.930e+03	+1.043e+04	+0.264
40.500	+8.504e+03	+2.720e+03	+9.294e+03	+0.242
40.600	+6.643e+03	+2.575e+03	+9.366e+03	+0.279
40.700	+5.484e+03	+4.566e+03	+1.053e+04	+0.454
40.800	+6.498e+03	+1.861e+03	+1.081e+04	+0.223
40.900	+6.511e+03	+3.698e+03	+9.504e+03	+0.362
41.000	+7.979e+03	+3.889e+03	+8.603e+03	+0.328
41.100	+4.188e+03	+5.941e+03	+9.760e+03	+0.586
41.200	+1.420e+03	+8.650e+03	+1.053e+04	+0.859
41.300	+3.411e+03	+8.278e+03	+9.946e+03	+0.708
41.400	+2.949e+03	+6.371e+03	+1.027e+04	+0.684
41.500	+6.239e+03	+4.715e+03	+9.915e+03	+0.430
41.600	+6.171e+03	+3.719e+03	+9.798e+03	+0.376
41.700	+6.689e+03	+3.373e+03	+1.142e+04	+0.335
41.800	+7.649e+03	+2.883e+03	+1.023e+04	+0.274
41.900	+6.655e+03	+3.048e+03	+1.011e+04	+0.314
42.000	+7.688e+03	+3.500e+03	+9.958e+03	+0.313
