%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
5.400	+7.034e+03	+2.747e+03	+1.082e+04	+0.281
5.500	+6.777e+03	+2.934e+03	+9.355e+03	+0.302
5.600	+7.481e+03	+1.580e+03	+1.009e+04	+0.174
5.700	+5.870e+03	+3.049e+03	+9.563e+03	+0.342
5.800	+5.299e+03	+5.479e+03	+9.581e+03	+0.508
5.900	+2.851e+03	+6.437e+03	+1.028e+04	+0.693
6.000	+2.582e+03	+7.361e+03	+1.086e+04	+0.740
6.100	+2.358e+03	+5.240e+03	+9.981e+03	+0.690
6.200	+2.102e+03	+6.842e+03	+1.033e+04	+0.765
6.300	+2.846e+03	+6.486e+03	+8.511e+03	+0.695
6.400	+3.503e+03	+7.847e+03	+1.099e+04	+0.691
6.500	+2.710e+03	+8.243e+03	+1.061e+04	+0.753
6.600	+3.572e+03	+6.135e+03	+1.083e+04	+0.632
6.700	+2.885e+03	+7.256e+03	+1.138e+04	+0.715
6.800	+2.432e+03	+7.341e+03	+9.440e+03	+0.751
6.900	+5.675e+03	+7.813e+03	+9.158e+03	+0.579
7.000	+8.318e+03	+2.404e+03	+1.020e+04	+0.224
7.100	+4.774e+03	+2.968e+03	+9.534e+03	+0.383
7.200	+7.394e+03	+2.260e+03	+1.114e+04	+0.234
7.300	+6.739e+03	+3.552e+03	+1.012e+04	+0.345
7.400	+7.670e+03	+2.728e+03	+9.709e+03	+0.262
7.500	+6.619e+03	+1.603e+03	+1.047e+04	+0.195
7.600	+7.783e+03	+3.547e+03	+1.091e+04	+0.313
7.700	+8.262e+03	+3.507e+03	+9.800e+03	+0.298
7.800	+6.882e+03	+2.197e+03	+1.075e+04	+0.242
7.900	+7.811e+03	+1.805e+03	+1.106e+04	+0.188
8.000	+5.922e+03	+4.030e+03	+1.212e+04	+0.405
8.100	+6.481e+03	+4.252e+03	+1.045e+04	+0.396
8.200	+7.967e+03	+3.863e+03	+9.705e+03	+0.327
8.300	+8.263e+03	+2.407e+03	+1.124e+04	+0.226
8.400	+6.976e+03	+2.811e+03	+1.098e+04	+0.287
8.500	+7.865e+03	+2.689e+03	+9.524e+03	+0.255
8.600	+8.064e+03	+1.951e+03	+1.119e+04	+0.195
8.700	+6.271e+03	+3.358e+03	+1.090e+04	+0.349
8.800	+7.338e+03	+2.623e+03	+8.261e+03	+0.263
8.900	+8.418e+03	+3.232e+03	+1.085e+04	+0.277
9.000	+8.192e+03	+2.587e+03	+1.050e+04	+0.240
9.100	+6.189e+03	+3.721e+03	+9.849e+03	+0.376
9.200	+7.100e+03	+3.460e+03	+9.437e+03	+0.328
9.300	+8.372e+03	+4.017e+03	+1.085e+04	+0.324
9.400	+7.976e+03	+2.621e+03	+1.051e+04	+0.247
9.500	+7.891e+03	+2.674e+03	+8.322e+03	+0.253
9.600	+6.902e+03	+3.920e+03	+1.050e+04	+0.362
9.700	+6.528e+03	+2.501e+03	+9.535e+03	+0.277
9.800	+7.372e+03	+3.504e+03	+9.353e+03	+0.322
9.900	+8.490e+03	+2.261e+03	+1.063e+04	+0.210
10.000	+7.750e+03	+2.389e+03	+1.173e+04	+0.236
10.100	+7.880e+03	+2.828e+03	+1.082e+04	+0.264
10.200	+6.916e+03	+4.795e+03	+1.062e+04	+0.409
10.300	+6.627e+03	+3.969e+03	+8.005e+03	+0.375
10.400	+8.263e+03	+2.516e+03	+1.011e+04	+0.233
10.500	+6.766e+03	+3.258e+03	+1.066e+04	+0.325
10.600	+7.786e+03	+3.590e+03	+1.041e+04	+0.316
10.700	+7.599e+03	+2.474e+03	+9.801e+03	+0.246
10.800	+4.478e+03	+5.666e+03	+1.042e+04	+0.559
10.900	+3.514e+03	+6.816e+03	+1.048e+04	+0.660
11.000	+5.562e+03	+4.686e+03	+1.056e+04	+0.457
11.100	+6.010e+03	+3.334e+03	+1.083e+04	+0.357
11.200	+5.111e+03	+5.648e+03	+1.015e+04	+0.525
11.300	+6.441e+03	+2.890e+03	+9.073e+03	+0.310
11.400	+7.558e+03	+2.785e+03	+9.498e+03	+0.269
11.500	+8.528e+03	+2.059e+03	+1.113e+04	+0.194
11.600	+5.255e+03	+4.247e+03	+1.034e+04	+0.447
11.700	+3.551e+03	+5.967e+03	+9.685e+03	+0.627
11.800	+3.729e+03	+7.372e+03	+1.025e+04	+0.664
11.900	+3.754e+03	+6.928e+03	+9.468e+03	+0.649
12.000	+2.719e+03	+5.550e+03	+9.448e+03	+0.671
12.100	+3.177e+03	+8.045e+03	+1.003e+04	+0.717
12.200	+3.370e+03	+6.410e+03	+1.051e+04	+0.655
12.300	+2.707e+03	+6.715e+03	+1.085e+04	+0.713
12.400	+2.759e+03	+8.134e+03	+9.744e+03	+0.747
12.500	+1.152e+03	+5.567e+03	+9.790e+03	+0.829
12.600	+2.196e+03	+6.916e+03	+1.062e+04	+0.759
12.700	+3.654e+03	+7.836e+03	+9.658e+03	+0.682
12.800	+3.261e+03	+6.836e+03	+1.122e+04	+0.677
12.900	+5.370e+03	+4.141e+03	+1.012e+04	+0.435
13.000	+6.645e+03	+4.217e+03	+9.442e+03	+0.388
13.100	+6.792e+03	+1.944e+03	+1.013e+04	+0.223
13.200	+7.778e+03	+1.687e+03	+1.011e+04	+0.178
13.300	+4.391e+03	+5.591e+03	+9.536e+03	+0.560
13.400	+4.114e+03	+7.395e+03	+1.017e+04	+0.643
13.500	+2.123e+03	+7.049e+03	+1.010e+04	+0.769
13.600	+2.304e+03	+7.098e+03	+9.647e+03	+0.755
13.700	+1.262e+03	+7.653e+03	+9.963e+03	+0.858
13.800	+2.381e+03	+7.542e+03	+9.316e+03	+0.760
13.900	+3.776e+03	+7.855e+03	+9.470e+03	+0.675
14.000	+3.132e+03	+6.232e+03	+1.031e+04	+0.666
14.100	+2.102e+03	+6.954e+03	+9.536e+03	+0.768
14.200	+3.678e+03	+7.257e+03	+9.570e+03	+0.664
14.300	+3.424e+03	+5.955e+03	+9.517e+03	+0.635
14.400	+3.116e+03	+6.061e+03	+1.103e+04	+0.660
14.500	+2.730e+03	+7.614e+03	+1.055e+04	+0.736
14.600	+5.197e+03	+4.068e+03	+9.747e+03	+0.439
14.700	+5.602e+03	+4.052e+03	+9.311e+03	+0.420
14.800	+3.174e+03	+6.675e+03	+9.120e+03	+0.678
14.900	+2.704e+03	+8.160e+03	+8.501e+03	+0.751
15.000	+4.331e+03	+5.506e+03	+1.072e+04	+0.560
15.100	+3.948e+03	+7.792e+03	+1.144e+04	+0.664
15.200	+3.603e+03	+7.055e+03	+1.038e+04	+0.662
15.300	+2.590e+03	+6.870e+03	+9.238e+03	+0.726
15.400	+3.299e+03	+5.214e+03	+9.707e+03	+0.612
15.500	+3.691e+03	+7.906e+03	+9.207e+03	+0.682
15.600	+3.959e+03	+6.920e+03	+1.107e+04	+0.636
15.700	+4.001e+03	+7.056e+03	+1.042e+04	+0.638
15.800	+2.728e+03	+6.941e+03	+1.091e+04	+0.718
15.900	+2.755e+03	+7.244e+03	+1.029e+04	+0.724
16.000	+2.290e+03	+6.440e+03	+1.002e+04	+0.738
16.100	+2.282e+03	+5.848e+03	+9.333e+03	+0.719
16.200	+3.195e+03	+7.376e+03	+9.077e+03	+0.698
16.300	+2.660e+03	+6.985e+03	+1.100e+04	+0.724
16.400	+3.131e+03	+7.985e+03	+1.022e+04	+0.718
16.500	+2.951e+03	+6.870e+03	+1.013e+04	+0.700
16.600	+3.057e+03	+6.874e+03	+9.957e+03	+0.692
16.700	+3.017e+03	+7.211e+03	+9.513e+03	+0.705
16.800	+2.895e+03	+7.072e+03	+8.188e+03	+0.710
16.900	+4.249e+03	+7.912e+03	+9.114e+03	+0.651
17.000	+2.378e+03	+6.968e+03	+9.747e+03	+0.746
17.100	+3.252e+03	+6.836e+03	+1.076e+04	+0.678
17.200	+5.882e+03	+5.676e+03	+1.020e+04	+0.491
17.300	+4.286e+03	+6.182e+03	+1.080e+04	+0.591
17.400	+7.782e+03	+3.296e+03	+9.907e+03	+0.298
17.500	+5.902e+03	+3.780e+03	+9.846e+03	+0.390
17.600	+3.649e+03	+8.406e+03	+1.106e+04	+0.697
17.700	+4.459e+03	+7.898e+03	+1.049e+04	+0.639
17.800	+5.837e+03	+3.269e+03	+9.692e+03	+0.359
17.900	+6.996e+03	+2.481e+03	+1.112e+04	+0.262
18.000	+6.789e+03	+2.094e+03	+9.231e+03	+0.236
18.100	+6.447e+03	+3.716e+03	+9.671e+03	+0.366
18.200	+6.697e+03	+2.222e+03	+1.049e+04	+0.249
18.300	+7.530e+03	+3.809e+03	+9.725e+03	+0.336
18.400	+8.144e+03	+3.951e+03	+1.100e+04	+0.327
18.500	+7.144e+03	+2.139e+03	+1.112e+04	+0.230
18.600	+6.664e+03	+2.343e+03	+9.500e+03	+0.260
18.700	+6.684e+03	+2.751e+03	+1.118e+04	+0.292
18.800	+6.031e+03	+3.334e+03	+8.589e+03	+0.356
18.900	+6.723e+03	+3.599e+03	+9.381e+03	+0.349
19.000	+7.836e+03	+2.391e+03	+1.077e+04	+0.234
19.100	+3.986e+03	+4.179e+03	+1.125e+04	+0.512
19.200	+1.998e+03	+7.327e+03	+1.025e+04	+0.786
19.300	+3.156e+03	+7.625e+03	+9.609e+03	+0.707
19.400	+3.316e+03	+5.527e+03	+8.939e+03	+0.625
19.500	+3.013e+03	+7.597e+03	+9.532e+03	+0.716
19.600	+3.114e+03	+6.850e+03	+1.003e+04	+0.687
19.700	+2.654e+03	+7.020e+03	+9.606e+03	+0.726
19.800	+4.027e+03	+7.213e+03	+8.842e+03	+0.642
19.900	+2.672e+03	+7.949e+03	+1.045e+04	+0.748
20.000	+2.128e+03	+7.313e+03	+1.009e+04	+0.775
20.100	+4.022e+03	+7.435e+03	+9.646e+03	+0.649
20.200	+2.490e+03	+6.833e+03	+1.141e+04	+0.733
20.300	+3.981e+03	+8.911e+03	+1.009e+04	+0.691
20.400	+3.137e+03	+6.629e+03	+1.133e+04	+0.679
20.500	+4.179e+03	+5.300e+03	+1.040e+04	+0.559
20.600	+7.979e+03	+2.151e+03	+9.756e+03	+0.212
20.700	+7.037e+03	+2.390e+03	+8.223e+03	+0.254
20.800	+6.417e+03	+2.414e+03	+1.031e+04	+0.273
20.900	+7.552e+03	+2.405e+03	+1.030e+04	+0.242
21.000	+8.354e+03	+3.234e+03	+9.917e+03	+0.279
21.100	+4.684e+03	+3.397e+03	+8.101e+03	+0.420
21.200	+4.609e+03	+5.032e+03	+1.028e+04	+0.522
21.300	+1.926e+03	+7.055e+03	+9.574e+03	+0.786
21.400	+1.901e+03	+7.482e+03	+1.030e+04	+0.797
21.500	+3.550e+03	+7.371e+03	+9.887e+03	+0.675
21.600	+1.918e+03	+6.778e+03	+1.039e+04	+0.779
21.700	+7.180e+03	+3.270e+03	+1.113e+04	+0.313
21.800	+6.812e+03	+2.251e+03	+1.058e+04	+0.248
21.900	+5.987e+03	+2.705e+03	+1.082e+04	+0.311
22.000	+7.094e+03	+3.531e+03	+9.003e+03	+0.332
22.100	+7.167e+03	+2.211e+03	+8.486e+03	+0.236
22.200	+6.922e+03	+3.910e+03	+9.325e+03	+0.361
22.300	+5.731e+03	+3.081e+03	+1.002e+04	+0.350
22.400	+7.083e+03	+3.843e+03	+1.006e+04	+0.352
22.500	+5.893e+03	+3.314e+03	+1.007e+04	+0.360
22.600	+7.510e+03	+3.221e+03	+1.058e+04	+0.300
22.700	+7.012e+03	+3.056e+03	+1.002e+04	+0.304
22.800	+3.652e+03	+7.088e+03	+1.036e+04	+0.660
22.900	+2.110e+03	+6.987e+03	+1.029e+04	+0.768
23.000	+2.521e+03	+7.236e+03	+9.687e+03	+0.742
23.100	+3.630e+03	+7.020e+03	+9.126e+03	+0.659
23.200	+2.432e+03	+8.435e+03	+1.090e+04	+0.776
23.300	+2.107e+03	+7.274e+03	+1.125e+04	+0.775
23.400	+2.920e+03	+6.962e+03	+8.644e+03	+0.705
23.500	+4.102e+03	+6.799e+03	+9.209e+03	+0.624
23.600	+3.838e+03	+6.186e+03	+1.064e+04	+0.617
23.700	+3.777e+03	+6.279e+03	+1.173e+04	+0.624
23.800	+2.526e+03	+7.890e+03	+1.029e+04	+0.757
23.900	+3.821e+03	+7.493e+03	+9.401e+03	+0.662
24.000	+3.075e+03	+7.122e+03	+1.009e+04	+0.698
24.100	+5.114e+03	+6.396e+03	+9.806e+03	+0.556
24.200	+7.267e+03	+3.256e+03	+9.636e+03	+0.309
24.300	+6.448e+03	+2.303e+03	+1.027e+04	+0.263
24.400	+6.855e+03	+3.620e+03	+9.524e+03	+0.346
24.500	+7.726e+03	+4.179e+03	+9.930e+03	+0.351
24.600	+7.099e+03	+3.743e+03	+1.004e+04	+0.345
24.700	+6.615e+03	+2.996e+03	+9.448e+03	+0.312
24.800	+6.690e+03	+3.091e+03	+1.125e+04	+0.316
24.900	+4.793e+03	+5.049e+03	+9.871e+03	+0.513
25.000	+2.859e+03	+6.741e+03	+1.144e+04	+0.702
25.100	+3.074e+03	+7.545e+03	+9.444e+03	+0.710
25.200	+3.093e+03	+6.780e+03	+9.488e+03	+0.687
25.300	+3.679e+03	+7.992e+03	+1.057e+04	+0.685
25.400	+1.712e+03	+8.481e+03	+9.370e+03	+0.832
25.500	+4.501e+03	+6.221e+03	+1.083e+04	+0.580
25.600	+3.139e+03	+7.238e+03	+1.049e+04	+0.698
25.700	+3.967e+03	+7.886e+03	+1.022e+04	+0.665
25.800	+8.465e+03	+2.932e+03	+9.731e+03	+0.257
25.900	+7.421e+03	+2.841e+03	+1.042e+04	+0.277
26.000	+7.500e+03	+4.705e+03	+9.230e+03	+0.385
26.100	+6.655e+03	+3.136e+03	+1.104e+04	+0.320
26.200	+5.441e+03	+3.094e+03	+9.630e+03	+0.362
26.300	+7.538e+03	+2.979e+03	+1.227e+04	+0.283
26.400	+6.649e+03	+3.614e+03	+9.646e+03	+0.352
26.500	+8.071e+03	+2.779e+03	+1.011e+04	+0.256
26.600	+4.076e+03	+6.476e+03	+8.942e+03	+0.614
26.700	+2.806e+03	+7.752e+03	+1.004e+04	+0.734
26.800	+2.374e+03	+7.977e+03	+9.920e+03	+0.771
26.900	+1.133e+03	+7.160e+03	+1.141e+04	+0.863
27.000	+3.423e+03	+7.941e+03	+8.709e+03	+0.699
27.100	+2.273e+03	+8.539e+03	+9.971e+03	+0.790
27.200	+3.446e+03	+7.414e+03	+1.150e+04	+0.683
27.300	+3.483e+03	+5.484e+03	+9.877e+03	+0.612
27.400	+3.580e+03	+6.941e+03	+1.007e+04	+0.660
27.500	+8.809e+02	+5.619e+03	+9.286e+03	+0.864
27.600	+3.580e+03	+6.783e+03	+1.015e+04	+0.655
27.700	+5.384e+03	+3.078e+03	+1.085e+04	+0.364
27.800	+6.960e+03	+3.811e+03	+9.816e+03	+0.354
27.900	+2.039e+03	+6.708e+03	+8.687e+03	+0.767
28.000	+2.868e+03	+5.345e+03	+9.906e+03	+0.651
28.100	+3.326e+03	+6.918e+03	+1.083e+04	+0.675
28.200	+4.635e+03	+5.902e+03	+9.243e+03	+0.560
28.300	+5.059e+03	+4.204e+03	+9.697e+03	+0.454
28.400	+8.140e+03	+3.931e+03	+8.714e+03	+0.326
28.500	+6.929e+03	+3.012e+03	+9.641e+03	+0.303
28.600	+6.428e+03	+3.253e+03	+9.095e+03	+0.336
28.700	+6.978e+03	+3.095e+03	+9.358e+03	+0.307
28.800	+6.598e+03	+4.568e+03	+1.041e+04	+0.409
28.900	+7.110e+03	+1.729e+03	+9.538e+03	+0.196
29.000	+5.659e+03	+4.269e+03	+1.107e+04	+0.430
29.100	+3.335e+03	+7.632e+03	+1.092e+04	+0.696
29.200	+2.242e+03	+7.145e+03	+1.169e+04	+0.761
29.300	+2.130e+03	+6.511e+03	+9.975e+03	+0.754
29.400	+2.888e+03	+8.087e+03	+9.152e+03	+0.737
29.500	+3.187e+03	+6.058e+03	+1.112e+04	+0.655
29.600	+3.076e+03	+7.315e+03	+1.061e+04	+0.704
29.700	+2.859e+03	+6.893e+03	+9.790e+03	+0.707
29.800	+2.179e+03	+7.811e+03	+9.331e+03	+0.782
29.900	+3.206e+03	+7.017e+03	+1.114e+04	+0.686
30.000	+7.863e+03	+3.682e+03	+8.205e+03	+0.319
30.100	+3.673e+03	+5.866e+03	+9.906e+03	+0.615
30.200	+3.873e+03	+7.259e+03	+1.005e+04	+0.652
30.300	+5.682e+03	+5.043e+03	+9.904e+03	+0.470
30.400	+7.211e+03	+2.996e+03	+8.826e+03	+0.294
30.500	+5.920e+03	+3.755e+03	+9.667e+03	+0.388
30.600	+7.169e+03	+3.435e+03	+1.014e+04	+0.324
30.700	+7.283e+03	+9.781e+02	+9.629e+03	+0.118
30.800	+6.977e+03	+2.234e+03	+1.069e+04	+0.243
30.900	+4.086e+03	+6.383e+03	+9.442e+03	+0.610
31.000	+2.228e+03	+7.387e+03	+1.079e+04	+0.768
31.100	+3.498e+03	+6.071e+03	+1.200e+04	+0.634
31.200	+3.752e+03	+7.434e+03	+9.255e+03	+0.665
31.300	+3.817e+03	+7.002e+03	+1.073e+04	+0.647
31.400	+3.558e+03	+7.209e+03	+9.266e+03	+0.670
31.500	+2.638e+03	+7.228e+03	+1.068e+04	+0.733
31.600	+2.548e+03	+7.235e+03	+8.656e+03	+0.740
31.700	+3.135e+03	+7.945e+03	+8.277e+03	+0.717
31.800	+2.719e+03	+6.360e+03	+9.528e+03	+0.701
31.900	+3.491e+03	+6.661e+03	+9.573e+03	+0.656
32.000	+6.838e+03	+1.888e+03	+1.080e+04	+0.216
32.100	+6.445e+03	+4.049e+03	+8.969e+03	+0.386
32.200	+7.565e+03	+3.473e+03	+1.136e+04	+0.315
32.300	+8.008e+03	+3.324e+03	+8.575e+03	+0.293
32.400	+7.886e+03	+4.152e+03	+9.302e+03	+0.345
32.500	+7.355e+03	+4.330e+03	+1.012e+04	+0.371
32.600	+7.212e+03	+2.765e+03	+9.401e+03	+0.277
32.700	+6.307e+03	+3.539e+03	+9.126e+03	+0.359
32.800	+8.008e+03	+3.595e+03	+9.804e+03	+0.310
32.900	+7.060e+03	+2.328e+03	+1.013e+04	+0.248
33.000	+7.012e+03	+4.345e+03	+9.822e+03	+0.383
33.100	+6.731e+03	+4.055e+03	+9.992e+03	+0.376
33.200	+3.719e+03	+7.671e+03	+8.978e+03	+0.673
33.300	+1.676e+03	+6.462e+03	+9.926e+03	+0.794
33.400	+1.653e+03	+7.595e+03	+1.069e+04	+0.821
33.500	+5.263e+03	+5.519e+03	+9.929e+03	+0.512
33.600	+3.178e+03	+6.258e+03	+9.901e+03	+0.663
33.700	+2.770e+03	+8.169e+03	+1.016e+04	+0.747
33.800	+3.952e+03	+6.863e+03	+1.019e+04	+0.635
33.900	+6.099e+03	+3.152e+03	+1.011e+04	+0.341
34.000	+5.766e+03	+2.345e+03	+8.800e+03	+0.289
34.100	+6.640e+03	+2.950e+03	+1.012e+04	+0.308
34.200	+7.901e+03	+4.406e+03	+1.022e+04	+0.358
34.300	+8.239e+03	+3.341e+03	+1.027e+04	+0.289
34.400	+5.704e+03	+5.076e+03	+1.043e+04	+0.471
34.500	+2.715e+03	+6.826e+03	+1.131e+04	+0.715
34.600	+3.166e+03	+7.301e+03	+9.160e+03	+0.698
34.700	+3.861e+03	+6.218e+03	+1.195e+04	+0.617
34.800	+2.640e+03	+7.454e+03	+1.038e+04	+0.738
34.900	+2.705e+03	+7.142e+03	+9.036e+03	+0.725
35.000	+2.557e+03	+8.074e+03	+9.244e+03	+0.759
35.100	+2.857e+03	+6.898e+03	+1.015e+04	+0.707
35.200	+3.285e+03	+5.863e+03	+1.010e+04	+0.641
35.300	+1.245e+03	+6.857e+03	+1.040e+04	+0.846
35.400	+3.032e+03	+8.037e+03	+9.896e+03	+0.726
35.500	+5.533e+03	+5.180e+03	+1.045e+04	+0.484
35.600	+8.220e+03	+3.629e+03	+9.118e+03	+0.306
35.700	+6.248e+03	+7.607e+02	+1.070e+04	+0.109
35.800	+7.797e+03	+3.655e+03	+9.888e+03	+0.319
35.900	+6.837e+03	+2.531e+03	+9.939e+03	+0.270
36.000	+6.082e+03	+2.368e+03	+1.165e+04	+0.280
36.100	+7.316e+03	+3.298e+03	+9.913e+03	+0.311
36.200	+6.910e+03	+4.492e+03	+9.425e+03	+0.394
36.300	+6.297e+03	+1.702e+03	+1.069e+04	+0.213
36.400	+4.628e+03	+6.855e+03	+9.607e+03	+0.597
36.500	+3.483e+03	+5.863e+03	+1.052e+04	+0.627
36.600	+7.327e+03	+3.939e+03	+1.146e+04	+0.350
36.700	+6.648e+03	+1.872e+03	+1.044e+04	+0.220
36.800	+6.983e+03	+2.224e+03	+1.105e+04	+0.242
36.900	+7.124e+03	+2.034e+03	+1.029e+04	+0.222
37.000	+7.006e+03	+1.924e+03	+9.185e+03	+0.215
37.100	+3.450e+03	+5.215e+03	+9.142e+03	+0.602
37.200	+3.299e+03	+6.643e+03	+1.012e+04	+0.668
37.300	+2.027e+03	+7.924e+03	+9.815e+03	+0.796
37.400	+2.519e+03	+6.714e+03	+1.065e+04	+0.727
37.500	+3.090e+03	+8.561e+03	+9.117e+03	+0.735
37.600	+4.143e+03	+6.392e+03	+1.126e+04	+0.607
37.700	+8.383e+03	+4.073e+03	+9.677e+03	+0.327
37.800	+6.787e+03	+1.751e+03	+8.680e+03	+0.205
37.900	+7.957e+03	+3.043e+03	+1.057e+04	+0.277
38.000	+8.003e+03	+3.506e+03	+1.042e+04	+0.305
38.100	+5.691e+03	+4.502e+03	+1.099e+04	+0.442
38.200	+7.458e+03	+3.241e+03	+9.618e+03	+0.303
38.300	+3.336e+03	+5.172e+03	+1.056e+04	+0.608
38.400	+4.820e+03	+6.323e+03	+9.633e+03	+0.567
38.500	+8.301e+03	+2.315e+03	+9.515e+03	+0.218
38.600	+9.037e+03	+3.037e+03	+1.026e+04	+0.252
38.700	+7.111e+03	+3.621e+03	+1.068e+04	+0.337
38.800	+6.896e+03	+2.908e+03	+1.005e+04	+0.297
38.900	+6.415e+03	+3.523e+03	+1.029e+04	+0.355
39.000	+6.590e+03	+2.612e+03	+9.705e+03	+0.284
39.100	+8.178e+03	+2.421e+03	+9.955e+03	+0.228
39.200	+7.364e+03	+1.710e+03	+1.007e+04	+0.188
39.300	+6.358e+03	+2.309e+03	+9.676e+03	+0.266
39.400	+7.451e+03	+2.357e+03	+9.534e+03	+0.240
39.500	+3.987e+03	+6.485e+03	+9.493e+03	+0.619
