%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
8.800	+2.878e+03	+7.909e+03	+1.035e+04	+0.733
8.900	+3.052e+03	+7.052e+03	+9.821e+03	+0.698
9.000	+3.415e+03	+6.563e+03	+1.088e+04	+0.658
9.100	+2.444e+03	+7.308e+03	+1.118e+04	+0.749
9.200	+2.290e+03	+6.748e+03	+8.689e+03	+0.747
9.300	+1.738e+03	+5.850e+03	+1.027e+04	+0.771
9.400	+3.167e+03	+7.369e+03	+1.009e+04	+0.699
9.500	+4.436e+03	+9.441e+03	+1.053e+04	+0.680
9.600	+2.975e+03	+7.019e+03	+1.037e+04	+0.702
9.700	+3.259e+03	+7.751e+03	+9.107e+03	+0.704
9.800	+4.073e+03	+7.358e+03	+1.007e+04	+0.644
9.900	+4.577e+03	+5.921e+03	+9.950e+03	+0.564
10.000	+4.024e+03	+6.033e+03	+1.075e+04	+0.600
10.100	+2.509e+03	+6.655e+03	+1.074e+04	+0.726
10.200	+3.415e+03	+8.347e+03	+8.988e+03	+0.710
10.300	+2.735e+03	+8.126e+03	+1.091e+04	+0.748
10.400	+3.368e+03	+7.385e+03	+1.156e+04	+0.687
10.500	+3.458e+03	+6.643e+03	+9.281e+03	+0.658
10.600	+3.273e+03	+6.376e+03	+8.889e+03	+0.661
10.700	+3.310e+03	+8.204e+03	+1.020e+04	+0.713
10.800	+4.351e+03	+5.021e+03	+1.040e+04	+0.536
10.900	+3.566e+03	+7.533e+03	+1.031e+04	+0.679
11.000	+4.990e+03	+5.094e+03	+1.059e+04	+0.505
11.100	+8.769e+03	+2.283e+03	+9.682e+03	+0.207
11.200	+7.031e+03	+2.467e+03	+8.935e+03	+0.260
11.300	+7.642e+03	+2.529e+03	+1.095e+04	+0.249
11.400	+6.471e+03	+2.541e+03	+1.093e+04	+0.282
11.500	+8.006e+03	+3.783e+03	+1.030e+04	+0.321
11.600	+6.618e+03	+2.564e+03	+1.069e+04	+0.279
11.700	+7.913e+03	+4.133e+03	+9.861e+03	+0.343
11.800	+6.423e+03	+1.846e+03	+1.102e+04	+0.223
11.900	+6.299e+03	+2.602e+03	+1.095e+04	+0.292
12.000	+6.062e+03	+3.346e+03	+1.014e+04	+0.356
12.100	+6.216e+03	+2.721e+03	+9.070e+03	+0.305
12.200	+6.520e+03	+2.346e+03	+1.034e+04	+0.265
12.300	+6.888e+03	+2.323e+03	+9.728e+03	+0.252
12.400	+6.707e+03	+2.229e+03	+9.767e+03	+0.249
12.500	+6.725e+03	+2.660e+03	+9.837e+03	+0.283
12.600	+6.905e+03	+3.705e+03	+9.300e+03	+0.349
12.700	+6.658e+03	+2.570e+03	+1.024e+04	+0.279
12.800	+5.904e+03	+3.249e+03	+1.121e+04	+0.355
12.900	+6.467e+03	+1.699e+03	+1.002e+04	+0.208
13.000	+6.080e+03	+2.139e+03	+1.089e+04	+0.260
13.100	+6.836e+03	+2.559e+03	+1.117e+04	+0.272
13.200	+7.053e+03	+3.319e+03	+1.036e+04	+0.320
13.300	+8.195e+03	+3.707e+03	+1.079e+04	+0.311
13.400	+5.931e+03	+2.931e+03	+1.010e+04	+0.331
13.500	+6.207e+03	+1.661e+03	+1.049e+04	+0.211
13.600	+8.349e+03	+3.894e+03	+1.268e+04	+0.318
13.700	+7.276e+03	+2.820e+03	+1.003e+04	+0.279
13.800	+7.583e+03	+2.855e+03	+8.928e+03	+0.274
13.900	+6.644e+03	+3.008e+03	+1.062e+04	+0.312
14.000	+6.409e+03	+4.083e+03	+1.074e+04	+0.389
14.100	+7.441e+03	+4.280e+03	+9.904e+03	+0.365
14.200	+4.955e+03	+5.418e+03	+1.010e+04	+0.522
14.300	+2.992e+03	+7.266e+03	+1.043e+04	+0.708
14.400	+2.964e+03	+7.101e+03	+9.739e+03	+0.706
14.500	+3.584e+03	+5.826e+03	+9.397e+03	+0.619
14.600	+2.537e+03	+7.070e+03	+1.021e+04	+0.736
14.700	+4.322e+03	+6.255e+03	+1.091e+04	+0.591
14.800	+2.441e+03	+9.337e+03	+1.014e+04	+0.793
14.900	+1.863e+03	+6.613e+03	+1.026e+04	+0.780
15.000	+4.404e+03	+7.381e+03	+1.054e+04	+0.626
15.100	+3.162e+03	+6.504e+03	+1.135e+04	+0.673
15.200	+3.162e+03	+7.408e+03	+9.636e+03	+0.701
15.300	+3.710e+03	+5.967e+03	+1.005e+04	+0.617
15.400	+2.439e+03	+5.909e+03	+9.043e+03	+0.708
15.500	+6.312e+03	+3.770e+03	+8.876e+03	+0.374
15.600	+5.994e+03	+4.230e+03	+9.942e+03	+0.414
15.700	+7.919e+03	+3.138e+03	+1.067e+04	+0.284
15.800	+6.800e+03	+4.345e+03	+9.919e+03	+0.390
15.900	+7.522e+03	+3.016e+03	+1.172e+04	+0.286
16.000	+7.026e+03	+2.115e+03	+9.382e+03	+0.231
16.100	+6.388e+03	+3.381e+03	+1.028e+04	+0.346
16.200	+7.017e+03	+2.318e+03	+1.078e+04	+0.248
16.300	+7.309e+03	+2.522e+03	+9.159e+03	+0.257
16.400	+7.193e+03	+2.531e+03	+1.069e+04	+0.260
16.500	+5.869e+03	+3.962e+03	+1.027e+04	+0.403
16.600	+9.246e+03	+1.995e+03	+1.186e+04	+0.177
16.700	+7.299e+03	+2.366e+03	+1.059e+04	+0.245
16.800	+6.838e+03	+4.182e+03	+1.039e+04	+0.379
16.900	+6.782e+03	+3.055e+03	+1.087e+04	+0.311
17.000	+7.152e+03	+3.470e+03	+1.013e+04	+0.327
17.100	+7.339e+03	+3.657e+03	+9.989e+03	+0.333
17.200	+6.440e+03	+2.399e+03	+1.035e+04	+0.271
17.300	+6.973e+03	+3.652e+03	+8.901e+03	+0.344
17.400	+7.243e+03	+2.635e+03	+1.056e+04	+0.267
17.500	+6.341e+03	+3.214e+03	+1.123e+04	+0.336
17.600	+6.024e+03	+3.112e+03	+1.117e+04	+0.341
17.700	+8.166e+03	+2.190e+03	+9.904e+03	+0.211
17.800	+8.125e+03	+2.796e+03	+9.023e+03	+0.256
17.900	+6.586e+03	+2.741e+03	+1.090e+04	+0.294
18.000	+6.444e+03	+1.770e+03	+1.045e+04	+0.215
18.100	+7.289e+03	+1.265e+03	+1.046e+04	+0.148
18.200	+5.366e+03	+3.930e+03	+9.707e+03	+0.423
18.300	+7.333e+03	+2.806e+03	+1.011e+04	+0.277
18.400	+6.636e+03	+1.888e+03	+1.167e+04	+0.222
18.500	+5.728e+03	+2.641e+03	+1.069e+04	+0.316
18.600	+7.975e+03	+2.761e+03	+1.053e+04	+0.257
18.700	+8.441e+03	+4.656e+03	+9.407e+03	+0.355
18.800	+7.281e+03	+2.601e+03	+9.620e+03	+0.263
18.900	+8.303e+03	+2.444e+03	+1.050e+04	+0.227
19.000	+7.224e+03	+2.163e+03	+1.213e+04	+0.230
19.100	+8.021e+03	+3.937e+03	+8.803e+03	+0.329
19.200	+7.142e+03	+3.701e+03	+1.033e+04	+0.341
19.300	+6.767e+03	+4.148e+03	+1.046e+04	+0.380
19.400	+6.919e+03	+4.104e+03	+9.311e+03	+0.372
19.500	+6.760e+03	+3.056e+03	+1.112e+04	+0.311
19.600	+6.827e+03	+3.405e+03	+1.030e+04	+0.333
19.700	+4.864e+03	+4.320e+03	+9.512e+03	+0.470
19.800	+2.934e+03	+7.634e+03	+1.043e+04	+0.722
19.900	+2.888e+03	+8.201e+03	+1.004e+04	+0.740
20.000	+2.265e+03	+5.611e+03	+9.517e+03	+0.712
20.100	+2.908e+03	+7.056e+03	+1.108e+04	+0.708
20.200	+3.875e+03	+6.640e+03	+9.750e+03	+0.631
20.300	+4.290e+03	+7.036e+03	+1.103e+04	+0.621
20.400	+3.540e+03	+7.248e+03	+9.115e+03	+0.672
20.500	+2.379e+03	+7.990e+03	+9.700e+03	+0.771
20.600	+3.058e+03	+6.502e+03	+9.883e+03	+0.680
20.700	+3.083e+03	+6.906e+03	+1.075e+04	+0.691
20.800	+4.315e+03	+7.128e+03	+1.028e+04	+0.623
20.900	+4.092e+03	+8.476e+03	+9.635e+03	+0.674
21.000	+3.029e+03	+8.645e+03	+9.899e+03	+0.741
21.100	+2.683e+03	+6.661e+03	+9.434e+03	+0.713
21.200	+2.670e+03	+7.687e+03	+1.097e+04	+0.742
21.300	+3.321e+03	+5.803e+03	+1.003e+04	+0.636
21.400	+3.065e+03	+6.584e+03	+8.793e+03	+0.682
21.500	+2.895e+03	+7.321e+03	+9.862e+03	+0.717
21.600	+2.671e+03	+7.098e+03	+9.554e+03	+0.727
21.700	+3.827e+03	+5.218e+03	+1.088e+04	+0.577
21.800	+6.555e+03	+3.065e+03	+1.006e+04	+0.319
21.900	+6.661e+03	+2.911e+03	+9.899e+03	+0.304
22.000	+7.015e+03	+4.402e+03	+8.656e+03	+0.386
22.100	+8.461e+03	+2.332e+03	+8.166e+03	+0.216
22.200	+7.842e+03	+3.041e+03	+9.946e+03	+0.279
22.300	+8.619e+03	+3.240e+03	+1.073e+04	+0.273
22.400	+8.389e+03	+2.277e+03	+1.125e+04	+0.213
22.500	+7.840e+03	+2.172e+03	+1.070e+04	+0.217
22.600	+4.210e+03	+5.994e+03	+1.050e+04	+0.587
22.700	+3.411e+03	+7.129e+03	+8.975e+03	+0.676
22.800	+3.094e+03	+8.479e+03	+1.092e+04	+0.733
22.900	+3.542e+03	+7.908e+03	+1.103e+04	+0.691
23.000	+3.814e+03	+6.890e+03	+9.959e+03	+0.644
23.100	+3.241e+03	+5.898e+03	+9.254e+03	+0.645
23.200	+2.342e+03	+6.114e+03	+9.372e+03	+0.723
23.300	+2.617e+03	+7.799e+03	+9.339e+03	+0.749
23.400	+2.639e+03	+7.881e+03	+9.739e+03	+0.749
23.500	+1.799e+03	+7.480e+03	+9.809e+03	+0.806
23.600	+7.280e+03	+3.147e+03	+1.004e+04	+0.302
23.700	+7.724e+03	+3.141e+03	+1.130e+04	+0.289
23.800	+6.670e+03	+2.603e+03	+1.245e+04	+0.281
23.900	+6.983e+03	+2.616e+03	+9.854e+03	+0.273
24.000	+7.656e+03	+1.898e+03	+1.045e+04	+0.199
24.100	+8.973e+03	+2.388e+03	+1.066e+04	+0.210
24.200	+7.056e+03	+2.248e+03	+9.410e+03	+0.242
24.300	+8.052e+03	+6.742e+02	+1.009e+04	+0.077
24.400	+7.120e+03	+2.889e+03	+1.019e+04	+0.289
24.500	+6.890e+03	+5.025e+03	+1.084e+04	+0.422
24.600	+6.683e+03	+2.997e+03	+1.060e+04	+0.310
24.700	+6.245e+03	+2.023e+03	+8.650e+03	+0.245
24.800	+7.614e+03	+4.032e+03	+1.047e+04	+0.346
24.900	+6.725e+03	+2.235e+03	+1.151e+04	+0.249
25.000	+5.421e+03	+3.061e+03	+8.685e+03	+0.361
25.100	+7.084e+03	+4.577e+03	+1.044e+04	+0.393
25.200	+6.656e+03	+1.497e+03	+8.357e+03	+0.184
25.300	+7.871e+03	+2.664e+03	+9.178e+03	+0.253
25.400	+6.894e+03	+4.256e+03	+1.010e+04	+0.382
25.500	+2.659e+03	+6.231e+03	+1.055e+04	+0.701
25.600	+3.195e+03	+7.407e+03	+1.001e+04	+0.699
25.700	+3.119e+03	+7.126e+03	+9.368e+03	+0.696
25.800	+3.815e+03	+8.659e+03	+1.033e+04	+0.694
25.900	+3.756e+03	+6.226e+03	+9.135e+03	+0.624
26.000	+1.396e+03	+7.639e+03	+9.543e+03	+0.846
26.100	+6.690e+03	+2.497e+03	+1.165e+04	+0.272
26.200	+6.782e+03	+4.723e+03	+1.014e+04	+0.411
26.300	+8.968e+03	+2.859e+03	+1.094e+04	+0.242
26.400	+8.325e+03	+2.715e+03	+9.848e+03	+0.246
26.500	+6.884e+03	+2.821e+03	+9.176e+03	+0.291
26.600	+8.051e+03	+3.385e+03	+8.829e+03	+0.296
26.700	+6.503e+03	+1.729e+03	+9.705e+03	+0.210
26.800	+8.683e+03	+2.004e+03	+1.010e+04	+0.187
26.900	+5.536e+03	+2.183e+03	+9.392e+03	+0.283
27.000	+6.542e+03	+3.311e+03	+1.089e+04	+0.336
27.100	+5.768e+03	+2.215e+03	+9.058e+03	+0.277
27.200	+7.123e+03	+1.966e+03	+9.953e+03	+0.216
27.300	+6.661e+03	+2.953e+03	+1.058e+04	+0.307
27.400	+7.894e+03	+3.103e+03	+9.970e+03	+0.282
27.500	+6.674e+03	+3.114e+03	+9.369e+03	+0.318
27.600	+4.033e+03	+5.837e+03	+9.370e+03	+0.591
27.700	+3.049e+03	+7.225e+03	+9.554e+03	+0.703
27.800	+3.520e+03	+6.793e+03	+9.460e+03	+0.659
27.900	+5.194e+03	+5.048e+03	+1.006e+04	+0.493
28.000	+7.987e+03	+3.082e+03	+1.004e+04	+0.278
28.100	+7.502e+03	+1.820e+03	+9.315e+03	+0.195
28.200	+7.691e+03	+3.262e+03	+1.036e+04	+0.298
28.300	+6.380e+03	+2.465e+03	+9.733e+03	+0.279
28.400	+7.526e+03	+3.332e+03	+9.466e+03	+0.307
28.500	+7.139e+03	+2.372e+03	+1.018e+04	+0.249
28.600	+6.116e+03	+4.430e+03	+1.062e+04	+0.420
28.700	+6.605e+03	+2.942e+03	+1.035e+04	+0.308
28.800	+7.426e+03	+3.688e+03	+9.999e+03	+0.332
28.900	+6.997e+03	+3.409e+03	+1.092e+04	+0.328
29.000	+3.106e+03	+6.840e+03	+1.006e+04	+0.688
29.100	+3.364e+03	+7.225e+03	+1.067e+04	+0.682
29.200	+6.811e+03	+4.467e+03	+1.010e+04	+0.396
29.300	+7.547e+03	+3.195e+03	+9.505e+03	+0.297
29.400	+6.301e+03	+3.299e+03	+1.004e+04	+0.344
29.500	+7.185e+03	+3.725e+03	+1.109e+04	+0.341
29.600	+7.217e+03	+4.417e+03	+9.512e+03	+0.380
29.700	+6.116e+03	+3.407e+03	+1.062e+04	+0.358
29.800	+7.025e+03	+3.947e+03	+9.355e+03	+0.360
29.900	+5.864e+03	+3.369e+03	+1.099e+04	+0.365
30.000	+7.144e+03	+2.273e+03	+8.923e+03	+0.241
30.100	+6.749e+03	+3.084e+03	+1.048e+04	+0.314
30.200	+7.181e+03	+3.089e+03	+1.080e+04	+0.301
30.300	+5.972e+03	+3.466e+03	+1.087e+04	+0.367
30.400	+4.851e+03	+2.946e+03	+9.615e+03	+0.378
30.500	+6.863e+03	+3.566e+03	+9.704e+03	+0.342
30.600	+7.457e+03	+3.167e+03	+9.383e+03	+0.298
30.700	+6.878e+03	+2.885e+03	+1.129e+04	+0.296
30.800	+7.521e+03	+1.270e+03	+9.569e+03	+0.144
30.900	+6.970e+03	+3.030e+03	+9.397e+03	+0.303
31.000	+7.352e+03	+3.215e+03	+8.419e+03	+0.304
31.100	+6.545e+03	+2.801e+03	+9.786e+03	+0.300
31.200	+7.593e+03	+3.298e+03	+9.416e+03	+0.303
31.300	+3.510e+03	+6.692e+03	+8.612e+03	+0.656
31.400	+3.513e+03	+6.901e+03	+9.918e+03	+0.663
31.500	+3.282e+03	+5.647e+03	+1.215e+04	+0.632
31.600	+1.494e+03	+5.823e+03	+1.178e+04	+0.796
31.700	+6.333e+03	+4.097e+03	+9.994e+03	+0.393
31.800	+6.465e+03	+3.093e+03	+9.761e+03	+0.324
31.900	+6.252e+03	+5.149e+03	+1.012e+04	+0.452
32.000	+6.324e+03	+4.864e+03	+1.008e+04	+0.435
32.100	+3.346e+03	+7.859e+03	+8.253e+03	+0.701
32.200	+3.342e+03	+6.779e+03	+8.764e+03	+0.670
32.300	+3.164e+03	+5.738e+03	+1.020e+04	+0.645
32.400	+3.138e+03	+7.005e+03	+9.449e+03	+0.691
32.500	+2.871e+03	+6.974e+03	+1.008e+04	+0.708
32.600	+4.091e+03	+7.433e+03	+9.729e+03	+0.645
32.700	+3.431e+03	+7.712e+03	+9.387e+03	+0.692
32.800	+2.321e+03	+7.686e+03	+8.963e+03	+0.768
32.900	+2.453e+03	+8.398e+03	+1.059e+04	+0.774
33.000	+2.753e+03	+5.928e+03	+8.400e+03	+0.683
33.100	+2.437e+03	+7.893e+03	+9.590e+03	+0.764
33.200	+4.074e+03	+7.921e+03	+1.051e+04	+0.660
33.300	+4.884e+03	+5.581e+03	+1.020e+04	+0.533
33.400	+2.171e+03	+9.114e+03	+9.268e+03	+0.808
33.500	+3.627e+03	+7.621e+03	+1.000e+04	+0.678
33.600	+2.853e+03	+7.347e+03	+9.776e+03	+0.720
33.700	+4.292e+03	+7.273e+03	+1.088e+04	+0.629
33.800	+3.164e+03	+6.202e+03	+9.878e+03	+0.662
33.900	+3.598e+03	+7.483e+03	+9.798e+03	+0.675
34.000	+4.109e+03	+6.015e+03	+9.924e+03	+0.594
34.100	+2.991e+03	+6.714e+03	+9.619e+03	+0.692
34.200	+3.158e+03	+6.519e+03	+1.107e+04	+0.674
34.300	+3.400e+03	+6.863e+03	+8.703e+03	+0.669
34.400	+2.081e+03	+7.105e+03	+1.122e+04	+0.773
34.500	+3.586e+03	+5.945e+03	+9.521e+03	+0.624
34.600	+3.378e+03	+6.388e+03	+9.526e+03	+0.654
34.700	+1.603e+03	+6.981e+03	+9.562e+03	+0.813
34.800	+2.462e+03	+6.756e+03	+8.903e+03	+0.733
34.900	+3.253e+03	+5.468e+03	+9.719e+03	+0.627
35.000	+1.939e+03	+7.660e+03	+1.063e+04	+0.798
35.100	+2.840e+03	+7.589e+03	+1.054e+04	+0.728
35.200	+2.874e+03	+7.270e+03	+9.821e+03	+0.717
35.300	+3.229e+03	+5.053e+03	+9.399e+03	+0.610
35.400	+3.002e+03	+5.686e+03	+1.093e+04	+0.654
35.500	+2.939e+03	+6.268e+03	+1.177e+04	+0.681
35.600	+1.809e+03	+6.359e+03	+9.385e+03	+0.778
35.700	+4.228e+03	+7.023e+03	+1.029e+04	+0.624
35.800	+2.721e+03	+8.143e+03	+1.085e+04	+0.750
35.900	+4.538e+03	+5.910e+03	+1.057e+04	+0.566
36.000	+3.980e+03	+6.275e+03	+8.106e+03	+0.612
36.100	+2.012e+03	+6.750e+03	+9.397e+03	+0.770
36.200	+3.596e+03	+8.392e+03	+9.416e+03	+0.700
36.300	+3.469e+03	+6.828e+03	+9.844e+03	+0.663
36.400	+1.566e+03	+6.518e+03	+1.003e+04	+0.806
36.500	+3.781e+03	+7.040e+03	+1.023e+04	+0.651
36.600	+2.701e+03	+7.232e+03	+9.518e+03	+0.728
36.700	+2.662e+03	+7.779e+03	+1.065e+04	+0.745
36.800	+5.702e+03	+3.867e+03	+1.076e+04	+0.404
36.900	+6.460e+03	+3.278e+03	+1.067e+04	+0.337
37.000	+6.991e+03	+3.261e+03	+9.348e+03	+0.318
37.100	+7.470e+03	+3.173e+03	+9.265e+03	+0.298
37.200	+7.231e+03	+4.475e+03	+9.347e+03	+0.382
37.300	+9.257e+03	+3.148e+03	+9.926e+03	+0.254
37.400	+6.425e+03	+2.861e+03	+1.075e+04	+0.308
37.500	+7.594e+03	+3.925e+03	+1.060e+04	+0.341
37.600	+6.735e+03	+3.481e+03	+1.086e+04	+0.341
37.700	+6.943e+03	+3.202e+03	+1.025e+04	+0.316
37.800	+7.330e+03	+3.464e+03	+1.177e+04	+0.321
37.900	+7.086e+03	+3.636e+03	+8.984e+03	+0.339
38.000	+6.378e+03	+1.317e+03	+9.925e+03	+0.171
38.100	+6.402e+03	+3.256e+03	+9.714e+03	+0.337
38.200	+7.219e+03	+2.511e+03	+8.780e+03	+0.258
38.300	+6.340e+03	+4.480e+03	+9.712e+03	+0.414
38.400	+6.731e+03	+2.662e+03	+1.022e+04	+0.283
38.500	+8.144e+03	+3.661e+03	+8.429e+03	+0.310
38.600	+7.907e+03	+2.982e+03	+1.087e+04	+0.274
38.700	+7.021e+03	+2.731e+03	+1.171e+04	+0.280
38.800	+5.206e+03	+4.411e+03	+1.028e+04	+0.459
38.900	+6.740e+03	+1.969e+03	+1.058e+04	+0.226
39.000	+6.621e+03	+2.812e+03	+1.017e+04	+0.298
39.100	+6.308e+03	+3.236e+03	+1.039e+04	+0.339
39.200	+5.523e+03	+3.460e+03	+9.724e+03	+0.385
39.300	+5.513e+03	+4.081e+03	+1.070e+04	+0.425
39.400	+3.670e+03	+6.942e+03	+1.012e+04	+0.654
39.500	+2.048e+03	+8.977e+03	+9.251e+03	+0.814
39.600	+2.756e+03	+5.915e+03	+9.462e+03	+0.682
39.700	+2.011e+03	+6.314e+03	+1.014e+04	+0.758
39.800	+2.101e+03	+8.724e+03	+9.450e+03	+0.806
39.900	+3.321e+03	+6.593e+03	+1.103e+04	+0.665
40.000	+4.672e+03	+7.907e+03	+1.060e+04	+0.629
40.100	+2.974e+03	+5.637e+03	+1.023e+04	+0.655
40.200	+3.831e+03	+9.075e+03	+9.625e+03	+0.703
40.300	+4.265e+03	+5.770e+03	+1.077e+04	+0.575
40.400	+6.567e+03	+2.969e+03	+1.031e+04	+0.311
40.500	+5.954e+03	+1.166e+03	+1.057e+04	+0.164
40.600	+5.774e+03	+4.682e+03	+1.003e+04	+0.448
40.700	+2.216e+03	+6.392e+03	+1.030e+04	+0.743
40.800	+3.603e+03	+7.310e+03	+9.797e+03	+0.670
40.900	+2.530e+03	+7.805e+03	+9.799e+03	+0.755
41.000	+3.556e+03	+7.529e+03	+1.028e+04	+0.679
41.100	+2.795e+03	+7.333e+03	+1.184e+04	+0.724
41.200	+2.111e+03	+6.938e+03	+8.346e+03	+0.767
41.300	+3.314e+03	+6.354e+03	+9.458e+03	+0.657
41.400	+2.319e+03	+6.493e+03	+1.070e+04	+0.737
41.500	+2.733e+03	+8.332e+03	+1.015e+04	+0.753
41.600	+3.683e+03	+8.568e+03	+9.884e+03	+0.699
41.700	+3.179e+03	+7.085e+03	+1.068e+04	+0.690
41.800	+3.111e+03	+6.465e+03	+1.003e+04	+0.675
41.900	+2.759e+03	+6.828e+03	+9.436e+03	+0.712
42.000	+1.779e+03	+8.703e+03	+9.572e+03	+0.830
