%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
23.600	+3.521e+03	+7.221e+03	+1.115e+04	+0.672
23.700	+2.707e+03	+9.147e+03	+9.398e+03	+0.772
23.800	+4.681e+03	+3.152e+03	+1.000e+04	+0.402
23.900	+6.768e+03	+4.469e+03	+1.012e+04	+0.398
24.000	+6.878e+03	+3.229e+03	+1.084e+04	+0.320
24.100	+6.923e+03	+3.424e+03	+1.025e+04	+0.331
24.200	+6.018e+03	+3.224e+03	+8.829e+03	+0.349
24.300	+8.254e+03	+2.241e+03	+1.031e+04	+0.214
24.400	+6.202e+03	+2.622e+03	+1.091e+04	+0.297
24.500	+7.740e+03	+3.394e+03	+1.060e+04	+0.305
24.600	+7.134e+03	+3.132e+03	+9.813e+03	+0.305
24.700	+6.277e+03	+2.944e+03	+1.092e+04	+0.319
24.800	+8.010e+03	+2.674e+03	+1.077e+04	+0.250
24.900	+8.124e+03	+3.353e+03	+9.566e+03	+0.292
25.000	+5.230e+03	+3.284e+03	+1.077e+04	+0.386
25.100	+2.481e+03	+7.781e+03	+1.049e+04	+0.758
25.200	+3.313e+03	+6.848e+03	+9.576e+03	+0.674
25.300	+2.089e+03	+7.955e+03	+9.071e+03	+0.792
25.400	+2.268e+03	+7.067e+03	+1.094e+04	+0.757
25.500	+4.979e+03	+5.265e+03	+9.660e+03	+0.514
25.600	+7.231e+03	+2.419e+03	+9.505e+03	+0.251
25.700	+7.896e+03	+3.200e+03	+1.141e+04	+0.288
25.800	+7.164e+03	+3.464e+03	+1.013e+04	+0.326
25.900	+7.179e+03	+3.635e+03	+1.081e+04	+0.336
26.000	+6.788e+03	+4.378e+03	+9.341e+03	+0.392
26.100	+5.776e+03	+3.253e+03	+1.129e+04	+0.360
26.200	+5.618e+03	+3.733e+03	+9.894e+03	+0.399
26.300	+6.047e+03	+2.562e+03	+9.534e+03	+0.298
26.400	+6.852e+03	+3.188e+03	+1.138e+04	+0.318
26.500	+5.721e+03	+2.754e+03	+1.013e+04	+0.325
26.600	+1.948e+03	+7.587e+03	+1.002e+04	+0.796
26.700	+4.679e+03	+6.148e+03	+1.113e+04	+0.568
26.800	+2.991e+03	+8.144e+03	+9.752e+03	+0.731
26.900	+2.390e+03	+6.819e+03	+1.022e+04	+0.741
27.000	+2.593e+03	+6.569e+03	+9.678e+03	+0.717
27.100	+2.990e+03	+6.204e+03	+1.044e+04	+0.675
27.200	+2.751e+03	+7.591e+03	+1.042e+04	+0.734
27.300	+2.603e+03	+7.076e+03	+1.120e+04	+0.731
27.400	+1.487e+03	+8.949e+03	+1.094e+04	+0.857
27.500	+2.509e+03	+6.482e+03	+1.007e+04	+0.721
27.600	+2.205e+03	+6.231e+03	+1.031e+04	+0.739
27.700	+2.580e+03	+7.915e+03	+9.504e+03	+0.754
27.800	+2.835e+03	+6.150e+03	+1.144e+04	+0.684
27.900	+3.550e+03	+8.288e+03	+1.079e+04	+0.700
28.000	+2.742e+03	+8.584e+03	+1.158e+04	+0.758
28.100	+3.016e+03	+5.213e+03	+9.393e+03	+0.633
28.200	+3.196e+03	+6.027e+03	+1.016e+04	+0.653
28.300	+3.330e+03	+6.964e+03	+9.609e+03	+0.677
28.400	+2.608e+03	+4.864e+03	+1.114e+04	+0.651
28.500	+2.975e+03	+6.308e+03	+9.907e+03	+0.680
28.600	+3.247e+03	+7.248e+03	+9.953e+03	+0.691
28.700	+3.696e+03	+6.249e+03	+8.090e+03	+0.628
28.800	+2.253e+03	+6.466e+03	+9.422e+03	+0.742
28.900	+1.789e+03	+7.225e+03	+8.563e+03	+0.801
29.000	+2.660e+03	+7.708e+03	+8.917e+03	+0.743
29.100	+2.188e+03	+6.673e+03	+8.924e+03	+0.753
29.200	+3.693e+03	+6.422e+03	+1.120e+04	+0.635
29.300	+1.754e+03	+6.805e+03	+1.021e+04	+0.795
29.400	+3.609e+03	+7.411e+03	+1.009e+04	+0.672
29.500	+3.311e+03	+5.995e+03	+9.692e+03	+0.644
29.600	+2.263e+03	+6.132e+03	+9.876e+03	+0.730
29.700	+2.439e+03	+7.034e+03	+9.141e+03	+0.743
29.800	+3.358e+03	+6.512e+03	+1.110e+04	+0.660
29.900	+3.121e+03	+7.109e+03	+1.003e+04	+0.695
30.000	+3.438e+03	+7.483e+03	+8.039e+03	+0.685
30.100	+3.162e+03	+6.504e+03	+8.719e+03	+0.673
30.200	+3.310e+03	+6.248e+03	+9.094e+03	+0.654
30.300	+3.866e+03	+7.368e+03	+1.098e+04	+0.656
30.400	+3.123e+03	+6.856e+03	+8.694e+03	+0.687
30.500	+4.007e+03	+7.054e+03	+9.910e+03	+0.638
30.600	+2.710e+03	+5.593e+03	+1.056e+04	+0.674
30.700	+4.368e+03	+7.165e+03	+1.080e+04	+0.621
30.800	+3.569e+03	+8.767e+03	+8.382e+03	+0.711
30.900	+2.193e+03	+7.944e+03	+1.021e+04	+0.784
31.000	+1.877e+03	+7.247e+03	+1.045e+04	+0.794
31.100	+3.053e+03	+6.437e+03	+1.118e+04	+0.678
31.200	+2.065e+03	+7.319e+03	+8.737e+03	+0.780
31.300	+2.641e+03	+8.080e+03	+9.972e+03	+0.754
31.400	+1.968e+03	+7.008e+03	+1.059e+04	+0.781
31.500	+4.261e+03	+7.432e+03	+9.198e+03	+0.636
31.600	+4.365e+03	+6.639e+03	+9.602e+03	+0.603
31.700	+3.013e+03	+5.818e+03	+1.094e+04	+0.659
31.800	+2.659e+03	+6.915e+03	+1.122e+04	+0.722
31.900	+3.853e+03	+7.576e+03	+7.684e+03	+0.663
32.000	+1.859e+03	+7.313e+03	+9.978e+03	+0.797
32.100	+2.799e+03	+5.877e+03	+1.051e+04	+0.677
32.200	+3.482e+03	+6.093e+03	+1.036e+04	+0.636
32.300	+3.884e+03	+7.737e+03	+1.115e+04	+0.666
32.400	+2.837e+03	+6.441e+03	+1.151e+04	+0.694
32.500	+1.400e+03	+7.549e+03	+1.037e+04	+0.844
32.600	+3.486e+03	+6.760e+03	+1.074e+04	+0.660
32.700	+3.014e+03	+5.248e+03	+9.045e+03	+0.635
32.800	+2.976e+03	+6.373e+03	+1.041e+04	+0.682
32.900	+2.693e+03	+8.319e+03	+1.024e+04	+0.755
33.000	+2.289e+03	+6.086e+03	+9.532e+03	+0.727
33.100	+2.282e+03	+7.068e+03	+1.049e+04	+0.756
33.200	+3.251e+03	+6.146e+03	+9.664e+03	+0.654
33.300	+3.549e+03	+7.637e+03	+9.370e+03	+0.683
33.400	+2.860e+03	+6.369e+03	+1.068e+04	+0.690
33.500	+3.254e+03	+8.643e+03	+1.080e+04	+0.727
33.600	+2.410e+03	+5.915e+03	+1.007e+04	+0.710
33.700	+3.992e+03	+6.347e+03	+9.912e+03	+0.614
33.800	+3.360e+03	+7.436e+03	+1.081e+04	+0.689
33.900	+2.702e+03	+6.532e+03	+1.069e+04	+0.707
34.000	+2.134e+03	+7.028e+03	+8.035e+03	+0.767
34.100	+1.251e+03	+6.191e+03	+8.755e+03	+0.832
34.200	+2.154e+03	+6.739e+03	+1.123e+04	+0.758
34.300	+2.309e+03	+7.135e+03	+1.007e+04	+0.756
34.400	+3.021e+03	+7.488e+03	+1.180e+04	+0.713
34.500	+1.864e+03	+6.557e+03	+1.006e+04	+0.779
34.600	+2.987e+03	+7.576e+03	+1.013e+04	+0.717
34.700	+2.722e+03	+6.371e+03	+9.522e+03	+0.701
34.800	+2.593e+03	+7.069e+03	+9.453e+03	+0.732
34.900	+3.657e+03	+6.220e+03	+9.988e+03	+0.630
35.000	+3.808e+03	+7.983e+03	+9.432e+03	+0.677
35.100	+2.435e+03	+7.188e+03	+1.063e+04	+0.747
35.200	+2.129e+03	+8.345e+03	+1.020e+04	+0.797
35.300	+2.031e+03	+8.039e+03	+1.025e+04	+0.798
35.400	+3.015e+03	+5.361e+03	+1.046e+04	+0.640
35.500	+1.940e+03	+7.234e+03	+1.002e+04	+0.789
35.600	+3.527e+03	+5.778e+03	+1.034e+04	+0.621
35.700	+2.973e+03	+6.519e+03	+1.152e+04	+0.687
35.800	+2.778e+03	+6.914e+03	+9.525e+03	+0.713
35.900	+2.347e+03	+6.401e+03	+1.162e+04	+0.732
36.000	+2.823e+03	+7.391e+03	+1.046e+04	+0.724
36.100	+4.694e+03	+6.818e+03	+1.003e+04	+0.592
36.200	+2.287e+03	+5.095e+03	+9.789e+03	+0.690
36.300	+2.012e+03	+7.769e+03	+1.003e+04	+0.794
36.400	+4.620e+03	+8.646e+03	+1.081e+04	+0.652
36.500	+4.433e+03	+7.839e+03	+1.051e+04	+0.639
36.600	+3.781e+03	+7.260e+03	+8.986e+03	+0.658
36.700	+2.237e+03	+8.350e+03	+9.014e+03	+0.789
36.800	+4.528e+03	+6.215e+03	+9.375e+03	+0.579
36.900	+3.224e+03	+7.224e+03	+1.140e+04	+0.691
37.000	+3.906e+03	+7.167e+03	+9.964e+03	+0.647
37.100	+3.571e+03	+6.997e+03	+8.916e+03	+0.662
37.200	+3.133e+03	+7.212e+03	+9.459e+03	+0.697
37.300	+2.771e+03	+6.856e+03	+1.022e+04	+0.712
37.400	+2.467e+03	+7.223e+03	+1.184e+04	+0.745
37.500	+1.007e+03	+7.471e+03	+9.809e+03	+0.881
37.600	+2.677e+03	+6.449e+03	+9.940e+03	+0.707
37.700	+2.529e+03	+7.284e+03	+9.926e+03	+0.742
37.800	+4.078e+03	+7.212e+03	+1.006e+04	+0.639
37.900	+2.683e+03	+6.369e+03	+1.006e+04	+0.704
38.000	+3.189e+03	+7.635e+03	+8.354e+03	+0.705
38.100	+3.592e+03	+8.118e+03	+9.686e+03	+0.693
38.200	+2.935e+03	+7.615e+03	+1.113e+04	+0.722
38.300	+3.554e+03	+6.937e+03	+9.803e+03	+0.661
38.400	+2.377e+03	+7.957e+03	+1.060e+04	+0.770
38.500	+2.164e+03	+6.550e+03	+9.878e+03	+0.752
38.600	+1.637e+03	+7.368e+03	+1.040e+04	+0.818
38.700	+7.869e+03	+3.217e+03	+1.102e+04	+0.290
38.800	+6.812e+03	+2.371e+03	+1.029e+04	+0.258
38.900	+6.804e+03	+3.164e+03	+9.364e+03	+0.317
39.000	+8.392e+03	+2.624e+03	+9.258e+03	+0.238
39.100	+8.215e+03	+2.512e+03	+1.017e+04	+0.234
39.200	+3.307e+03	+6.007e+03	+1.092e+04	+0.645
39.300	+2.030e+03	+7.717e+03	+9.982e+03	+0.792
39.400	+4.010e+03	+6.953e+03	+9.981e+03	+0.634
39.500	+1.608e+03	+5.938e+03	+1.133e+04	+0.787
39.600	+2.485e+03	+6.784e+03	+1.043e+04	+0.732
39.700	+2.233e+03	+7.774e+03	+9.183e+03	+0.777
39.800	+3.177e+03	+7.463e+03	+1.046e+04	+0.701
39.900	+2.737e+03	+6.723e+03	+9.986e+03	+0.711
40.000	+3.520e+03	+7.327e+03	+9.075e+03	+0.675
40.100	+3.867e+03	+6.204e+03	+1.008e+04	+0.616
40.200	+2.371e+03	+7.262e+03	+9.073e+03	+0.754
40.300	+4.406e+03	+6.823e+03	+9.932e+03	+0.608
40.400	+2.892e+03	+8.505e+03	+1.027e+04	+0.746
40.500	+2.043e+03	+7.078e+03	+1.107e+04	+0.776
40.600	+2.959e+03	+6.879e+03	+9.546e+03	+0.699
40.700	+2.736e+03	+6.855e+03	+1.069e+04	+0.715
40.800	+3.461e+03	+6.694e+03	+1.009e+04	+0.659
40.900	+2.802e+03	+6.957e+03	+9.604e+03	+0.713
41.000	+2.306e+03	+7.039e+03	+9.106e+03	+0.753
41.100	+3.902e+03	+7.070e+03	+9.421e+03	+0.644
41.200	+3.468e+03	+6.704e+03	+1.066e+04	+0.659
41.300	+2.726e+03	+6.298e+03	+1.230e+04	+0.698
41.400	+4.018e+03	+6.542e+03	+9.341e+03	+0.620
41.500	+3.227e+03	+5.979e+03	+1.109e+04	+0.649
41.600	+3.965e+03	+7.171e+03	+9.072e+03	+0.644
41.700	+1.848e+03	+6.535e+03	+9.077e+03	+0.780
41.800	+3.742e+03	+6.932e+03	+1.020e+04	+0.649
41.900	+4.672e+03	+7.101e+03	+1.039e+04	+0.603
42.000	+3.881e+03	+6.674e+03	+8.955e+03	+0.632
