%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
4.000	+3.381e+03	+8.042e+03	+9.110e+03	+0.704
4.100	+2.720e+03	+6.108e+03	+9.575e+03	+0.692
4.200	+2.956e+03	+6.878e+03	+1.028e+04	+0.699
4.300	+3.665e+03	+7.468e+03	+8.592e+03	+0.671
4.400	+3.215e+03	+7.636e+03	+1.040e+04	+0.704
4.500	+1.657e+03	+5.900e+03	+1.028e+04	+0.781
4.600	+3.047e+03	+7.037e+03	+9.798e+03	+0.698
4.700	+9.908e+02	+7.097e+03	+1.182e+04	+0.878
4.800	+2.286e+03	+5.552e+03	+8.899e+03	+0.708
4.900	+3.716e+03	+6.825e+03	+9.887e+03	+0.647
5.000	+6.758e+03	+3.853e+03	+9.894e+03	+0.363
5.100	+7.877e+03	+4.060e+03	+1.082e+04	+0.340
5.200	+7.911e+03	+3.647e+03	+9.128e+03	+0.316
5.300	+7.250e+03	+3.075e+03	+1.056e+04	+0.298
5.400	+7.131e+03	+3.191e+03	+8.885e+03	+0.309
5.500	+7.218e+03	+3.119e+03	+9.204e+03	+0.302
5.600	+4.400e+03	+6.336e+03	+1.071e+04	+0.590
5.700	+3.751e+03	+5.514e+03	+9.473e+03	+0.595
5.800	+3.266e+03	+6.475e+03	+9.606e+03	+0.665
5.900	+3.936e+03	+6.947e+03	+9.481e+03	+0.638
6.000	+3.005e+03	+8.022e+03	+9.453e+03	+0.727
6.100	+3.744e+03	+7.317e+03	+9.012e+03	+0.662
6.200	+4.116e+03	+6.568e+03	+1.035e+04	+0.615
6.300	+2.506e+03	+6.913e+03	+1.087e+04	+0.734
6.400	+3.980e+03	+6.120e+03	+1.139e+04	+0.606
6.500	+2.751e+03	+7.849e+03	+1.005e+04	+0.740
6.600	+2.689e+03	+5.807e+03	+9.947e+03	+0.684
6.700	+2.267e+03	+8.661e+03	+1.024e+04	+0.793
6.800	+2.213e+03	+6.392e+03	+1.016e+04	+0.743
6.900	+2.518e+03	+6.377e+03	+1.093e+04	+0.717
7.000	+3.401e+03	+7.400e+03	+9.480e+03	+0.685
7.100	+1.601e+03	+6.278e+03	+1.083e+04	+0.797
7.200	+3.237e+03	+7.300e+03	+8.256e+03	+0.693
7.300	+3.201e+03	+7.602e+03	+1.042e+04	+0.704
7.400	+3.138e+03	+7.396e+03	+9.902e+03	+0.702
7.500	+4.914e+03	+4.057e+03	+9.484e+03	+0.452
7.600	+5.983e+03	+2.094e+03	+9.332e+03	+0.259
7.700	+7.322e+03	+2.744e+03	+1.118e+04	+0.273
7.800	+5.259e+03	+2.493e+03	+9.441e+03	+0.322
7.900	+7.126e+03	+3.804e+03	+7.995e+03	+0.348
8.000	+7.588e+03	+2.691e+03	+1.058e+04	+0.262
8.100	+7.845e+03	+2.963e+03	+1.161e+04	+0.274
8.200	+6.340e+03	+3.652e+03	+1.058e+04	+0.366
8.300	+8.135e+03	+3.996e+03	+9.477e+03	+0.329
8.400	+5.837e+03	+2.032e+03	+1.045e+04	+0.258
8.500	+6.316e+03	+2.588e+03	+8.407e+03	+0.291
8.600	+7.164e+03	+2.421e+03	+1.015e+04	+0.253
8.700	+7.529e+03	+2.376e+03	+1.248e+04	+0.240
8.800	+7.756e+03	+3.393e+03	+9.471e+03	+0.304
8.900	+7.786e+03	+1.629e+03	+9.090e+03	+0.173
9.000	+7.161e+03	+1.546e+03	+9.106e+03	+0.178
9.100	+7.474e+03	+3.160e+03	+1.111e+04	+0.297
9.200	+6.685e+03	+3.796e+03	+9.676e+03	+0.362
9.300	+6.339e+03	+2.780e+03	+1.049e+04	+0.305
9.400	+6.105e+03	+3.358e+03	+9.912e+03	+0.355
9.500	+5.761e+03	+3.910e+03	+1.052e+04	+0.404
9.600	+2.866e+03	+8.677e+03	+1.099e+04	+0.752
9.700	+2.333e+03	+6.913e+03	+1.013e+04	+0.748
9.800	+3.211e+03	+6.190e+03	+1.041e+04	+0.658
9.900	+2.250e+03	+7.325e+03	+1.072e+04	+0.765
10.000	+2.626e+03	+7.499e+03	+1.040e+04	+0.741
10.100	+3.921e+03	+7.010e+03	+1.092e+04	+0.641
10.200	+2.298e+03	+7.745e+03	+1.125e+04	+0.771
10.300	+1.777e+03	+8.820e+03	+1.045e+04	+0.832
10.400	+1.592e+03	+7.214e+03	+1.050e+04	+0.819
10.500	+2.294e+03	+7.509e+03	+1.139e+04	+0.766
10.600	+3.400e+03	+6.897e+03	+8.174e+03	+0.670
10.700	+3.679e+03	+7.033e+03	+9.872e+03	+0.657
10.800	+4.858e+03	+6.886e+03	+1.045e+04	+0.586
10.900	+7.654e+03	+3.353e+03	+8.006e+03	+0.305
11.000	+3.559e+03	+5.545e+03	+9.052e+03	+0.609
11.100	+2.841e+03	+8.437e+03	+1.096e+04	+0.748
11.200	+1.976e+03	+6.057e+03	+8.978e+03	+0.754
11.300	+2.660e+03	+5.770e+03	+1.142e+04	+0.684
11.400	+4.116e+03	+7.769e+03	+1.024e+04	+0.654
11.500	+3.116e+03	+6.514e+03	+1.167e+04	+0.676
11.600	+3.145e+03	+7.383e+03	+1.002e+04	+0.701
11.700	+2.824e+03	+6.027e+03	+1.010e+04	+0.681
11.800	+1.865e+03	+8.159e+03	+9.164e+03	+0.814
11.900	+3.942e+03	+6.326e+03	+9.563e+03	+0.616
12.000	+4.356e+03	+6.310e+03	+9.985e+03	+0.592
12.100	+3.592e+03	+6.320e+03	+8.297e+03	+0.638
12.200	+1.778e+03	+6.648e+03	+9.448e+03	+0.789
12.300	+3.251e+03	+8.075e+03	+1.025e+04	+0.713
12.400	+3.871e+03	+6.588e+03	+9.904e+03	+0.630
12.500	+3.955e+03	+7.671e+03	+9.270e+03	+0.660
12.600	+1.882e+03	+7.132e+03	+9.174e+03	+0.791
12.700	+3.020e+03	+6.966e+03	+1.013e+04	+0.698
12.800	+2.029e+03	+7.032e+03	+1.063e+04	+0.776
12.900	+2.476e+03	+8.363e+03	+9.094e+03	+0.772
13.000	+5.313e+03	+4.607e+03	+9.733e+03	+0.464
13.100	+7.514e+03	+3.604e+03	+1.056e+04	+0.324
13.200	+6.447e+03	+3.914e+03	+8.795e+03	+0.378
13.300	+7.876e+03	+1.815e+03	+1.142e+04	+0.187
13.400	+6.385e+03	+3.577e+03	+1.063e+04	+0.359
13.500	+7.495e+03	+3.292e+03	+1.050e+04	+0.305
13.600	+6.687e+03	+4.175e+03	+1.032e+04	+0.384
13.700	+8.410e+03	+2.835e+03	+1.132e+04	+0.252
13.800	+5.829e+03	+3.673e+03	+1.101e+04	+0.387
13.900	+6.864e+03	+3.872e+03	+1.011e+04	+0.361
14.000	+5.824e+03	+2.331e+03	+9.681e+03	+0.286
14.100	+7.026e+03	+2.708e+03	+8.527e+03	+0.278
14.200	+7.750e+03	+2.544e+03	+1.019e+04	+0.247
14.300	+7.871e+03	+3.502e+03	+9.957e+03	+0.308
14.400	+7.249e+03	+3.793e+03	+1.035e+04	+0.343
14.500	+6.506e+03	+2.047e+03	+9.786e+03	+0.239
14.600	+2.260e+03	+6.315e+03	+7.921e+03	+0.736
14.700	+2.353e+03	+7.162e+03	+9.765e+03	+0.753
14.800	+2.824e+03	+6.770e+03	+1.052e+04	+0.706
14.900	+2.906e+03	+8.039e+03	+9.391e+03	+0.734
15.000	+4.114e+03	+8.594e+03	+9.204e+03	+0.676
15.100	+3.589e+03	+5.707e+03	+1.003e+04	+0.614
15.200	+3.426e+03	+7.063e+03	+1.026e+04	+0.673
15.300	+8.444e+03	+2.739e+03	+1.112e+04	+0.245
15.400	+7.448e+03	+3.807e+03	+8.992e+03	+0.338
15.500	+8.550e+03	+2.795e+03	+9.837e+03	+0.246
15.600	+6.202e+03	+2.783e+03	+1.030e+04	+0.310
15.700	+6.861e+03	+3.827e+03	+1.000e+04	+0.358
15.800	+6.363e+03	+2.262e+03	+1.108e+04	+0.262
15.900	+6.474e+03	+3.017e+03	+9.445e+03	+0.318
16.000	+6.414e+03	+4.624e+03	+8.576e+03	+0.419
16.100	+7.088e+03	+4.416e+03	+1.110e+04	+0.384
16.200	+5.541e+03	+1.380e+03	+1.026e+04	+0.199
16.300	+6.890e+03	+2.276e+03	+1.004e+04	+0.248
16.400	+6.690e+03	+3.209e+03	+9.870e+03	+0.324
16.500	+7.258e+03	+3.174e+03	+1.028e+04	+0.304
16.600	+7.570e+03	+2.937e+03	+9.093e+03	+0.280
16.700	+8.332e+03	+3.818e+03	+8.826e+03	+0.314
16.800	+8.255e+03	+3.135e+03	+9.513e+03	+0.275
16.900	+7.548e+03	+3.197e+03	+1.032e+04	+0.298
17.000	+7.418e+03	+3.074e+03	+1.021e+04	+0.293
17.100	+7.428e+03	+3.705e+03	+9.684e+03	+0.333
17.200	+6.917e+03	+3.808e+03	+1.043e+04	+0.355
17.300	+7.320e+03	+3.795e+03	+9.905e+03	+0.341
17.400	+7.987e+03	+4.295e+03	+9.580e+03	+0.350
17.500	+3.363e+03	+6.588e+03	+1.073e+04	+0.662
17.600	+2.727e+03	+7.824e+03	+1.099e+04	+0.742
17.700	+3.468e+03	+6.970e+03	+1.111e+04	+0.668
17.800	+5.706e+03	+5.419e+03	+9.161e+03	+0.487
17.900	+6.428e+03	+2.997e+03	+1.036e+04	+0.318
18.000	+7.392e+03	+3.608e+03	+8.998e+03	+0.328
18.100	+7.834e+03	+8.395e+02	+9.746e+03	+0.097
18.200	+7.237e+03	+2.368e+03	+9.814e+03	+0.247
18.300	+7.376e+03	+2.957e+03	+1.020e+04	+0.286
18.400	+8.016e+03	+2.583e+03	+9.269e+03	+0.244
18.500	+6.439e+03	+2.561e+03	+1.037e+04	+0.285
18.600	+6.761e+03	+4.162e+03	+9.360e+03	+0.381
18.700	+6.211e+03	+3.403e+03	+9.825e+03	+0.354
18.800	+6.852e+03	+2.638e+03	+8.245e+03	+0.278
18.900	+7.528e+03	+1.782e+03	+1.021e+04	+0.191
19.000	+7.503e+03	+2.932e+03	+9.032e+03	+0.281
19.100	+7.949e+03	+2.823e+03	+1.077e+04	+0.262
19.200	+6.493e+03	+2.397e+03	+9.844e+03	+0.270
19.300	+6.525e+03	+2.415e+03	+9.526e+03	+0.270
19.400	+6.009e+03	+2.943e+03	+8.368e+03	+0.329
19.500	+6.698e+03	+4.731e+03	+9.046e+03	+0.414
19.600	+8.562e+03	+2.120e+03	+9.187e+03	+0.198
19.700	+7.877e+03	+2.748e+03	+9.598e+03	+0.259
19.800	+6.293e+03	+1.944e+03	+9.525e+03	+0.236
19.900	+7.198e+03	+4.215e+03	+1.073e+04	+0.369
20.000	+5.829e+03	+4.872e+03	+1.200e+04	+0.455
20.100	+3.520e+03	+6.023e+03	+8.791e+03	+0.631
20.200	+2.699e+03	+7.498e+03	+9.851e+03	+0.735
20.300	+3.709e+03	+7.290e+03	+9.239e+03	+0.663
20.400	+3.292e+03	+6.936e+03	+1.145e+04	+0.678
20.500	+1.992e+03	+6.854e+03	+1.031e+04	+0.775
20.600	+4.494e+03	+7.220e+03	+8.585e+03	+0.616
20.700	+2.497e+03	+6.710e+03	+1.074e+04	+0.729
20.800	+2.611e+03	+6.597e+03	+9.707e+03	+0.716
20.900	+3.483e+03	+7.263e+03	+8.242e+03	+0.676
21.000	+3.092e+03	+8.071e+03	+1.061e+04	+0.723
21.100	+2.714e+03	+6.207e+03	+9.863e+03	+0.696
21.200	+2.359e+03	+7.784e+03	+8.861e+03	+0.767
21.300	+5.369e+03	+4.648e+03	+9.820e+03	+0.464
21.400	+7.253e+03	+2.124e+03	+9.533e+03	+0.227
21.500	+6.550e+03	+1.918e+03	+1.068e+04	+0.227
21.600	+7.431e+03	+2.269e+03	+9.467e+03	+0.234
21.700	+8.330e+03	+3.430e+03	+1.080e+04	+0.292
21.800	+6.772e+03	+3.428e+03	+9.712e+03	+0.336
21.900	+6.796e+03	+1.882e+03	+9.995e+03	+0.217
22.000	+8.978e+03	+2.157e+03	+8.992e+03	+0.194
22.100	+6.433e+03	+3.643e+03	+9.950e+03	+0.362
22.200	+7.665e+03	+2.704e+03	+9.619e+03	+0.261
22.300	+8.293e+03	+2.290e+03	+9.484e+03	+0.216
22.400	+6.357e+03	+4.207e+03	+1.169e+04	+0.398
22.500	+3.813e+03	+6.983e+03	+1.033e+04	+0.647
22.600	+2.915e+03	+7.257e+03	+1.033e+04	+0.713
22.700	+3.208e+03	+4.454e+03	+1.017e+04	+0.581
22.800	+2.380e+03	+6.359e+03	+1.031e+04	+0.728
22.900	+3.419e+03	+6.068e+03	+9.671e+03	+0.640
23.000	+3.252e+03	+7.786e+03	+1.277e+04	+0.705
23.100	+2.148e+03	+7.575e+03	+9.530e+03	+0.779
23.200	+2.336e+03	+5.276e+03	+9.014e+03	+0.693
23.300	+2.789e+03	+5.733e+03	+1.070e+04	+0.673
23.400	+3.914e+03	+6.561e+03	+1.064e+04	+0.626
23.500	+3.266e+03	+7.051e+03	+9.108e+03	+0.683
23.600	+2.837e+03	+7.291e+03	+7.216e+03	+0.720
23.700	+2.550e+03	+6.640e+03	+9.428e+03	+0.723
23.800	+3.420e+03	+8.241e+03	+9.299e+03	+0.707
23.900	+4.283e+03	+7.153e+03	+9.457e+03	+0.625
24.000	+2.708e+03	+6.718e+03	+9.889e+03	+0.713
24.100	+2.602e+03	+7.511e+03	+1.055e+04	+0.743
24.200	+2.523e+03	+8.231e+03	+1.113e+04	+0.765
24.300	+2.724e+03	+9.231e+03	+1.020e+04	+0.772
24.400	+3.339e+03	+6.878e+03	+9.249e+03	+0.673
24.500	+3.582e+03	+7.509e+03	+9.555e+03	+0.677
24.600	+2.857e+03	+7.871e+03	+1.127e+04	+0.734
24.700	+1.972e+03	+6.787e+03	+8.950e+03	+0.775
24.800	+3.128e+03	+6.539e+03	+1.096e+04	+0.676
24.900	+2.718e+03	+7.802e+03	+9.375e+03	+0.742
25.000	+2.958e+03	+5.968e+03	+1.152e+04	+0.669
25.100	+2.581e+03	+7.037e+03	+9.570e+03	+0.732
25.200	+2.783e+03	+6.280e+03	+1.087e+04	+0.693
25.300	+2.966e+03	+6.400e+03	+1.035e+04	+0.683
25.400	+4.043e+03	+7.560e+03	+1.055e+04	+0.652
25.500	+3.013e+03	+7.053e+03	+1.002e+04	+0.701
25.600	+3.589e+03	+7.584e+03	+8.422e+03	+0.679
25.700	+3.232e+03	+7.615e+03	+1.041e+04	+0.702
25.800	+6.207e+03	+4.203e+03	+9.040e+03	+0.404
25.900	+6.596e+03	+3.127e+03	+1.024e+04	+0.322
26.000	+7.519e+03	+2.300e+03	+9.850e+03	+0.234
26.100	+9.865e+03	+3.402e+03	+1.039e+04	+0.256
26.200	+8.101e+03	+2.542e+03	+1.053e+04	+0.239
26.300	+6.948e+03	+2.700e+03	+1.135e+04	+0.280
26.400	+7.538e+03	+3.760e+03	+1.021e+04	+0.333
26.500	+4.714e+03	+3.659e+03	+9.679e+03	+0.437
26.600	+7.515e+03	+3.098e+03	+9.799e+03	+0.292
26.700	+6.536e+03	+3.633e+03	+1.124e+04	+0.357
26.800	+7.275e+03	+2.208e+03	+9.969e+03	+0.233
26.900	+6.300e+03	+4.027e+03	+1.012e+04	+0.390
27.000	+8.261e+03	+2.718e+03	+9.653e+03	+0.248
27.100	+7.135e+03	+2.247e+03	+1.025e+04	+0.240
27.200	+5.842e+03	+4.090e+03	+9.735e+03	+0.412
27.300	+6.625e+03	+3.021e+03	+1.069e+04	+0.313
27.400	+6.353e+03	+3.346e+03	+9.266e+03	+0.345
27.500	+7.163e+03	+2.962e+03	+1.025e+04	+0.293
27.600	+7.465e+03	+3.291e+03	+9.552e+03	+0.306
27.700	+6.368e+03	+3.106e+03	+1.110e+04	+0.328
27.800	+5.882e+03	+1.396e+03	+1.117e+04	+0.192
27.900	+6.392e+03	+2.991e+03	+8.867e+03	+0.319
28.000	+6.874e+03	+3.800e+03	+9.699e+03	+0.356
28.100	+7.588e+03	+2.826e+03	+1.052e+04	+0.271
28.200	+6.961e+03	+2.794e+03	+1.109e+04	+0.286
28.300	+7.775e+03	+1.955e+03	+9.972e+03	+0.201
28.400	+8.294e+03	+3.286e+03	+1.079e+04	+0.284
28.500	+6.139e+03	+2.451e+03	+9.518e+03	+0.285
28.600	+6.878e+03	+3.059e+03	+1.136e+04	+0.308
28.700	+7.761e+03	+3.663e+03	+9.756e+03	+0.321
28.800	+6.365e+03	+3.554e+03	+9.292e+03	+0.358
28.900	+6.233e+03	+2.506e+03	+1.030e+04	+0.287
29.000	+6.860e+03	+2.674e+03	+1.026e+04	+0.280
29.100	+6.347e+03	+3.732e+03	+1.064e+04	+0.370
29.200	+8.260e+03	+3.630e+03	+9.411e+03	+0.305
29.300	+6.330e+03	+3.013e+03	+9.553e+03	+0.323
29.400	+7.454e+03	+2.626e+03	+9.987e+03	+0.260
29.500	+8.092e+03	+3.072e+03	+1.017e+04	+0.275
29.600	+6.619e+03	+3.279e+03	+9.849e+03	+0.331
29.700	+7.386e+03	+4.266e+03	+1.117e+04	+0.366
29.800	+2.192e+03	+6.489e+03	+9.837e+03	+0.747
29.900	+2.740e+03	+6.946e+03	+9.695e+03	+0.717
30.000	+3.740e+03	+7.381e+03	+9.710e+03	+0.664
30.100	+4.331e+03	+7.865e+03	+9.715e+03	+0.645
30.200	+3.881e+03	+6.803e+03	+1.011e+04	+0.637
30.300	+1.906e+03	+4.993e+03	+1.042e+04	+0.724
30.400	+1.986e+03	+5.953e+03	+9.640e+03	+0.750
30.500	+3.870e+03	+5.991e+03	+9.885e+03	+0.608
30.600	+5.733e+03	+2.066e+03	+1.128e+04	+0.265
30.700	+8.554e+03	+1.787e+03	+1.061e+04	+0.173
30.800	+7.814e+03	+2.069e+03	+9.461e+03	+0.209
30.900	+7.297e+03	+3.882e+03	+9.165e+03	+0.347
31.000	+3.469e+03	+7.208e+03	+9.497e+03	+0.675
31.100	+1.867e+03	+7.353e+03	+1.030e+04	+0.797
31.200	+2.457e+03	+5.240e+03	+9.099e+03	+0.681
31.300	+3.701e+03	+6.709e+03	+9.697e+03	+0.644
31.400	+3.489e+03	+5.219e+03	+9.917e+03	+0.599
31.500	+2.875e+03	+6.618e+03	+1.048e+04	+0.697
31.600	+3.985e+03	+7.022e+03	+1.001e+04	+0.638
31.700	+2.197e+03	+7.104e+03	+8.316e+03	+0.764
31.800	+2.285e+03	+8.212e+03	+9.704e+03	+0.782
31.900	+2.707e+03	+6.944e+03	+1.125e+04	+0.719
32.000	+3.042e+03	+5.982e+03	+9.061e+03	+0.663
32.100	+2.815e+03	+7.493e+03	+1.055e+04	+0.727
32.200	+2.878e+03	+6.469e+03	+1.001e+04	+0.692
32.300	+1.953e+03	+6.900e+03	+9.718e+03	+0.779
32.400	+3.735e+03	+6.642e+03	+9.488e+03	+0.640
32.500	+3.839e+03	+6.895e+03	+9.282e+03	+0.642
32.600	+2.018e+03	+8.098e+03	+9.011e+03	+0.801
32.700	+2.814e+03	+6.187e+03	+9.733e+03	+0.687
32.800	+3.064e+03	+5.354e+03	+1.018e+04	+0.636
32.900	+2.168e+03	+6.041e+03	+9.609e+03	+0.736
33.000	+2.420e+03	+7.194e+03	+9.763e+03	+0.748
33.100	+3.378e+03	+8.382e+03	+9.546e+03	+0.713
33.200	+2.467e+03	+5.685e+03	+9.156e+03	+0.697
33.300	+2.780e+03	+8.461e+03	+9.089e+03	+0.753
33.400	+2.706e+03	+6.028e+03	+1.114e+04	+0.690
33.500	+2.644e+03	+7.512e+03	+9.543e+03	+0.740
33.600	+3.885e+03	+6.867e+03	+9.624e+03	+0.639
33.700	+2.477e+03	+6.833e+03	+9.481e+03	+0.734
33.800	+1.236e+03	+5.767e+03	+1.190e+04	+0.823
33.900	+2.954e+03	+6.319e+03	+1.048e+04	+0.681
34.000	+2.972e+03	+6.803e+03	+1.154e+04	+0.696
34.100	+1.945e+03	+7.245e+03	+9.869e+03	+0.788
34.200	+1.516e+03	+5.455e+03	+1.038e+04	+0.783
34.300	+3.209e+03	+6.631e+03	+1.052e+04	+0.674
34.400	+3.118e+03	+8.109e+03	+7.972e+03	+0.722
34.500	+2.323e+03	+6.754e+03	+1.080e+04	+0.744
34.600	+6.554e+03	+3.098e+03	+1.024e+04	+0.321
34.700	+3.948e+03	+4.609e+03	+1.020e+04	+0.539
34.800	+3.630e+03	+7.717e+03	+9.107e+03	+0.680
34.900	+2.237e+03	+6.461e+03	+7.830e+03	+0.743
35.000	+3.834e+03	+7.557e+03	+9.577e+03	+0.663
35.100	+6.414e+03	+2.964e+03	+9.195e+03	+0.316
35.200	+7.588e+03	+4.157e+03	+9.724e+03	+0.354
35.300	+5.233e+03	+5.353e+03	+1.054e+04	+0.506
35.400	+3.039e+03	+7.121e+03	+1.014e+04	+0.701
35.500	+3.546e+03	+8.671e+03	+9.512e+03	+0.710
35.600	+2.932e+03	+5.961e+03	+9.290e+03	+0.670
35.700	+3.951e+03	+7.226e+03	+9.534e+03	+0.646
35.800	+2.734e+03	+8.577e+03	+9.242e+03	+0.758
35.900	+3.365e+03	+5.706e+03	+1.003e+04	+0.629
36.000	+3.592e+03	+6.818e+03	+1.124e+04	+0.655
36.100	+3.180e+03	+6.880e+03	+1.084e+04	+0.684
36.200	+3.942e+03	+8.039e+03	+1.097e+04	+0.671
36.300	+2.597e+03	+6.807e+03	+9.820e+03	+0.724
36.400	+4.984e+03	+7.379e+03	+9.676e+03	+0.597
36.500	+3.283e+03	+6.610e+03	+9.708e+03	+0.668
36.600	+3.556e+03	+7.470e+03	+9.418e+03	+0.677
36.700	+3.278e+03	+7.096e+03	+1.070e+04	+0.684
36.800	+3.524e+03	+6.626e+03	+8.731e+03	+0.653
36.900	+1.556e+03	+6.661e+03	+9.335e+03	+0.811
37.000	+4.839e+03	+4.869e+03	+9.881e+03	+0.502
37.100	+7.401e+03	+3.488e+03	+1.109e+04	+0.320
37.200	+8.105e+03	+2.628e+03	+1.147e+04	+0.245
37.300	+4.652e+03	+8.252e+03	+9.673e+03	+0.639
37.400	+3.693e+03	+6.059e+03	+9.624e+03	+0.621
37.500	+2.519e+03	+6.380e+03	+9.492e+03	+0.717
37.600	+3.071e+03	+7.730e+03	+9.266e+03	+0.716
37.700	+1.994e+03	+7.476e+03	+1.122e+04	+0.789
37.800	+4.100e+03	+7.579e+03	+8.799e+03	+0.649
37.900	+3.788e+03	+6.732e+03	+1.052e+04	+0.640
38.000	+4.093e+03	+6.716e+03	+1.047e+04	+0.621
38.100	+3.318e+03	+6.510e+03	+9.729e+03	+0.662
38.200	+3.418e+03	+6.112e+03	+9.938e+03	+0.641
38.300	+3.169e+03	+7.710e+03	+1.003e+04	+0.709
38.400	+3.920e+03	+6.648e+03	+9.321e+03	+0.629
38.500	+3.457e+03	+6.459e+03	+9.445e+03	+0.651
38.600	+2.391e+03	+7.692e+03	+9.413e+03	+0.763
38.700	+2.862e+03	+6.886e+03	+9.540e+03	+0.706
38.800	+4.321e+03	+7.007e+03	+8.651e+03	+0.619
38.900	+2.841e+03	+5.387e+03	+1.017e+04	+0.655
39.000	+2.548e+03	+8.827e+03	+1.098e+04	+0.776
39.100	+3.064e+03	+6.214e+03	+1.072e+04	+0.670
39.200	+1.871e+03	+7.148e+03	+1.059e+04	+0.793
39.300	+3.710e+03	+7.695e+03	+1.154e+04	+0.675
39.400	+2.332e+03	+6.238e+03	+9.035e+03	+0.728
39.500	+2.609e+03	+7.540e+03	+1.036e+04	+0.743
39.600	+2.679e+03	+7.204e+03	+1.069e+04	+0.729
39.700	+3.352e+03	+6.685e+03	+1.087e+04	+0.666
39.800	+3.107e+03	+8.633e+03	+1.137e+04	+0.735
39.900	+3.561e+03	+6.332e+03	+1.065e+04	+0.640
40.000	+4.007e+03	+5.877e+03	+9.710e+03	+0.595
40.100	+3.625e+03	+8.894e+03	+9.935e+03	+0.710
40.200	+2.305e+03	+7.081e+03	+9.342e+03	+0.754
40.300	+2.811e+03	+7.598e+03	+9.607e+03	+0.730
40.400	+2.501e+03	+6.484e+03	+9.695e+03	+0.722
40.500	+1.779e+03	+7.022e+03	+1.031e+04	+0.798
40.600	+3.455e+03	+7.593e+03	+9.790e+03	+0.687
40.700	+4.492e+03	+7.268e+03	+1.009e+04	+0.618
40.800	+3.750e+03	+6.673e+03	+9.696e+03	+0.640
40.900	+2.156e+03	+5.828e+03	+9.543e+03	+0.730
41.000	+3.178e+03	+6.971e+03	+1.101e+04	+0.687
41.100	+9.640e+02	+5.093e+03	+9.630e+03	+0.841
41.200	+1.719e+03	+6.595e+03	+1.031e+04	+0.793
41.300	+3.302e+03	+6.012e+03	+9.713e+03	+0.645
