%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
3.900	+4.134e+03	+5.961e+03	+1.153e+04	+0.591
4.000	+2.652e+03	+7.224e+03	+1.115e+04	+0.731
4.100	+3.522e+03	+6.772e+03	+1.041e+04	+0.658
4.200	+2.694e+03	+7.087e+03	+9.255e+03	+0.725
4.300	+4.063e+03	+7.155e+03	+9.443e+03	+0.638
4.400	+3.645e+03	+7.440e+03	+1.071e+04	+0.671
4.500	+3.799e+03	+7.250e+03	+1.130e+04	+0.656
4.600	+3.241e+03	+6.323e+03	+9.376e+03	+0.661
4.700	+2.597e+03	+5.389e+03	+9.812e+03	+0.675
4.800	+3.481e+03	+6.338e+03	+1.080e+04	+0.646
4.900	+3.008e+03	+6.864e+03	+1.012e+04	+0.695
5.000	+3.538e+03	+7.865e+03	+1.083e+04	+0.690
5.100	+2.389e+03	+6.450e+03	+1.021e+04	+0.730
5.200	+3.086e+03	+7.298e+03	+9.889e+03	+0.703
5.300	+5.670e+03	+1.992e+03	+1.034e+04	+0.260
5.400	+5.636e+03	+1.887e+03	+9.636e+03	+0.251
5.500	+7.401e+03	+2.653e+03	+9.156e+03	+0.264
5.600	+7.605e+03	+5.181e+03	+9.797e+03	+0.405
5.700	+6.160e+03	+4.414e+03	+1.101e+04	+0.417
5.800	+8.333e+03	+3.163e+03	+1.044e+04	+0.275
5.900	+6.662e+03	+2.635e+03	+9.017e+03	+0.283
6.000	+7.485e+03	+4.102e+03	+9.904e+03	+0.354
6.100	+8.491e+03	+2.056e+03	+1.071e+04	+0.195
6.200	+8.068e+03	+8.369e+02	+9.321e+03	+0.094
6.300	+4.870e+03	+6.111e+03	+9.541e+03	+0.556
6.400	+6.393e+03	+3.060e+03	+9.299e+03	+0.324
6.500	+6.337e+03	+1.896e+03	+9.949e+03	+0.230
6.600	+7.810e+03	+4.655e+03	+8.904e+03	+0.373
6.700	+5.913e+03	+2.982e+03	+9.386e+03	+0.335
6.800	+7.820e+03	+3.357e+03	+1.103e+04	+0.300
6.900	+6.676e+03	+3.882e+03	+9.417e+03	+0.368
7.000	+5.897e+03	+3.875e+03	+9.106e+03	+0.397
7.100	+6.423e+03	+2.455e+03	+8.916e+03	+0.277
7.200	+6.807e+03	+1.856e+03	+1.149e+04	+0.214
7.300	+6.725e+03	+2.726e+03	+1.081e+04	+0.288
7.400	+2.986e+03	+5.329e+03	+9.649e+03	+0.641
7.500	+3.137e+03	+7.091e+03	+1.035e+04	+0.693
7.600	+3.417e+03	+6.677e+03	+1.010e+04	+0.662
7.700	+2.784e+03	+7.271e+03	+1.106e+04	+0.723
7.800	+1.633e+03	+7.367e+03	+9.796e+03	+0.819
7.900	+3.094e+03	+7.063e+03	+9.648e+03	+0.695
8.000	+1.914e+03	+4.406e+03	+1.031e+04	+0.697
8.100	+3.069e+03	+7.699e+03	+9.922e+03	+0.715
8.200	+1.965e+03	+7.816e+03	+1.090e+04	+0.799
8.300	+3.210e+03	+5.838e+03	+9.601e+03	+0.645
8.400	+3.405e+03	+6.645e+03	+1.117e+04	+0.661
8.500	+2.366e+03	+7.207e+03	+1.026e+04	+0.753
8.600	+2.777e+03	+6.453e+03	+9.777e+03	+0.699
8.700	+2.884e+03	+7.703e+03	+1.008e+04	+0.728
8.800	+2.930e+03	+6.051e+03	+1.076e+04	+0.674
8.900	+3.795e+03	+6.141e+03	+1.114e+04	+0.618
9.000	+3.301e+03	+7.117e+03	+8.358e+03	+0.683
9.100	+3.871e+03	+4.097e+03	+1.148e+04	+0.514
9.200	+5.341e+03	+5.136e+03	+9.548e+03	+0.490
9.300	+6.862e+03	+2.399e+03	+1.025e+04	+0.259
9.400	+7.928e+03	+1.461e+03	+9.689e+03	+0.156
9.500	+7.590e+03	+4.908e+03	+9.837e+03	+0.393
9.600	+7.445e+03	+3.078e+03	+9.674e+03	+0.293
9.700	+8.008e+03	+2.485e+03	+1.098e+04	+0.237
9.800	+4.290e+03	+6.215e+03	+9.556e+03	+0.592
9.900	+2.748e+03	+8.076e+03	+1.036e+04	+0.746
10.000	+3.647e+03	+6.846e+03	+9.925e+03	+0.652
10.100	+3.878e+03	+7.509e+03	+1.082e+04	+0.659
10.200	+2.244e+03	+5.954e+03	+1.104e+04	+0.726
10.300	+1.881e+03	+7.025e+03	+9.029e+03	+0.789
10.400	+4.116e+03	+6.649e+03	+9.964e+03	+0.618
10.500	+2.916e+03	+7.502e+03	+9.145e+03	+0.720
10.600	+2.957e+03	+7.390e+03	+1.067e+04	+0.714
10.700	+3.387e+03	+6.688e+03	+1.135e+04	+0.664
10.800	+5.452e+03	+3.655e+03	+1.038e+04	+0.401
10.900	+5.357e+03	+3.202e+03	+9.966e+03	+0.374
11.000	+6.556e+03	+4.979e+03	+9.433e+03	+0.432
11.100	+6.612e+03	+3.348e+03	+9.936e+03	+0.336
11.200	+8.805e+03	+3.404e+03	+9.148e+03	+0.279
11.300	+7.239e+03	+4.038e+03	+1.095e+04	+0.358
11.400	+7.065e+03	+1.892e+03	+9.861e+03	+0.211
11.500	+6.525e+03	+3.569e+03	+1.017e+04	+0.354
11.600	+6.961e+03	+3.999e+03	+1.019e+04	+0.365
11.700	+7.576e+03	+2.541e+03	+1.055e+04	+0.251
11.800	+6.584e+03	+3.650e+03	+1.039e+04	+0.357
11.900	+7.909e+03	+1.529e+03	+1.057e+04	+0.162
12.000	+7.469e+03	+1.056e+03	+1.057e+04	+0.124
12.100	+7.323e+03	+3.089e+03	+9.756e+03	+0.297
12.200	+6.721e+03	+2.179e+03	+9.452e+03	+0.245
12.300	+6.789e+03	+3.544e+03	+9.061e+03	+0.343
12.400	+7.308e+03	+3.524e+03	+1.083e+04	+0.325
12.500	+7.931e+03	+3.750e+03	+1.022e+04	+0.321
12.600	+7.223e+03	+4.495e+03	+1.035e+04	+0.384
12.700	+6.705e+03	+4.293e+03	+9.021e+03	+0.390
12.800	+7.713e+03	+2.393e+03	+9.811e+03	+0.237
12.900	+5.607e+03	+2.142e+03	+1.017e+04	+0.276
13.000	+6.666e+03	+2.577e+03	+1.058e+04	+0.279
13.100	+8.386e+03	+2.661e+03	+1.055e+04	+0.241
13.200	+5.677e+03	+1.132e+03	+1.013e+04	+0.166
13.300	+7.351e+03	+3.110e+03	+1.056e+04	+0.297
13.400	+9.192e+03	+3.264e+03	+1.012e+04	+0.262
13.500	+7.028e+03	+3.817e+03	+9.924e+03	+0.352
13.600	+6.361e+03	+3.031e+03	+9.909e+03	+0.323
13.700	+6.901e+03	+3.278e+03	+8.342e+03	+0.322
13.800	+8.248e+03	+3.182e+03	+9.699e+03	+0.278
13.900	+6.978e+03	+3.781e+03	+9.517e+03	+0.351
14.000	+7.128e+03	+2.742e+03	+1.028e+04	+0.278
14.100	+6.861e+03	+2.087e+03	+9.913e+03	+0.233
14.200	+7.078e+03	+2.785e+03	+9.085e+03	+0.282
14.300	+6.540e+03	+2.090e+03	+1.066e+04	+0.242
14.400	+7.546e+03	+2.080e+03	+9.201e+03	+0.216
14.500	+3.067e+03	+7.859e+03	+1.004e+04	+0.719
14.600	+4.295e+03	+6.742e+03	+1.248e+04	+0.611
14.700	+4.292e+03	+7.136e+03	+9.099e+03	+0.624
14.800	+2.635e+03	+6.334e+03	+1.019e+04	+0.706
14.900	+3.395e+03	+6.659e+03	+1.016e+04	+0.662
15.000	+2.800e+03	+6.467e+03	+1.004e+04	+0.698
15.100	+3.552e+03	+6.671e+03	+9.745e+03	+0.653
15.200	+2.569e+03	+7.120e+03	+1.011e+04	+0.735
15.300	+2.533e+03	+6.119e+03	+1.036e+04	+0.707
15.400	+2.783e+03	+8.118e+03	+1.044e+04	+0.745
15.500	+2.595e+03	+6.622e+03	+9.608e+03	+0.718
15.600	+3.903e+03	+7.653e+03	+1.092e+04	+0.662
15.700	+3.160e+03	+7.159e+03	+9.295e+03	+0.694
15.800	+2.591e+03	+7.437e+03	+9.676e+03	+0.742
15.900	+3.319e+03	+8.251e+03	+1.070e+04	+0.713
16.000	+2.802e+03	+7.374e+03	+9.149e+03	+0.725
16.100	+2.579e+03	+6.825e+03	+1.042e+04	+0.726
16.200	+4.963e+03	+5.856e+03	+1.034e+04	+0.541
16.300	+3.490e+03	+6.461e+03	+9.398e+03	+0.649
16.400	+3.906e+03	+6.946e+03	+9.933e+03	+0.640
16.500	+2.583e+03	+8.099e+03	+1.017e+04	+0.758
16.600	+3.979e+03	+6.244e+03	+1.087e+04	+0.611
16.700	+3.047e+03	+7.560e+03	+9.505e+03	+0.713
16.800	+2.756e+03	+8.465e+03	+9.288e+03	+0.754
16.900	+3.009e+03	+5.845e+03	+8.919e+03	+0.660
17.000	+1.971e+03	+8.402e+03	+1.196e+04	+0.810
17.100	+2.859e+03	+7.394e+03	+1.050e+04	+0.721
17.200	+3.458e+03	+7.305e+03	+9.003e+03	+0.679
17.300	+2.960e+03	+6.397e+03	+9.575e+03	+0.684
17.400	+3.076e+03	+5.590e+03	+9.353e+03	+0.645
17.500	+4.947e+03	+6.169e+03	+1.109e+04	+0.555
17.600	+2.703e+03	+7.304e+03	+9.973e+03	+0.730
17.700	+2.710e+03	+7.347e+03	+9.430e+03	+0.731
17.800	+3.099e+03	+7.133e+03	+1.037e+04	+0.697
17.900	+2.461e+03	+8.512e+03	+1.070e+04	+0.776
18.000	+2.038e+03	+6.725e+03	+9.653e+03	+0.767
18.100	+2.306e+03	+6.762e+03	+1.090e+04	+0.746
18.200	+2.982e+03	+7.306e+03	+8.560e+03	+0.710
18.300	+2.852e+03	+6.528e+03	+1.000e+04	+0.696
18.400	+4.141e+03	+5.746e+03	+9.366e+03	+0.581
18.500	+2.014e+03	+6.615e+03	+8.872e+03	+0.767
18.600	+3.021e+03	+6.910e+03	+1.028e+04	+0.696
18.700	+2.536e+03	+7.066e+03	+1.095e+04	+0.736
18.800	+2.784e+03	+7.211e+03	+9.858e+03	+0.721
18.900	+4.007e+03	+7.420e+03	+9.169e+03	+0.649
19.000	+3.936e+03	+8.333e+03	+1.008e+04	+0.679
19.100	+3.657e+03	+6.757e+03	+1.142e+04	+0.649
19.200	+2.534e+03	+6.340e+03	+1.007e+04	+0.714
19.300	+3.822e+03	+7.125e+03	+1.022e+04	+0.651
19.400	+2.390e+03	+6.566e+03	+9.379e+03	+0.733
19.500	+5.482e+03	+4.561e+03	+9.600e+03	+0.454
19.600	+7.197e+03	+3.240e+03	+1.067e+04	+0.310
19.700	+7.706e+03	+2.674e+03	+1.133e+04	+0.258
19.800	+7.822e+03	+4.231e+03	+1.145e+04	+0.351
19.900	+6.981e+03	+2.470e+03	+9.437e+03	+0.261
20.000	+5.847e+03	+4.704e+03	+1.112e+04	+0.446
20.100	+7.309e+03	+4.612e+03	+1.034e+04	+0.387
20.200	+6.972e+03	+2.276e+03	+1.084e+04	+0.246
20.300	+4.089e+03	+6.291e+03	+9.714e+03	+0.606
20.400	+2.047e+03	+6.563e+03	+9.240e+03	+0.762
20.500	+3.031e+03	+6.939e+03	+1.017e+04	+0.696
20.600	+2.176e+03	+6.644e+03	+1.033e+04	+0.753
20.700	+2.500e+03	+6.895e+03	+8.996e+03	+0.734
20.800	+4.426e+03	+5.867e+03	+1.015e+04	+0.570
20.900	+7.115e+03	+1.781e+03	+1.043e+04	+0.200
21.000	+7.462e+03	+1.680e+03	+1.039e+04	+0.184
21.100	+7.966e+03	+4.130e+03	+1.046e+04	+0.341
21.200	+5.762e+03	+1.842e+03	+9.360e+03	+0.242
21.300	+6.459e+03	+2.049e+03	+1.014e+04	+0.241
21.400	+7.850e+03	+4.509e+03	+1.044e+04	+0.365
21.500	+7.152e+03	+2.979e+03	+1.136e+04	+0.294
21.600	+7.452e+03	+3.639e+03	+1.073e+04	+0.328
21.700	+6.288e+03	+4.663e+03	+9.425e+03	+0.426
21.800	+6.561e+03	+3.472e+03	+9.838e+03	+0.346
21.900	+5.265e+03	+7.064e+03	+9.895e+03	+0.573
22.000	+2.075e+03	+7.428e+03	+9.480e+03	+0.782
22.100	+3.813e+03	+8.246e+03	+1.090e+04	+0.684
22.200	+3.415e+03	+6.862e+03	+9.818e+03	+0.668
22.300	+4.369e+03	+7.878e+03	+1.027e+04	+0.643
22.400	+3.335e+03	+7.211e+03	+1.019e+04	+0.684
22.500	+1.787e+03	+6.531e+03	+1.061e+04	+0.785
22.600	+2.496e+03	+7.237e+03	+1.155e+04	+0.744
22.700	+3.180e+03	+6.209e+03	+1.143e+04	+0.661
22.800	+4.278e+03	+8.110e+03	+1.042e+04	+0.655
22.900	+4.106e+03	+6.308e+03	+9.985e+03	+0.606
23.000	+4.168e+03	+7.837e+03	+9.743e+03	+0.653
23.100	+3.002e+03	+6.951e+03	+1.084e+04	+0.698
23.200	+3.732e+03	+7.966e+03	+9.630e+03	+0.681
23.300	+1.178e+03	+6.508e+03	+9.249e+03	+0.847
23.400	+1.735e+03	+6.410e+03	+9.691e+03	+0.787
23.500	+1.466e+03	+6.648e+03	+9.100e+03	+0.819
23.600	+3.137e+03	+6.570e+03	+9.369e+03	+0.677
23.700	+1.697e+03	+7.040e+03	+1.055e+04	+0.806
23.800	+2.723e+03	+6.910e+03	+1.028e+04	+0.717
23.900	+2.464e+03	+8.679e+03	+9.841e+03	+0.779
24.000	+3.000e+03	+5.791e+03	+9.339e+03	+0.659
24.100	+2.861e+03	+7.107e+03	+1.047e+04	+0.713
24.200	+4.082e+03	+5.131e+03	+1.018e+04	+0.557
24.300	+2.918e+03	+7.119e+03	+1.031e+04	+0.709
24.400	+2.548e+03	+6.232e+03	+1.093e+04	+0.710
24.500	+2.850e+03	+6.061e+03	+1.145e+04	+0.680
24.600	+2.692e+03	+6.134e+03	+9.030e+03	+0.695
24.700	+3.332e+03	+6.940e+03	+1.159e+04	+0.676
24.800	+1.739e+03	+6.490e+03	+9.363e+03	+0.789
24.900	+4.393e+03	+8.293e+03	+1.227e+04	+0.654
25.000	+2.950e+03	+7.665e+03	+1.169e+04	+0.722
25.100	+2.205e+03	+7.571e+03	+1.021e+04	+0.774
25.200	+3.085e+03	+6.097e+03	+8.792e+03	+0.664
25.300	+2.136e+03	+6.484e+03	+1.060e+04	+0.752
25.400	+2.316e+03	+7.479e+03	+9.881e+03	+0.764
25.500	+1.899e+03	+6.668e+03	+1.108e+04	+0.778
25.600	+3.451e+03	+7.030e+03	+1.132e+04	+0.671
25.700	+2.851e+03	+7.850e+03	+1.006e+04	+0.734
25.800	+2.113e+03	+7.980e+03	+9.915e+03	+0.791
25.900	+3.458e+03	+6.163e+03	+1.024e+04	+0.641
26.000	+2.056e+03	+5.910e+03	+1.077e+04	+0.742
26.100	+2.804e+03	+6.472e+03	+1.112e+04	+0.698
26.200	+3.427e+03	+7.715e+03	+1.035e+04	+0.692
26.300	+3.013e+03	+6.805e+03	+9.356e+03	+0.693
26.400	+2.951e+03	+8.014e+03	+9.966e+03	+0.731
26.500	+5.661e+03	+3.920e+03	+9.999e+03	+0.409
26.600	+8.408e+03	+2.533e+03	+1.049e+04	+0.231
26.700	+7.556e+03	+2.777e+03	+9.850e+03	+0.269
26.800	+5.084e+03	+3.152e+03	+1.138e+04	+0.383
26.900	+8.355e+03	+2.820e+03	+9.909e+03	+0.252
27.000	+6.760e+03	+3.257e+03	+9.535e+03	+0.325
27.100	+7.608e+03	+2.823e+03	+1.013e+04	+0.271
27.200	+6.352e+03	+3.152e+03	+1.013e+04	+0.332
27.300	+3.327e+03	+7.031e+03	+9.849e+03	+0.679
27.400	+2.432e+03	+7.310e+03	+1.055e+04	+0.750
27.500	+3.293e+03	+8.249e+03	+9.393e+03	+0.715
27.600	+2.618e+03	+5.858e+03	+1.003e+04	+0.691
27.700	+2.626e+03	+7.640e+03	+9.899e+03	+0.744
27.800	+2.245e+03	+7.406e+03	+8.878e+03	+0.767
27.900	+3.547e+03	+6.156e+03	+1.030e+04	+0.634
28.000	+3.270e+03	+7.516e+03	+1.192e+04	+0.697
28.100	+2.481e+03	+6.622e+03	+1.035e+04	+0.727
28.200	+2.251e+03	+6.151e+03	+8.937e+03	+0.732
28.300	+3.502e+03	+5.255e+03	+8.994e+03	+0.600
28.400	+4.455e+03	+6.108e+03	+9.511e+03	+0.578
28.500	+4.273e+03	+7.550e+03	+1.104e+04	+0.639
28.600	+3.199e+03	+7.987e+03	+9.726e+03	+0.714
28.700	+3.656e+03	+6.132e+03	+9.304e+03	+0.626
28.800	+3.912e+03	+7.725e+03	+1.051e+04	+0.664
28.900	+2.807e+03	+6.437e+03	+9.796e+03	+0.696
29.000	+3.579e+03	+7.589e+03	+1.051e+04	+0.680
29.100	+4.325e+03	+7.055e+03	+9.788e+03	+0.620
29.200	+2.696e+03	+7.636e+03	+9.963e+03	+0.739
29.300	+3.092e+03	+6.690e+03	+9.786e+03	+0.684
29.400	+2.626e+03	+6.852e+03	+1.069e+04	+0.723
29.500	+5.204e+03	+6.367e+03	+1.055e+04	+0.550
29.600	+5.321e+03	+7.183e+03	+1.020e+04	+0.574
29.700	+2.733e+03	+7.083e+03	+9.258e+03	+0.722
29.800	+4.161e+03	+7.865e+03	+1.019e+04	+0.654
29.900	+3.698e+03	+6.897e+03	+1.095e+04	+0.651
30.000	+2.994e+03	+7.051e+03	+9.478e+03	+0.702
30.100	+1.380e+03	+6.565e+03	+9.676e+03	+0.826
30.200	+3.080e+03	+8.243e+03	+8.503e+03	+0.728
30.300	+3.471e+03	+7.097e+03	+9.730e+03	+0.672
30.400	+2.438e+03	+6.152e+03	+1.052e+04	+0.716
30.500	+3.098e+03	+6.636e+03	+1.007e+04	+0.682
30.600	+3.280e+03	+7.588e+03	+8.609e+03	+0.698
30.700	+2.544e+03	+5.976e+03	+9.161e+03	+0.701
30.800	+2.267e+03	+7.208e+03	+9.894e+03	+0.761
30.900	+2.767e+03	+7.907e+03	+9.050e+03	+0.741
31.000	+5.001e+03	+4.270e+03	+9.899e+03	+0.461
31.100	+6.917e+03	+2.966e+03	+8.921e+03	+0.300
31.200	+6.713e+03	+4.389e+02	+1.019e+04	+0.061
31.300	+7.733e+03	+2.840e+03	+8.463e+03	+0.269
31.400	+7.442e+03	+2.840e+03	+8.999e+03	+0.276
31.500	+6.881e+03	+2.042e+03	+8.653e+03	+0.229
31.600	+5.560e+03	+4.490e+03	+1.002e+04	+0.447
31.700	+2.801e+03	+6.609e+03	+9.446e+03	+0.702
31.800	+3.568e+03	+6.446e+03	+1.141e+04	+0.644
31.900	+1.593e+03	+5.437e+03	+9.612e+03	+0.773
32.000	+2.159e+03	+6.428e+03	+9.344e+03	+0.749
32.100	+4.514e+03	+8.450e+03	+1.129e+04	+0.652
32.200	+2.695e+03	+5.842e+03	+1.129e+04	+0.684
32.300	+2.946e+03	+7.356e+03	+1.057e+04	+0.714
32.400	+6.660e+03	+3.123e+03	+9.648e+03	+0.319
32.500	+7.466e+03	+3.458e+03	+9.285e+03	+0.317
32.600	+6.795e+03	+2.674e+03	+1.020e+04	+0.282
32.700	+5.292e+03	+5.967e+03	+1.012e+04	+0.530
32.800	+3.689e+03	+7.787e+03	+1.008e+04	+0.679
32.900	+4.399e+03	+7.548e+03	+1.028e+04	+0.632
33.000	+2.648e+03	+7.022e+03	+1.028e+04	+0.726
33.100	+4.048e+03	+5.661e+03	+9.204e+03	+0.583
33.200	+2.446e+03	+5.792e+03	+8.835e+03	+0.703
33.300	+3.517e+03	+7.346e+03	+9.815e+03	+0.676
33.400	+4.862e+03	+5.756e+03	+1.213e+04	+0.542
33.500	+6.611e+03	+2.223e+03	+9.237e+03	+0.252
33.600	+6.531e+03	+2.916e+03	+9.149e+03	+0.309
33.700	+6.903e+03	+3.434e+03	+1.040e+04	+0.332
33.800	+6.210e+03	+2.631e+03	+9.908e+03	+0.298
33.900	+7.510e+03	+2.191e+03	+8.583e+03	+0.226
34.000	+6.939e+03	+4.124e+03	+9.202e+03	+0.373
34.100	+6.961e+03	+2.475e+03	+1.030e+04	+0.262
34.200	+7.612e+03	+3.826e+03	+8.868e+03	+0.335
34.300	+8.225e+03	+1.492e+03	+8.796e+03	+0.154
34.400	+8.041e+03	+4.274e+03	+9.381e+03	+0.347
34.500	+6.940e+03	+2.582e+03	+9.001e+03	+0.271
34.600	+3.967e+03	+5.364e+03	+1.068e+04	+0.575
34.700	+2.639e+03	+8.260e+03	+9.157e+03	+0.758
34.800	+3.146e+03	+6.751e+03	+1.183e+04	+0.682
34.900	+3.156e+03	+7.765e+03	+9.589e+03	+0.711
35.000	+6.566e+03	+3.823e+03	+8.534e+03	+0.368
35.100	+5.522e+03	+2.020e+03	+9.943e+03	+0.268
35.200	+5.661e+03	+7.977e+02	+9.872e+03	+0.124
35.300	+3.273e+03	+5.324e+03	+9.372e+03	+0.619
35.400	+1.698e+03	+6.209e+03	+1.090e+04	+0.785
35.500	+2.918e+03	+6.528e+03	+9.082e+03	+0.691
35.600	+1.207e+03	+7.189e+03	+1.083e+04	+0.856
35.700	+4.291e+03	+8.326e+03	+9.469e+03	+0.660
35.800	+4.037e+03	+6.683e+03	+9.432e+03	+0.623
35.900	+4.226e+03	+7.850e+03	+1.003e+04	+0.650
36.000	+2.302e+03	+7.047e+03	+1.094e+04	+0.754
36.100	+4.240e+03	+5.557e+03	+9.321e+03	+0.567
36.200	+2.234e+03	+6.762e+03	+1.020e+04	+0.752
36.300	+4.832e+03	+5.944e+03	+9.759e+03	+0.552
36.400	+4.039e+03	+7.465e+03	+7.330e+03	+0.649
36.500	+3.020e+03	+6.180e+03	+9.919e+03	+0.672
36.600	+6.121e+03	+1.935e+03	+1.157e+04	+0.240
36.700	+6.707e+03	+2.097e+03	+1.076e+04	+0.238
36.800	+7.566e+03	+2.312e+03	+8.895e+03	+0.234
36.900	+6.081e+03	+2.928e+03	+9.990e+03	+0.325
37.000	+7.211e+03	+3.510e+03	+9.922e+03	+0.327
37.100	+6.753e+03	+3.279e+03	+1.095e+04	+0.327
37.200	+7.328e+03	+4.404e+03	+9.341e+03	+0.375
37.300	+7.493e+03	+1.680e+03	+9.496e+03	+0.183
37.400	+8.072e+03	+1.867e+03	+1.003e+04	+0.188
37.500	+7.292e+03	+4.667e+03	+8.262e+03	+0.390
37.600	+6.410e+03	+3.676e+03	+1.015e+04	+0.364
37.700	+6.190e+03	+2.887e+03	+8.157e+03	+0.318
37.800	+6.347e+03	+3.363e+03	+1.204e+04	+0.346
37.900	+5.925e+03	+2.662e+03	+1.197e+04	+0.310
38.000	+7.592e+03	+3.088e+03	+1.015e+04	+0.289
38.100	+5.676e+03	+2.432e+03	+1.091e+04	+0.300
38.200	+8.196e+03	+1.488e+03	+9.231e+03	+0.154
38.300	+6.778e+03	+1.939e+03	+9.207e+03	+0.222
38.400	+6.933e+03	+2.155e+03	+9.828e+03	+0.237
38.500	+6.734e+03	+3.460e+03	+1.105e+04	+0.339
38.600	+6.731e+03	+2.843e+03	+8.784e+03	+0.297
38.700	+7.694e+03	+3.541e+03	+8.935e+03	+0.315
38.800	+6.490e+03	+2.157e+03	+9.518e+03	+0.249
38.900	+6.013e+03	+3.184e+03	+9.361e+03	+0.346
39.000	+7.263e+03	+3.528e+03	+9.749e+03	+0.327
39.100	+5.853e+03	+4.496e+03	+9.196e+03	+0.434
39.200	+4.171e+03	+7.763e+03	+1.040e+04	+0.650
39.300	+2.418e+03	+5.757e+03	+9.312e+03	+0.704
39.400	+6.167e+03	+5.693e+03	+1.006e+04	+0.480
39.500	+4.191e+03	+5.558e+03	+9.841e+03	+0.570
39.600	+3.649e+03	+7.218e+03	+9.865e+03	+0.664
39.700	+1.765e+03	+5.471e+03	+1.014e+04	+0.756
39.800	+3.405e+03	+7.358e+03	+9.789e+03	+0.684
39.900	+3.967e+03	+7.019e+03	+1.019e+04	+0.639
40.000	+1.713e+03	+6.360e+03	+1.152e+04	+0.788
40.100	+2.733e+03	+6.944e+03	+9.828e+03	+0.718
40.200	+2.143e+03	+6.796e+03	+9.133e+03	+0.760
40.300	+4.043e+03	+6.796e+03	+9.109e+03	+0.627
40.400	+1.998e+03	+6.660e+03	+1.139e+04	+0.769
40.500	+3.586e+03	+8.380e+03	+1.026e+04	+0.700
40.600	+1.536e+03	+6.909e+03	+9.405e+03	+0.818
40.700	+2.397e+03	+7.156e+03	+1.091e+04	+0.749
40.800	+2.007e+03	+5.116e+03	+9.682e+03	+0.718
40.900	+2.299e+03	+5.523e+03	+9.539e+03	+0.706
41.000	+2.440e+03	+7.494e+03	+8.776e+03	+0.754
41.100	+4.046e+03	+7.274e+03	+1.098e+04	+0.643
41.200	+2.516e+03	+5.675e+03	+1.048e+04	+0.693
41.300	+2.237e+03	+6.613e+03	+1.015e+04	+0.747
41.400	+3.183e+03	+6.883e+03	+1.020e+04	+0.684
41.500	+3.028e+03	+5.369e+03	+9.669e+03	+0.639
41.600	+4.640e+03	+6.393e+03	+9.557e+03	+0.579
41.700	+6.843e+03	+3.724e+03	+9.953e+03	+0.352
41.800	+6.185e+03	+2.051e+03	+1.074e+04	+0.249
41.900	+7.391e+03	+2.500e+03	+9.097e+03	+0.253
42.000	+7.163e+03	+2.592e+03	+9.443e+03	+0.266
