%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
4.300	+7.273e+03	+3.036e+03	+1.021e+04	+0.294
4.400	+7.312e+03	+3.156e+03	+8.982e+03	+0.301
4.500	+7.307e+03	+3.654e+03	+7.682e+03	+0.333
4.600	+7.433e+03	+2.077e+03	+1.135e+04	+0.218
4.700	+7.030e+03	+2.476e+03	+1.052e+04	+0.260
4.800	+7.034e+03	+3.778e+03	+8.640e+03	+0.349
4.900	+6.731e+03	+3.098e+03	+1.091e+04	+0.315
5.000	+6.460e+03	+3.339e+03	+1.015e+04	+0.341
5.100	+7.274e+03	+3.931e+03	+1.081e+04	+0.351
5.200	+7.473e+03	+2.952e+03	+1.004e+04	+0.283
5.300	+7.629e+03	+2.519e+03	+8.909e+03	+0.248
5.400	+6.020e+03	+3.922e+03	+9.811e+03	+0.394
5.500	+4.044e+03	+5.791e+03	+1.049e+04	+0.589
5.600	+2.339e+03	+7.845e+03	+9.718e+03	+0.770
5.700	+2.151e+03	+7.379e+03	+9.793e+03	+0.774
5.800	+3.135e+03	+7.179e+03	+9.513e+03	+0.696
5.900	+3.604e+03	+6.580e+03	+9.335e+03	+0.646
6.000	+1.627e+03	+7.746e+03	+9.369e+03	+0.826
6.100	+2.198e+03	+8.771e+03	+9.315e+03	+0.800
6.200	+3.495e+03	+6.973e+03	+9.665e+03	+0.666
6.300	+2.816e+03	+7.048e+03	+1.084e+04	+0.715
6.400	+2.543e+03	+7.484e+03	+8.687e+03	+0.746
6.500	+2.127e+03	+7.717e+03	+1.018e+04	+0.784
6.600	+1.392e+03	+7.301e+03	+9.922e+03	+0.840
6.700	+2.472e+03	+7.517e+03	+1.155e+04	+0.753
6.800	+3.547e+03	+8.189e+03	+9.874e+03	+0.698
6.900	+4.474e+03	+6.187e+03	+9.550e+03	+0.580
7.000	+2.213e+03	+8.074e+03	+1.031e+04	+0.785
7.100	+3.094e+03	+7.029e+03	+9.842e+03	+0.694
7.200	+2.540e+03	+8.551e+03	+1.073e+04	+0.771
7.300	+1.881e+03	+6.585e+03	+1.071e+04	+0.778
7.400	+2.246e+03	+8.435e+03	+1.072e+04	+0.790
7.500	+2.394e+03	+8.198e+03	+9.963e+03	+0.774
7.600	+3.043e+03	+6.775e+03	+9.887e+03	+0.690
7.700	+6.559e+03	+2.784e+03	+1.094e+04	+0.298
7.800	+5.423e+03	+1.831e+03	+1.035e+04	+0.252
7.900	+7.146e+03	+2.185e+03	+1.033e+04	+0.234
8.000	+6.320e+03	+3.671e+03	+9.264e+03	+0.367
8.100	+7.298e+03	+2.271e+03	+8.638e+03	+0.237
8.200	+8.306e+03	+3.754e+03	+1.068e+04	+0.311
8.300	+3.265e+03	+6.725e+03	+1.002e+04	+0.673
8.400	+2.712e+03	+7.665e+03	+1.131e+04	+0.739
8.500	+3.235e+03	+6.418e+03	+9.653e+03	+0.665
8.600	+3.929e+03	+6.937e+03	+9.919e+03	+0.638
8.700	+2.415e+03	+8.058e+03	+1.135e+04	+0.769
8.800	+2.710e+03	+6.994e+03	+1.081e+04	+0.721
8.900	+2.813e+03	+8.130e+03	+1.024e+04	+0.743
9.000	+3.176e+03	+7.090e+03	+1.012e+04	+0.691
9.100	+2.572e+03	+7.319e+03	+8.629e+03	+0.740
9.200	+3.481e+03	+5.347e+03	+1.005e+04	+0.606
9.300	+2.727e+03	+6.886e+03	+9.412e+03	+0.716
9.400	+2.498e+03	+6.255e+03	+1.105e+04	+0.715
9.500	+3.572e+03	+6.795e+03	+9.987e+03	+0.655
9.600	+2.639e+03	+6.678e+03	+9.934e+03	+0.717
9.700	+2.472e+03	+8.456e+03	+1.026e+04	+0.774
9.800	+2.862e+03	+6.654e+03	+9.743e+03	+0.699
9.900	+4.264e+03	+7.739e+03	+1.177e+04	+0.645
10.000	+3.446e+03	+6.417e+03	+1.032e+04	+0.651
10.100	+4.262e+03	+7.076e+03	+1.023e+04	+0.624
10.200	+1.963e+03	+7.924e+03	+9.746e+03	+0.801
10.300	+2.891e+03	+7.819e+03	+1.145e+04	+0.730
10.400	+2.272e+03	+6.693e+03	+8.986e+03	+0.747
10.500	+3.224e+03	+7.261e+03	+1.092e+04	+0.693
10.600	+5.881e+03	+4.532e+03	+1.096e+04	+0.435
10.700	+7.441e+03	+1.144e+03	+9.439e+03	+0.133
10.800	+7.997e+03	+3.559e+03	+1.020e+04	+0.308
10.900	+6.648e+03	+2.551e+03	+9.599e+03	+0.277
11.000	+6.823e+03	+2.114e+03	+8.237e+03	+0.237
11.100	+8.091e+03	+1.580e+03	+9.350e+03	+0.163
11.200	+6.529e+03	+4.548e+03	+1.011e+04	+0.411
11.300	+6.178e+03	+3.726e+03	+9.203e+03	+0.376
11.400	+5.750e+03	+4.230e+03	+8.736e+03	+0.424
11.500	+6.675e+03	+4.512e+03	+1.037e+04	+0.403
11.600	+7.367e+03	+2.760e+03	+1.050e+04	+0.273
11.700	+7.756e+03	+1.933e+03	+1.079e+04	+0.200
11.800	+8.039e+03	+2.598e+03	+9.789e+03	+0.244
11.900	+8.586e+03	+2.009e+03	+9.397e+03	+0.190
12.000	+6.355e+03	+2.574e+03	+1.075e+04	+0.288
12.100	+5.593e+03	+2.912e+03	+1.114e+04	+0.342
12.200	+6.446e+03	+3.338e+03	+1.170e+04	+0.341
12.300	+5.185e+03	+4.669e+03	+9.968e+03	+0.474
12.400	+3.763e+03	+6.167e+03	+9.092e+03	+0.621
12.500	+3.072e+03	+6.610e+03	+8.395e+03	+0.683
12.600	+3.205e+03	+7.333e+03	+1.009e+04	+0.696
12.700	+1.957e+03	+8.512e+03	+1.066e+04	+0.813
12.800	+4.877e+03	+4.418e+03	+9.958e+03	+0.475
12.900	+6.193e+03	+2.288e+03	+9.304e+03	+0.270
13.000	+6.174e+03	+2.986e+03	+1.016e+04	+0.326
13.100	+7.869e+03	+3.475e+03	+1.057e+04	+0.306
13.200	+8.065e+03	+2.866e+03	+1.117e+04	+0.262
13.300	+6.870e+03	+2.712e+03	+1.003e+04	+0.283
13.400	+6.268e+03	+2.543e+03	+9.568e+03	+0.289
13.500	+7.824e+03	+3.226e+03	+1.088e+04	+0.292
13.600	+6.678e+03	+4.037e+03	+1.112e+04	+0.377
13.700	+7.368e+03	+3.702e+03	+9.765e+03	+0.334
13.800	+7.207e+03	+2.094e+03	+9.977e+03	+0.225
13.900	+7.127e+03	+4.231e+03	+9.031e+03	+0.373
14.000	+8.362e+03	+4.493e+03	+9.920e+03	+0.350
14.100	+5.198e+03	+2.480e+03	+9.552e+03	+0.323
14.200	+7.032e+03	+2.348e+03	+1.136e+04	+0.250
14.300	+5.577e+03	+4.108e+03	+9.301e+03	+0.424
14.400	+8.064e+03	+2.086e+03	+9.885e+03	+0.206
14.500	+6.373e+03	+3.882e+03	+1.031e+04	+0.379
14.600	+5.956e+03	+3.169e+03	+9.764e+03	+0.347
14.700	+6.829e+03	+4.176e+03	+1.143e+04	+0.379
14.800	+7.763e+03	+2.275e+03	+8.841e+03	+0.227
14.900	+6.047e+03	+2.465e+03	+8.732e+03	+0.290
15.000	+4.701e+03	+3.614e+03	+1.029e+04	+0.435
15.100	+2.757e+03	+6.130e+03	+1.125e+04	+0.690
15.200	+3.503e+03	+7.039e+03	+1.048e+04	+0.668
15.300	+3.371e+03	+7.135e+03	+1.039e+04	+0.679
15.400	+4.676e+03	+5.789e+03	+1.075e+04	+0.553
15.500	+2.950e+03	+8.563e+03	+8.329e+03	+0.744
15.600	+2.432e+03	+6.371e+03	+9.543e+03	+0.724
15.700	+4.199e+03	+6.173e+03	+1.000e+04	+0.595
15.800	+1.029e+03	+6.154e+03	+8.434e+03	+0.857
15.900	+2.266e+03	+5.914e+03	+1.143e+04	+0.723
16.000	+2.828e+03	+7.784e+03	+9.336e+03	+0.734
16.100	+3.546e+03	+7.755e+03	+9.145e+03	+0.686
16.200	+2.949e+03	+7.291e+03	+9.517e+03	+0.712
16.300	+4.375e+03	+6.663e+03	+9.753e+03	+0.604
16.400	+1.857e+03	+6.784e+03	+9.199e+03	+0.785
16.500	+1.243e+03	+6.829e+03	+1.056e+04	+0.846
16.600	+3.963e+03	+7.070e+03	+9.180e+03	+0.641
16.700	+3.249e+03	+7.906e+03	+9.503e+03	+0.709
16.800	+4.003e+03	+5.013e+03	+9.769e+03	+0.556
16.900	+2.411e+03	+7.262e+03	+1.012e+04	+0.751
17.000	+2.128e+03	+6.100e+03	+9.962e+03	+0.741
17.100	+3.833e+03	+7.688e+03	+8.249e+03	+0.667
17.200	+3.208e+03	+6.488e+03	+1.137e+04	+0.669
17.300	+3.671e+03	+7.422e+03	+9.614e+03	+0.669
17.400	+3.702e+03	+6.793e+03	+9.751e+03	+0.647
17.500	+4.167e+03	+8.281e+03	+9.670e+03	+0.665
17.600	+3.749e+03	+6.280e+03	+8.254e+03	+0.626
17.700	+3.335e+03	+7.333e+03	+1.091e+04	+0.687
17.800	+3.114e+03	+5.925e+03	+1.113e+04	+0.656
17.900	+2.857e+03	+7.628e+03	+9.648e+03	+0.728
18.000	+2.389e+03	+5.903e+03	+1.162e+04	+0.712
18.100	+3.511e+03	+7.298e+03	+9.767e+03	+0.675
18.200	+3.327e+03	+8.042e+03	+1.041e+04	+0.707
18.300	+3.595e+03	+6.964e+03	+9.949e+03	+0.660
18.400	+3.522e+03	+8.357e+03	+1.099e+04	+0.703
18.500	+2.799e+03	+7.803e+03	+9.671e+03	+0.736
18.600	+1.779e+03	+7.338e+03	+1.054e+04	+0.805
18.700	+3.369e+03	+5.324e+03	+9.736e+03	+0.612
18.800	+6.888e+03	+4.097e+03	+9.516e+03	+0.373
18.900	+5.886e+03	+3.441e+03	+9.973e+03	+0.369
19.000	+7.179e+03	+2.147e+03	+9.761e+03	+0.230
19.100	+6.309e+03	+2.985e+03	+1.066e+04	+0.321
19.200	+6.491e+03	+4.188e+03	+1.113e+04	+0.392
19.300	+7.306e+03	+3.648e+03	+9.276e+03	+0.333
19.400	+6.552e+03	+3.315e+03	+9.746e+03	+0.336
19.500	+7.828e+03	+4.509e+03	+9.076e+03	+0.365
19.600	+7.345e+03	+3.507e+03	+1.045e+04	+0.323
19.700	+7.675e+03	+4.165e+03	+1.027e+04	+0.352
19.800	+6.810e+03	+2.632e+03	+1.007e+04	+0.279
19.900	+7.685e+03	+3.853e+03	+1.030e+04	+0.334
20.000	+6.673e+03	+3.413e+03	+8.989e+03	+0.338
20.100	+8.150e+03	+3.616e+03	+9.358e+03	+0.307
20.200	+5.779e+03	+2.979e+03	+9.748e+03	+0.340
20.300	+7.534e+03	+2.196e+03	+1.031e+04	+0.226
20.400	+7.222e+03	+2.167e+03	+9.256e+03	+0.231
20.500	+7.877e+03	+2.192e+03	+9.988e+03	+0.218
20.600	+7.451e+03	+2.977e+03	+8.591e+03	+0.285
20.700	+5.884e+03	+2.876e+03	+1.135e+04	+0.328
20.800	+8.771e+03	+4.663e+03	+9.942e+03	+0.347
20.900	+6.797e+03	+4.441e+03	+8.975e+03	+0.395
21.000	+7.151e+03	+1.597e+03	+9.314e+03	+0.183
21.100	+6.465e+03	+1.425e+03	+9.294e+03	+0.181
21.200	+7.944e+03	+2.926e+03	+1.029e+04	+0.269
21.300	+6.852e+03	+4.319e+03	+1.007e+04	+0.387
21.400	+7.722e+03	+2.952e+03	+9.131e+03	+0.277
21.500	+6.607e+03	+3.391e+03	+9.989e+03	+0.339
21.600	+6.806e+03	+4.332e+03	+9.544e+03	+0.389
21.700	+6.073e+03	+1.024e+03	+1.058e+04	+0.144
21.800	+4.531e+03	+5.263e+03	+8.823e+03	+0.537
21.900	+3.460e+03	+5.610e+03	+9.803e+03	+0.619
22.000	+3.190e+03	+7.084e+03	+9.536e+03	+0.690
22.100	+2.809e+03	+8.242e+03	+9.164e+03	+0.746
22.200	+2.578e+03	+6.167e+03	+9.509e+03	+0.705
22.300	+3.731e+03	+7.896e+03	+9.830e+03	+0.679
22.400	+9.884e+02	+7.637e+03	+9.559e+03	+0.885
22.500	+2.459e+03	+6.948e+03	+8.804e+03	+0.739
22.600	+3.815e+03	+7.300e+03	+9.824e+03	+0.657
22.700	+3.292e+03	+6.473e+03	+1.103e+04	+0.663
22.800	+3.510e+03	+7.180e+03	+9.014e+03	+0.672
22.900	+5.076e+03	+5.144e+03	+9.633e+03	+0.503
23.000	+7.959e+03	+3.737e+03	+1.135e+04	+0.319
23.100	+6.261e+03	+2.831e+03	+1.017e+04	+0.311
23.200	+7.664e+03	+2.303e+03	+1.068e+04	+0.231
23.300	+6.124e+03	+3.183e+03	+9.454e+03	+0.342
23.400	+7.404e+03	+3.422e+03	+9.912e+03	+0.316
23.500	+6.960e+03	+1.503e+03	+9.973e+03	+0.178
23.600	+5.779e+03	+2.136e+03	+1.208e+04	+0.270
23.700	+6.988e+03	+3.248e+03	+8.986e+03	+0.317
23.800	+7.074e+03	+2.637e+03	+9.350e+03	+0.272
23.900	+6.666e+03	+3.342e+03	+9.545e+03	+0.334
24.000	+7.512e+03	+2.745e+03	+9.372e+03	+0.268
24.100	+7.617e+03	+3.196e+03	+9.430e+03	+0.296
24.200	+7.481e+03	+3.081e+03	+1.027e+04	+0.292
24.300	+7.071e+03	+3.217e+03	+1.058e+04	+0.313
24.400	+7.028e+03	+3.167e+03	+1.026e+04	+0.311
24.500	+6.790e+03	+2.350e+03	+1.029e+04	+0.257
24.600	+7.028e+03	+3.321e+03	+9.027e+03	+0.321
24.700	+8.137e+03	+4.057e+03	+1.007e+04	+0.333
24.800	+6.477e+03	+3.218e+03	+1.079e+04	+0.332
24.900	+7.173e+03	+2.145e+03	+1.074e+04	+0.230
25.000	+5.514e+03	+3.056e+03	+1.074e+04	+0.357
25.100	+7.777e+03	+1.740e+03	+1.109e+04	+0.183
25.200	+6.958e+03	+4.728e+03	+9.419e+03	+0.405
25.300	+7.595e+03	+3.578e+03	+1.073e+04	+0.320
25.400	+6.631e+03	+1.935e+03	+9.503e+03	+0.226
25.500	+6.627e+03	+3.961e+03	+9.155e+03	+0.374
25.600	+6.939e+03	+3.505e+03	+8.731e+03	+0.336
25.700	+6.578e+03	+3.253e+03	+8.705e+03	+0.331
25.800	+5.848e+03	+2.182e+03	+1.056e+04	+0.272
25.900	+6.323e+03	+2.465e+03	+8.695e+03	+0.281
26.000	+7.178e+03	+2.802e+03	+1.078e+04	+0.281
26.100	+6.242e+03	+2.792e+03	+1.038e+04	+0.309
26.200	+5.952e+03	+3.027e+03	+1.129e+04	+0.337
26.300	+6.765e+03	+3.423e+03	+9.764e+03	+0.336
26.400	+7.196e+03	+3.204e+03	+1.058e+04	+0.308
26.500	+6.563e+03	+3.345e+03	+1.024e+04	+0.338
26.600	+7.374e+03	+3.754e+03	+9.795e+03	+0.337
26.700	+7.130e+03	+2.590e+03	+7.481e+03	+0.267
26.800	+8.614e+03	+2.344e+03	+9.180e+03	+0.214
26.900	+8.883e+03	+2.276e+03	+9.440e+03	+0.204
27.000	+8.587e+03	+2.118e+03	+1.047e+04	+0.198
27.100	+5.719e+03	+3.583e+03	+1.064e+04	+0.385
27.200	+7.278e+03	+3.141e+03	+1.014e+04	+0.301
27.300	+6.900e+03	+2.201e+03	+1.025e+04	+0.242
27.400	+5.773e+03	+2.260e+03	+9.421e+03	+0.281
27.500	+5.863e+03	+4.022e+03	+1.044e+04	+0.407
27.600	+6.299e+03	+4.334e+03	+1.045e+04	+0.408
27.700	+6.358e+03	+4.402e+03	+9.499e+03	+0.409
27.800	+7.981e+03	+1.497e+03	+9.972e+03	+0.158
27.900	+7.409e+03	+2.057e+03	+7.916e+03	+0.217
28.000	+7.210e+03	+2.844e+03	+9.866e+03	+0.283
28.100	+6.153e+03	+2.471e+03	+1.153e+04	+0.286
28.200	+6.635e+03	+3.994e+03	+1.043e+04	+0.376
28.300	+5.587e+03	+3.149e+03	+1.080e+04	+0.360
28.400	+4.583e+03	+3.137e+03	+9.084e+03	+0.406
28.500	+6.455e+03	+3.268e+03	+1.110e+04	+0.336
28.600	+7.870e+03	+2.457e+03	+9.791e+03	+0.238
28.700	+6.307e+03	+2.631e+03	+8.740e+03	+0.294
28.800	+6.778e+03	+2.380e+03	+9.698e+03	+0.260
28.900	+6.458e+03	+2.864e+03	+9.022e+03	+0.307
29.000	+7.160e+03	+1.997e+03	+8.732e+03	+0.218
29.100	+7.853e+03	+3.014e+03	+9.255e+03	+0.277
29.200	+8.743e+03	+2.746e+03	+9.563e+03	+0.239
29.300	+7.229e+03	+3.694e+03	+1.105e+04	+0.338
29.400	+2.670e+03	+6.796e+03	+1.051e+04	+0.718
29.500	+3.497e+03	+7.528e+03	+1.148e+04	+0.683
29.600	+1.470e+03	+6.482e+03	+8.242e+03	+0.815
29.700	+3.333e+03	+7.323e+03	+9.968e+03	+0.687
29.800	+2.215e+03	+6.019e+03	+9.770e+03	+0.731
29.900	+3.876e+03	+6.477e+03	+8.840e+03	+0.626
30.000	+6.624e+03	+4.061e+03	+1.044e+04	+0.380
30.100	+6.875e+03	+2.428e+03	+1.110e+04	+0.261
30.200	+6.672e+03	+3.926e+03	+1.077e+04	+0.370
30.300	+6.824e+03	+2.915e+03	+1.021e+04	+0.299
30.400	+5.551e+03	+2.993e+03	+9.964e+03	+0.350
30.500	+6.158e+03	+3.053e+03	+1.019e+04	+0.331
30.600	+5.919e+03	+2.175e+03	+1.030e+04	+0.269
30.700	+7.782e+03	+2.479e+03	+9.666e+03	+0.242
30.800	+6.884e+03	+3.481e+03	+1.088e+04	+0.336
30.900	+7.409e+03	+3.099e+03	+1.002e+04	+0.295
31.000	+7.126e+03	+3.416e+03	+9.512e+03	+0.324
31.100	+6.993e+03	+1.785e+03	+1.011e+04	+0.203
31.200	+5.994e+03	+1.701e+03	+9.210e+03	+0.221
31.300	+6.728e+03	+2.688e+03	+9.199e+03	+0.285
31.400	+6.740e+03	+3.669e+03	+1.064e+04	+0.353
31.500	+5.302e+03	+3.362e+03	+9.624e+03	+0.388
31.600	+7.533e+03	+1.816e+03	+9.818e+03	+0.194
31.700	+7.059e+03	+2.957e+03	+9.705e+03	+0.295
31.800	+8.119e+03	+3.347e+03	+1.146e+04	+0.292
31.900	+5.039e+03	+1.723e+03	+1.138e+04	+0.255
32.000	+6.116e+03	+1.671e+03	+1.060e+04	+0.215
32.100	+5.510e+03	+3.001e+03	+1.008e+04	+0.353
32.200	+6.268e+03	+2.690e+03	+1.180e+04	+0.300
32.300	+5.863e+03	+2.674e+03	+8.711e+03	+0.313
32.400	+6.726e+03	+2.614e+03	+1.136e+04	+0.280
32.500	+6.563e+03	+1.953e+03	+9.018e+03	+0.229
32.600	+7.324e+03	+3.726e+03	+9.501e+03	+0.337
32.700	+7.469e+03	+2.991e+03	+1.079e+04	+0.286
32.800	+5.871e+03	+1.622e+03	+1.070e+04	+0.216
32.900	+8.475e+03	+4.010e+03	+1.099e+04	+0.321
33.000	+7.400e+03	+3.957e+03	+9.147e+03	+0.348
33.100	+6.026e+03	+2.854e+03	+1.049e+04	+0.321
33.200	+7.414e+03	+3.753e+03	+1.085e+04	+0.336
33.300	+7.087e+03	+2.753e+03	+1.189e+04	+0.280
33.400	+6.617e+03	+2.941e+03	+9.658e+03	+0.308
33.500	+7.626e+03	+3.035e+03	+9.989e+03	+0.285
33.600	+7.813e+03	+2.592e+03	+9.352e+03	+0.249
33.700	+6.340e+03	+2.165e+03	+9.807e+03	+0.255
33.800	+7.837e+03	+1.138e+03	+1.055e+04	+0.127
33.900	+6.152e+03	+2.584e+03	+9.718e+03	+0.296
34.000	+7.571e+03	+3.290e+03	+9.793e+03	+0.303
34.100	+5.919e+03	+4.119e+03	+9.696e+03	+0.410
34.200	+7.619e+03	+3.724e+03	+9.290e+03	+0.328
34.300	+7.202e+03	+4.280e+03	+8.784e+03	+0.373
34.400	+7.484e+03	+3.395e+03	+9.353e+03	+0.312
34.500	+7.327e+03	+4.377e+03	+8.982e+03	+0.374
34.600	+6.771e+03	+4.169e+03	+1.058e+04	+0.381
34.700	+6.219e+03	+3.941e+03	+9.532e+03	+0.388
34.800	+7.059e+03	+3.377e+03	+8.907e+03	+0.324
34.900	+7.227e+03	+3.151e+03	+1.086e+04	+0.304
35.000	+6.294e+03	+1.433e+03	+9.090e+03	+0.185
35.100	+2.277e+03	+6.434e+03	+9.809e+03	+0.739
35.200	+1.978e+03	+5.370e+03	+1.076e+04	+0.731
35.300	+6.721e+03	+3.753e+03	+1.085e+04	+0.358
35.400	+7.057e+03	+4.059e+03	+1.015e+04	+0.365
35.500	+7.574e+03	+2.914e+03	+1.043e+04	+0.278
35.600	+7.293e+03	+3.264e+03	+9.794e+03	+0.309
35.700	+7.228e+03	+3.674e+03	+1.009e+04	+0.337
35.800	+6.612e+03	+2.699e+03	+1.143e+04	+0.290
35.900	+7.205e+03	+1.808e+03	+1.044e+04	+0.201
36.000	+3.865e+03	+5.023e+03	+9.613e+03	+0.565
36.100	+3.157e+03	+6.305e+03	+8.949e+03	+0.666
36.200	+8.313e+02	+5.987e+03	+9.651e+03	+0.878
36.300	+4.141e+03	+5.485e+03	+9.138e+03	+0.570
36.400	+2.638e+03	+6.335e+03	+9.740e+03	+0.706
36.500	+3.868e+03	+6.751e+03	+1.025e+04	+0.636
36.600	+2.257e+03	+6.380e+03	+9.336e+03	+0.739
36.700	+3.367e+03	+6.798e+03	+8.829e+03	+0.669
36.800	+2.695e+03	+5.621e+03	+1.014e+04	+0.676
36.900	+3.306e+03	+6.896e+03	+9.155e+03	+0.676
37.000	+3.250e+03	+7.306e+03	+1.092e+04	+0.692
37.100	+6.834e+03	+3.511e+03	+9.341e+03	+0.339
37.200	+7.184e+03	+2.550e+03	+8.207e+03	+0.262
37.300	+5.565e+03	+3.667e+03	+8.342e+03	+0.397
37.400	+6.940e+03	+2.786e+03	+8.841e+03	+0.286
37.500	+5.057e+03	+4.131e+03	+9.659e+03	+0.450
37.600	+3.388e+03	+5.494e+03	+9.288e+03	+0.619
37.700	+2.642e+03	+6.840e+03	+1.036e+04	+0.721
37.800	+2.515e+03	+6.051e+03	+8.738e+03	+0.706
37.900	+3.194e+03	+6.442e+03	+1.101e+04	+0.669
38.000	+3.007e+03	+5.462e+03	+1.067e+04	+0.645
38.100	+6.402e+03	+4.468e+03	+1.105e+04	+0.411
38.200	+6.429e+03	+2.878e+03	+1.003e+04	+0.309
38.300	+8.207e+03	+4.100e+03	+1.172e+04	+0.333
38.400	+5.594e+03	+1.808e+03	+1.079e+04	+0.244
38.500	+3.889e+03	+5.109e+03	+9.857e+03	+0.568
