%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
3.300	+3.101e+03	+8.479e+03	+1.003e+04	+0.732
3.400	+6.389e+03	+3.621e+03	+1.084e+04	+0.362
3.500	+7.944e+03	+2.549e+03	+1.073e+04	+0.243
3.600	+8.504e+03	+2.201e+03	+9.869e+03	+0.206
3.700	+7.894e+03	+4.455e+03	+8.580e+03	+0.361
3.800	+7.657e+03	+2.954e+03	+9.845e+03	+0.278
3.900	+7.501e+03	+3.654e+03	+1.058e+04	+0.328
4.000	+6.703e+03	+1.572e+03	+1.014e+04	+0.190
4.100	+7.535e+03	+3.866e+03	+1.068e+04	+0.339
4.200	+8.008e+03	+2.392e+03	+7.981e+03	+0.230
4.300	+7.591e+03	+2.986e+03	+1.049e+04	+0.282
4.400	+6.758e+03	+2.738e+03	+8.922e+03	+0.288
4.500	+6.784e+03	+2.184e+03	+8.638e+03	+0.244
4.600	+4.501e+03	+4.576e+03	+9.153e+03	+0.504
4.700	+3.519e+03	+7.146e+03	+1.037e+04	+0.670
4.800	+2.866e+03	+6.857e+03	+1.051e+04	+0.705
4.900	+3.172e+03	+7.228e+03	+9.659e+03	+0.695
5.000	+2.316e+03	+6.924e+03	+1.040e+04	+0.749
5.100	+3.387e+03	+5.478e+03	+1.065e+04	+0.618
5.200	+7.258e+03	+3.278e+03	+1.007e+04	+0.311
5.300	+7.281e+03	+3.081e+03	+9.287e+03	+0.297
5.400	+7.601e+03	+3.600e+03	+9.564e+03	+0.321
5.500	+6.245e+03	+3.801e+03	+9.561e+03	+0.378
5.600	+6.637e+03	+2.680e+03	+9.457e+03	+0.288
5.700	+7.247e+03	+3.136e+03	+1.056e+04	+0.302
5.800	+6.141e+03	+2.914e+03	+9.747e+03	+0.322
5.900	+2.643e+03	+7.640e+03	+9.997e+03	+0.743
6.000	+4.412e+03	+6.233e+03	+9.541e+03	+0.585
6.100	+1.499e+03	+7.535e+03	+1.148e+04	+0.834
6.200	+3.589e+03	+7.534e+03	+1.124e+04	+0.677
6.300	+3.043e+03	+8.445e+03	+8.307e+03	+0.735
6.400	+4.871e+03	+6.179e+03	+9.582e+03	+0.559
6.500	+3.428e+03	+6.729e+03	+1.055e+04	+0.663
6.600	+4.008e+03	+6.516e+03	+9.415e+03	+0.619
6.700	+2.748e+03	+5.594e+03	+9.444e+03	+0.671
6.800	+1.062e+03	+5.827e+03	+1.120e+04	+0.846
6.900	+2.828e+03	+6.829e+03	+9.395e+03	+0.707
7.000	+2.163e+03	+6.838e+03	+1.070e+04	+0.760
7.100	+2.627e+03	+7.746e+03	+9.529e+03	+0.747
7.200	+1.668e+03	+6.471e+03	+1.019e+04	+0.795
7.300	+2.878e+03	+7.894e+03	+1.174e+04	+0.733
7.400	+3.621e+03	+7.306e+03	+9.941e+03	+0.669
7.500	+2.762e+03	+7.553e+03	+1.012e+04	+0.732
7.600	+2.576e+03	+6.756e+03	+1.068e+04	+0.724
7.700	+2.391e+03	+5.877e+03	+1.136e+04	+0.711
7.800	+2.513e+03	+8.379e+03	+1.095e+04	+0.769
7.900	+2.361e+03	+6.810e+03	+1.063e+04	+0.743
8.000	+2.889e+03	+6.906e+03	+8.885e+03	+0.705
8.100	+1.530e+03	+7.541e+03	+9.606e+03	+0.831
8.200	+1.693e+03	+8.049e+03	+9.502e+03	+0.826
8.300	+4.766e+03	+5.085e+03	+9.894e+03	+0.516
8.400	+8.450e+03	+2.671e+03	+9.288e+03	+0.240
8.500	+6.456e+03	+1.585e+03	+9.964e+03	+0.197
8.600	+8.031e+03	+2.538e+03	+1.046e+04	+0.240
8.700	+6.486e+03	+3.030e+03	+1.017e+04	+0.318
8.800	+8.487e+03	+2.286e+03	+1.048e+04	+0.212
8.900	+7.689e+03	+4.324e+03	+1.212e+04	+0.360
9.000	+8.126e+03	+2.224e+03	+1.003e+04	+0.215
9.100	+6.950e+03	+2.667e+03	+9.571e+03	+0.277
9.200	+8.114e+03	+3.447e+03	+9.404e+03	+0.298
9.300	+6.476e+03	+1.962e+03	+9.860e+03	+0.232
9.400	+6.044e+03	+2.072e+03	+1.141e+04	+0.255
9.500	+6.225e+03	+3.003e+03	+8.904e+03	+0.325
9.600	+7.543e+03	+3.023e+03	+8.455e+03	+0.286
9.700	+6.750e+03	+1.683e+03	+8.772e+03	+0.200
9.800	+6.981e+03	+3.606e+03	+9.636e+03	+0.341
9.900	+3.565e+03	+5.368e+03	+1.021e+04	+0.601
10.000	+3.124e+03	+7.316e+03	+8.026e+03	+0.701
10.100	+2.909e+03	+7.776e+03	+9.590e+03	+0.728
10.200	+3.164e+03	+7.899e+03	+9.672e+03	+0.714
10.300	+1.814e+03	+7.147e+03	+8.440e+03	+0.798
10.400	+2.698e+03	+7.712e+03	+9.313e+03	+0.741
10.500	+2.852e+03	+8.604e+03	+1.020e+04	+0.751
10.600	+2.732e+03	+7.539e+03	+1.089e+04	+0.734
10.700	+1.181e+03	+7.910e+03	+1.034e+04	+0.870
10.800	+2.512e+03	+7.108e+03	+9.889e+03	+0.739
10.900	+2.968e+03	+6.891e+03	+9.769e+03	+0.699
11.000	+2.893e+03	+7.339e+03	+9.587e+03	+0.717
11.100	+3.528e+03	+6.556e+03	+1.098e+04	+0.650
11.200	+8.054e+02	+8.204e+03	+1.041e+04	+0.911
11.300	+3.477e+03	+6.589e+03	+1.033e+04	+0.655
11.400	+2.380e+03	+7.775e+03	+1.029e+04	+0.766
11.500	+2.471e+03	+6.357e+03	+1.022e+04	+0.720
11.600	+1.857e+03	+7.756e+03	+9.415e+03	+0.807
11.700	+3.485e+03	+6.681e+03	+1.085e+04	+0.657
11.800	+3.398e+03	+6.541e+03	+8.952e+03	+0.658
11.900	+2.488e+03	+8.479e+03	+1.101e+04	+0.773
12.000	+1.947e+03	+6.567e+03	+1.000e+04	+0.771
12.100	+3.287e+03	+8.245e+03	+9.867e+03	+0.715
12.200	+2.588e+03	+5.544e+03	+8.413e+03	+0.682
12.300	+2.642e+03	+7.237e+03	+9.767e+03	+0.733
12.400	+2.875e+03	+8.105e+03	+1.049e+04	+0.738
12.500	+2.413e+03	+6.514e+03	+9.497e+03	+0.730
12.600	+2.869e+03	+6.883e+03	+9.479e+03	+0.706
12.700	+1.790e+03	+6.813e+03	+9.640e+03	+0.792
12.800	+3.578e+03	+6.793e+03	+1.143e+04	+0.655
12.900	+2.360e+03	+6.831e+03	+9.489e+03	+0.743
13.000	+3.954e+03	+6.043e+03	+1.012e+04	+0.604
13.100	+3.233e+03	+6.932e+03	+9.849e+03	+0.682
13.200	+4.650e+03	+7.700e+03	+1.065e+04	+0.623
13.300	+2.779e+03	+6.248e+03	+9.651e+03	+0.692
13.400	+5.293e+03	+4.864e+03	+9.845e+03	+0.479
13.500	+7.478e+03	+2.006e+03	+1.153e+04	+0.212
13.600	+7.115e+03	+4.056e+03	+9.552e+03	+0.363
13.700	+8.235e+03	+3.710e+03	+1.027e+04	+0.311
13.800	+2.635e+03	+6.734e+03	+9.838e+03	+0.719
13.900	+3.176e+03	+7.705e+03	+9.777e+03	+0.708
14.000	+2.497e+03	+6.815e+03	+9.861e+03	+0.732
14.100	+3.354e+03	+6.374e+03	+1.005e+04	+0.655
14.200	+3.252e+03	+7.295e+03	+1.101e+04	+0.692
14.300	+1.494e+03	+6.628e+03	+9.857e+03	+0.816
14.400	+2.746e+03	+7.961e+03	+9.384e+03	+0.744
14.500	+5.430e+03	+8.246e+03	+1.084e+04	+0.603
14.600	+3.306e+03	+5.605e+03	+9.285e+03	+0.629
14.700	+3.709e+03	+8.224e+03	+1.164e+04	+0.689
14.800	+4.265e+03	+6.307e+03	+1.022e+04	+0.597
14.900	+4.090e+03	+5.948e+03	+1.033e+04	+0.593
15.000	+6.363e+03	+1.814e+03	+9.349e+03	+0.222
15.100	+6.322e+03	+2.654e+03	+1.010e+04	+0.296
15.200	+6.339e+03	+2.296e+03	+9.726e+03	+0.266
15.300	+7.332e+03	+3.000e+03	+9.226e+03	+0.290
15.400	+6.954e+03	+2.146e+03	+9.840e+03	+0.236
15.500	+5.211e+03	+4.682e+03	+1.013e+04	+0.473
15.600	+2.571e+03	+6.495e+03	+9.669e+03	+0.716
15.700	+2.499e+03	+7.402e+03	+1.002e+04	+0.748
15.800	+1.635e+03	+6.888e+03	+1.029e+04	+0.808
15.900	+2.032e+03	+7.862e+03	+1.061e+04	+0.795
16.000	+3.492e+03	+8.495e+03	+9.838e+03	+0.709
16.100	+2.938e+03	+6.517e+03	+8.641e+03	+0.689
16.200	+4.546e+03	+6.764e+03	+9.340e+03	+0.598
16.300	+3.838e+03	+7.256e+03	+1.108e+04	+0.654
16.400	+3.341e+03	+5.919e+03	+1.061e+04	+0.639
16.500	+2.606e+03	+7.314e+03	+1.025e+04	+0.737
16.600	+3.641e+03	+6.787e+03	+9.533e+03	+0.651
16.700	+2.669e+03	+6.647e+03	+9.008e+03	+0.714
16.800	+3.608e+03	+7.807e+03	+9.955e+03	+0.684
16.900	+2.738e+03	+7.636e+03	+8.793e+03	+0.736
17.000	+2.781e+03	+6.916e+03	+1.037e+04	+0.713
17.100	+3.600e+03	+7.162e+03	+1.022e+04	+0.665
17.200	+2.876e+03	+6.802e+03	+9.749e+03	+0.703
17.300	+1.717e+03	+7.776e+03	+9.835e+03	+0.819
17.400	+3.011e+03	+6.731e+03	+9.648e+03	+0.691
17.500	+3.215e+03	+7.720e+03	+1.069e+04	+0.706
17.600	+3.086e+03	+6.118e+03	+9.904e+03	+0.665
17.700	+4.257e+03	+5.910e+03	+9.160e+03	+0.581
17.800	+8.579e+03	+3.081e+03	+9.200e+03	+0.264
17.900	+7.303e+03	+2.941e+03	+9.924e+03	+0.287
18.000	+7.591e+03	+1.743e+03	+1.082e+04	+0.187
18.100	+7.713e+03	+3.757e+03	+1.127e+04	+0.328
18.200	+7.564e+03	+3.793e+03	+1.041e+04	+0.334
18.300	+7.862e+03	+3.229e+03	+9.195e+03	+0.291
18.400	+8.148e+03	+2.846e+03	+9.977e+03	+0.259
18.500	+4.667e+03	+3.741e+03	+1.040e+04	+0.445
18.600	+3.509e+03	+6.727e+03	+1.154e+04	+0.657
18.700	+3.017e+03	+6.146e+03	+9.820e+03	+0.671
18.800	+2.968e+03	+7.395e+03	+1.148e+04	+0.714
18.900	+2.490e+03	+6.855e+03	+9.666e+03	+0.734
19.000	+3.743e+03	+5.922e+03	+1.113e+04	+0.613
19.100	+2.587e+03	+7.807e+03	+8.557e+03	+0.751
19.200	+2.253e+03	+7.396e+03	+1.041e+04	+0.767
19.300	+3.456e+03	+6.879e+03	+1.193e+04	+0.666
19.400	+2.916e+03	+6.334e+03	+1.099e+04	+0.685
19.500	+2.238e+03	+7.076e+03	+9.976e+03	+0.760
19.600	+4.359e+03	+5.538e+03	+1.016e+04	+0.560
19.700	+6.014e+03	+2.758e+03	+8.328e+03	+0.314
19.800	+8.353e+03	+2.040e+03	+1.091e+04	+0.196
19.900	+7.217e+03	+2.744e+03	+1.023e+04	+0.275
20.000	+5.540e+03	+4.460e+03	+9.265e+03	+0.446
20.100	+4.368e+03	+7.559e+03	+1.045e+04	+0.634
20.200	+1.598e+03	+7.432e+03	+9.546e+03	+0.823
20.300	+3.520e+03	+7.106e+03	+1.063e+04	+0.669
20.400	+3.019e+03	+7.684e+03	+1.037e+04	+0.718
20.500	+2.113e+03	+5.898e+03	+8.925e+03	+0.736
20.600	+5.991e+03	+3.956e+03	+1.027e+04	+0.398
20.700	+7.544e+03	+3.616e+03	+1.079e+04	+0.324
20.800	+4.451e+03	+4.424e+03	+9.998e+03	+0.498
20.900	+3.487e+03	+6.282e+03	+1.019e+04	+0.643
21.000	+6.051e+03	+2.619e+03	+1.019e+04	+0.302
21.100	+7.625e+03	+2.675e+03	+1.076e+04	+0.260
21.200	+6.123e+03	+2.410e+03	+9.942e+03	+0.282
21.300	+6.683e+03	+1.443e+03	+1.001e+04	+0.178
21.400	+6.076e+03	+4.136e+03	+7.688e+03	+0.405
21.500	+2.909e+03	+6.773e+03	+9.062e+03	+0.700
21.600	+3.234e+03	+8.275e+03	+1.107e+04	+0.719
21.700	+3.714e+03	+6.250e+03	+1.036e+04	+0.627
21.800	+2.897e+03	+7.438e+03	+1.071e+04	+0.720
21.900	+2.847e+03	+5.221e+03	+9.456e+03	+0.647
22.000	+3.063e+03	+7.303e+03	+1.060e+04	+0.705
22.100	+4.551e+03	+7.329e+03	+9.557e+03	+0.617
22.200	+2.016e+03	+6.460e+03	+9.960e+03	+0.762
22.300	+2.134e+03	+7.479e+03	+9.166e+03	+0.778
22.400	+3.645e+03	+6.928e+03	+8.498e+03	+0.655
22.500	+3.542e+03	+7.472e+03	+1.075e+04	+0.678
22.600	+3.400e+03	+5.746e+03	+1.133e+04	+0.628
22.700	+2.781e+03	+6.121e+03	+9.756e+03	+0.688
22.800	+3.691e+03	+6.388e+03	+1.065e+04	+0.634
22.900	+3.129e+03	+6.552e+03	+1.089e+04	+0.677
23.000	+2.959e+03	+5.421e+03	+9.742e+03	+0.647
23.100	+6.313e+03	+2.688e+03	+1.014e+04	+0.299
23.200	+7.046e+03	+3.425e+03	+1.008e+04	+0.327
23.300	+8.285e+03	+2.732e+03	+9.565e+03	+0.248
23.400	+7.227e+03	+3.234e+03	+1.029e+04	+0.309
23.500	+7.212e+03	+2.913e+03	+9.204e+03	+0.288
23.600	+7.048e+03	+4.035e+03	+9.706e+03	+0.364
23.700	+7.118e+03	+2.384e+03	+1.103e+04	+0.251
23.800	+7.190e+03	+2.659e+03	+9.778e+03	+0.270
23.900	+5.822e+03	+2.527e+03	+9.342e+03	+0.303
24.000	+7.743e+03	+3.323e+03	+1.140e+04	+0.300
24.100	+7.957e+03	+3.223e+03	+1.009e+04	+0.288
24.200	+7.255e+03	+3.257e+03	+9.175e+03	+0.310
24.300	+7.040e+03	+3.058e+03	+1.074e+04	+0.303
24.400	+6.484e+03	+2.804e+03	+1.081e+04	+0.302
24.500	+7.695e+03	+2.269e+03	+1.089e+04	+0.228
24.600	+7.996e+03	+3.752e+03	+9.671e+03	+0.319
24.700	+6.027e+03	+2.932e+03	+1.063e+04	+0.327
24.800	+7.539e+03	+3.653e+03	+1.053e+04	+0.326
24.900	+1.678e+03	+7.394e+03	+8.704e+03	+0.815
25.000	+4.174e+03	+8.735e+03	+1.118e+04	+0.677
25.100	+3.253e+03	+7.812e+03	+8.507e+03	+0.706
25.200	+3.035e+03	+6.107e+03	+9.762e+03	+0.668
25.300	+3.690e+03	+7.384e+03	+9.374e+03	+0.667
25.400	+8.559e+03	+1.835e+03	+1.090e+04	+0.177
25.500	+6.872e+03	+3.143e+03	+1.044e+04	+0.314
25.600	+6.704e+03	+2.404e+03	+9.201e+03	+0.264
25.700	+6.658e+03	+4.617e+03	+9.736e+03	+0.409
25.800	+2.138e+03	+6.203e+03	+1.127e+04	+0.744
25.900	+3.679e+03	+7.351e+03	+1.059e+04	+0.666
26.000	+3.785e+03	+5.121e+03	+1.012e+04	+0.575
26.100	+2.101e+03	+8.097e+03	+8.586e+03	+0.794
26.200	+2.707e+03	+7.563e+03	+9.968e+03	+0.736
26.300	+3.370e+03	+7.629e+03	+1.106e+04	+0.694
26.400	+3.111e+03	+7.136e+03	+9.573e+03	+0.696
26.500	+4.061e+03	+7.839e+03	+1.001e+04	+0.659
26.600	+3.231e+03	+6.559e+03	+1.064e+04	+0.670
26.700	+2.433e+03	+7.267e+03	+9.843e+03	+0.749
26.800	+3.347e+03	+4.967e+03	+9.949e+03	+0.597
26.900	+7.269e+03	+2.333e+03	+9.840e+03	+0.243
27.000	+4.553e+03	+3.178e+03	+9.589e+03	+0.411
27.100	+4.766e+03	+3.476e+03	+9.705e+03	+0.422
27.200	+5.521e+03	+3.462e+03	+1.024e+04	+0.385
27.300	+6.653e+03	+5.384e+03	+9.493e+03	+0.447
27.400	+6.006e+03	+3.604e+03	+9.694e+03	+0.375
27.500	+1.863e+03	+5.256e+03	+1.235e+04	+0.738
27.600	+1.898e+03	+6.488e+03	+1.051e+04	+0.774
27.700	+2.419e+03	+7.123e+03	+8.685e+03	+0.747
27.800	+2.488e+03	+7.264e+03	+1.066e+04	+0.745
27.900	+2.294e+03	+8.774e+03	+9.310e+03	+0.793
28.000	+5.031e+03	+5.342e+03	+9.375e+03	+0.515
28.100	+5.318e+03	+3.892e+03	+1.002e+04	+0.423
28.200	+6.283e+03	+1.664e+03	+1.039e+04	+0.209
28.300	+6.161e+03	+2.333e+03	+8.612e+03	+0.275
28.400	+8.021e+03	+3.211e+03	+8.927e+03	+0.286
28.500	+7.683e+03	+1.841e+03	+9.512e+03	+0.193
28.600	+7.710e+03	+2.404e+03	+8.798e+03	+0.238
28.700	+6.094e+03	+3.994e+03	+1.094e+04	+0.396
28.800	+5.124e+03	+2.188e+03	+1.041e+04	+0.299
28.900	+6.507e+03	+2.478e+03	+9.131e+03	+0.276
29.000	+6.174e+03	+3.853e+03	+9.876e+03	+0.384
29.100	+6.500e+03	+2.293e+03	+9.697e+03	+0.261
29.200	+6.313e+03	+2.922e+03	+8.679e+03	+0.316
29.300	+7.376e+03	+2.203e+03	+1.059e+04	+0.230
29.400	+6.399e+03	+3.825e+03	+9.174e+03	+0.374
29.500	+6.386e+03	+2.558e+03	+9.780e+03	+0.286
29.600	+7.692e+03	+2.214e+03	+9.832e+03	+0.223
29.700	+5.935e+03	+4.195e+03	+1.029e+04	+0.414
29.800	+2.860e+03	+7.275e+03	+1.081e+04	+0.718
29.900	+4.046e+03	+8.784e+03	+9.138e+03	+0.685
30.000	+5.064e+03	+6.579e+03	+1.022e+04	+0.565
30.100	+3.749e+03	+7.120e+03	+1.080e+04	+0.655
30.200	+3.787e+03	+7.024e+03	+1.217e+04	+0.650
30.300	+2.191e+03	+5.962e+03	+1.092e+04	+0.731
30.400	+3.445e+03	+9.259e+03	+1.089e+04	+0.729
30.500	+4.776e+03	+6.918e+03	+1.074e+04	+0.592
30.600	+2.589e+03	+8.138e+03	+1.095e+04	+0.759
30.700	+2.507e+03	+5.351e+03	+1.016e+04	+0.681
30.800	+3.174e+03	+7.168e+03	+1.008e+04	+0.693
30.900	+2.338e+03	+7.232e+03	+9.099e+03	+0.756
31.000	+2.457e+03	+5.739e+03	+8.519e+03	+0.700
31.100	+2.593e+03	+8.592e+03	+9.467e+03	+0.768
31.200	+2.595e+03	+8.126e+03	+9.873e+03	+0.758
31.300	+2.297e+03	+6.196e+03	+8.985e+03	+0.730
31.400	+3.587e+03	+7.357e+03	+8.406e+03	+0.672
31.500	+3.622e+03	+7.708e+03	+1.184e+04	+0.680
31.600	+2.053e+03	+6.675e+03	+9.951e+03	+0.765
31.700	+2.370e+03	+5.626e+03	+7.506e+03	+0.704
31.800	+3.751e+03	+5.866e+03	+1.152e+04	+0.610
31.900	+2.544e+03	+7.403e+03	+1.001e+04	+0.744
32.000	+1.811e+03	+7.483e+03	+1.147e+04	+0.805
32.100	+4.228e+03	+7.405e+03	+9.712e+03	+0.637
32.200	+2.718e+03	+5.023e+03	+1.047e+04	+0.649
32.300	+1.738e+03	+6.180e+03	+8.794e+03	+0.780
32.400	+2.863e+03	+6.617e+03	+9.631e+03	+0.698
32.500	+3.181e+03	+7.805e+03	+1.045e+04	+0.710
32.600	+2.738e+03	+7.286e+03	+1.051e+04	+0.727
32.700	+3.878e+03	+6.452e+03	+1.017e+04	+0.625
32.800	+2.161e+03	+6.522e+03	+9.895e+03	+0.751
32.900	+3.212e+03	+7.044e+03	+1.178e+04	+0.687
33.000	+3.740e+03	+7.659e+03	+8.341e+03	+0.672
33.100	+1.781e+03	+6.276e+03	+1.089e+04	+0.779
33.200	+3.422e+03	+6.534e+03	+1.157e+04	+0.656
33.300	+3.798e+03	+6.406e+03	+8.974e+03	+0.628
33.400	+2.582e+03	+6.890e+03	+1.001e+04	+0.727
33.500	+3.298e+03	+5.577e+03	+1.106e+04	+0.628
33.600	+7.141e+03	+3.402e+03	+1.085e+04	+0.323
33.700	+6.376e+03	+3.337e+03	+8.995e+03	+0.344
33.800	+7.221e+03	+4.145e+03	+1.005e+04	+0.365
33.900	+6.768e+03	+3.191e+03	+9.874e+03	+0.320
34.000	+4.988e+03	+3.729e+03	+1.093e+04	+0.428
34.100	+6.065e+03	+1.094e+03	+9.916e+03	+0.153
34.200	+6.405e+03	+3.133e+03	+9.935e+03	+0.328
34.300	+7.810e+03	+2.559e+03	+9.793e+03	+0.247
34.400	+6.897e+03	+3.212e+03	+9.808e+03	+0.318
34.500	+6.274e+03	+2.062e+03	+1.071e+04	+0.247
34.600	+7.496e+03	+2.622e+03	+1.057e+04	+0.259
34.700	+7.313e+03	+3.209e+03	+1.015e+04	+0.305
34.800	+8.079e+03	+1.671e+03	+1.108e+04	+0.171
34.900	+6.236e+03	+4.727e+03	+1.110e+04	+0.431
35.000	+6.251e+03	+2.641e+03	+8.470e+03	+0.297
35.100	+6.969e+03	+4.216e+03	+1.027e+04	+0.377
35.200	+3.778e+03	+5.345e+03	+9.299e+03	+0.586
35.300	+2.853e+03	+5.426e+03	+1.155e+04	+0.655
35.400	+2.679e+03	+4.488e+03	+9.096e+03	+0.626
35.500	+2.364e+03	+7.492e+03	+1.023e+04	+0.760
35.600	+2.875e+03	+7.375e+03	+1.008e+04	+0.719
35.700	+3.636e+03	+6.191e+03	+9.748e+03	+0.630
35.800	+2.578e+03	+8.478e+03	+1.132e+04	+0.767
35.900	+1.986e+03	+7.399e+03	+1.006e+04	+0.788
36.000	+3.469e+03	+6.380e+03	+1.016e+04	+0.648
36.100	+3.365e+03	+6.975e+03	+9.791e+03	+0.675
36.200	+3.654e+03	+7.951e+03	+1.037e+04	+0.685
36.300	+2.659e+03	+7.059e+03	+1.164e+04	+0.726
36.400	+3.504e+03	+8.062e+03	+8.880e+03	+0.697
36.500	+3.605e+03	+6.845e+03	+1.095e+04	+0.655
36.600	+9.760e+02	+4.992e+03	+1.118e+04	+0.836
36.700	+3.255e+03	+7.009e+03	+1.093e+04	+0.683
36.800	+4.705e+03	+6.873e+03	+1.054e+04	+0.594
36.900	+2.413e+03	+8.089e+03	+9.518e+03	+0.770
37.000	+2.694e+03	+6.257e+03	+9.138e+03	+0.699
37.100	+4.832e+03	+5.958e+03	+1.071e+04	+0.552
37.200	+7.216e+03	+3.236e+03	+8.477e+03	+0.310
37.300	+7.493e+03	+1.150e+03	+9.348e+03	+0.133
37.400	+6.632e+03	+2.635e+03	+9.287e+03	+0.284
37.500	+6.366e+03	+1.793e+03	+1.050e+04	+0.220
37.600	+1.977e+03	+6.758e+03	+9.538e+03	+0.774
37.700	+3.508e+03	+7.154e+03	+8.110e+03	+0.671
37.800	+4.035e+03	+7.246e+03	+9.502e+03	+0.642
37.900	+2.928e+03	+6.827e+03	+9.083e+03	+0.700
38.000	+3.240e+03	+5.181e+03	+9.838e+03	+0.615
38.100	+2.916e+03	+6.836e+03	+1.086e+04	+0.701
38.200	+3.292e+03	+6.686e+03	+9.955e+03	+0.670
38.300	+1.708e+03	+6.095e+03	+1.078e+04	+0.781
38.400	+2.352e+03	+5.959e+03	+1.083e+04	+0.717
38.500	+3.955e+03	+7.860e+03	+9.430e+03	+0.665
38.600	+2.805e+03	+6.195e+03	+9.399e+03	+0.688
38.700	+4.824e+03	+7.724e+03	+9.163e+03	+0.616
38.800	+3.127e+03	+6.711e+03	+1.022e+04	+0.682
38.900	+8.284e+03	+4.279e+03	+9.886e+03	+0.341
39.000	+5.819e+03	+3.955e+03	+9.930e+03	+0.405
39.100	+3.409e+03	+5.608e+03	+9.634e+03	+0.622
39.200	+2.608e+03	+6.839e+03	+1.015e+04	+0.724
39.300	+2.385e+03	+6.044e+03	+1.077e+04	+0.717
39.400	+3.579e+03	+6.808e+03	+1.037e+04	+0.655
39.500	+2.416e+03	+6.893e+03	+9.644e+03	+0.740
39.600	+3.202e+03	+6.989e+03	+1.154e+04	+0.686
39.700	+2.765e+03	+6.633e+03	+9.447e+03	+0.706
39.800	+4.215e+03	+7.321e+03	+1.065e+04	+0.635
39.900	+4.080e+03	+6.822e+03	+9.391e+03	+0.626
40.000	+7.589e+03	+2.721e+03	+1.027e+04	+0.264
40.100	+5.954e+03	+2.909e+03	+1.007e+04	+0.328
40.200	+6.409e+03	+2.588e+03	+1.002e+04	+0.288
40.300	+3.696e+03	+5.933e+03	+1.078e+04	+0.616
40.400	+4.610e+03	+7.085e+03	+1.017e+04	+0.606
40.500	+3.157e+03	+6.682e+03	+9.693e+03	+0.679
40.600	+2.871e+03	+6.014e+03	+8.711e+03	+0.677
40.700	+2.646e+03	+6.287e+03	+1.067e+04	+0.704
40.800	+6.401e+03	+2.030e+03	+1.142e+04	+0.241
40.900	+6.912e+03	+3.259e+03	+1.042e+04	+0.320
41.000	+5.972e+03	+2.707e+03	+9.134e+03	+0.312
41.100	+5.849e+03	+3.077e+03	+9.832e+03	+0.345
41.200	+7.763e+03	+3.381e+03	+1.112e+04	+0.303
41.300	+6.882e+03	+2.568e+03	+8.943e+03	+0.272
41.400	+7.496e+03	+2.800e+03	+9.827e+03	+0.272
41.500	+4.689e+03	+7.502e+03	+1.060e+04	+0.615
41.600	+3.440e+03	+6.925e+03	+9.480e+03	+0.668
41.700	+2.448e+03	+6.446e+03	+9.358e+03	+0.725
41.800	+2.353e+03	+5.502e+03	+9.179e+03	+0.700
41.900	+4.299e+03	+7.481e+03	+9.611e+03	+0.635
42.000	+2.385e+03	+6.212e+03	+9.815e+03	+0.723
