%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
11.800	+6.916e+03	+2.666e+03	+1.021e+04	+0.278
11.900	+6.163e+03	+3.698e+03	+1.000e+04	+0.375
12.000	+7.021e+03	+3.831e+03	+9.903e+03	+0.353
12.100	+6.869e+03	+2.212e+03	+9.401e+03	+0.244
12.200	+5.072e+03	+5.259e+03	+1.069e+04	+0.509
12.300	+3.474e+03	+4.129e+03	+8.644e+03	+0.543
12.400	+2.069e+03	+7.175e+03	+9.917e+03	+0.776
12.500	+1.676e+03	+6.562e+03	+1.136e+04	+0.797
12.600	+1.985e+03	+6.996e+03	+1.121e+04	+0.779
12.700	+1.516e+03	+7.391e+03	+9.994e+03	+0.830
12.800	+1.985e+03	+7.416e+03	+8.367e+03	+0.789
12.900	+3.613e+03	+7.650e+03	+9.829e+03	+0.679
13.000	+1.930e+03	+7.987e+03	+1.018e+04	+0.805
13.100	+3.685e+03	+7.232e+03	+1.087e+04	+0.662
13.200	+3.015e+03	+8.100e+03	+9.171e+03	+0.729
13.300	+3.258e+03	+8.074e+03	+1.032e+04	+0.712
13.400	+3.068e+03	+7.876e+03	+1.003e+04	+0.720
13.500	+2.456e+03	+5.546e+03	+1.072e+04	+0.693
13.600	+3.024e+03	+6.643e+03	+1.027e+04	+0.687
13.700	+1.947e+03	+8.181e+03	+9.858e+03	+0.808
13.800	+2.530e+03	+5.314e+03	+1.066e+04	+0.677
13.900	+1.729e+03	+7.427e+03	+1.093e+04	+0.811
14.000	+3.026e+03	+6.827e+03	+1.037e+04	+0.693
14.100	+3.406e+03	+6.876e+03	+8.563e+03	+0.669
14.200	+2.491e+03	+8.151e+03	+9.604e+03	+0.766
14.300	+3.680e+03	+6.965e+03	+8.964e+03	+0.654
14.400	+2.144e+03	+7.022e+03	+1.073e+04	+0.766
14.500	+3.349e+03	+6.753e+03	+9.692e+03	+0.668
14.600	+5.987e+03	+4.412e+03	+9.974e+03	+0.424
14.700	+6.083e+03	+2.243e+03	+1.024e+04	+0.269
14.800	+6.670e+03	+3.317e+03	+9.891e+03	+0.332
14.900	+7.045e+03	+3.899e+03	+1.124e+04	+0.356
15.000	+8.088e+03	+2.303e+03	+1.003e+04	+0.222
15.100	+6.489e+03	+3.736e+03	+1.011e+04	+0.365
15.200	+5.609e+03	+5.283e+03	+9.246e+03	+0.485
15.300	+3.333e+03	+6.383e+03	+1.001e+04	+0.657
15.400	+4.535e+03	+6.809e+03	+8.965e+03	+0.600
15.500	+2.806e+03	+7.467e+03	+9.993e+03	+0.727
15.600	+1.950e+03	+5.090e+03	+9.906e+03	+0.723
15.700	+2.839e+03	+6.891e+03	+1.072e+04	+0.708
15.800	+2.787e+03	+6.507e+03	+1.025e+04	+0.700
15.900	+2.759e+03	+6.458e+03	+9.805e+03	+0.701
16.000	+2.839e+03	+7.401e+03	+1.088e+04	+0.723
16.100	+5.131e+03	+4.259e+03	+9.370e+03	+0.454
16.200	+7.822e+03	+2.971e+03	+9.286e+03	+0.275
16.300	+1.762e+03	+7.998e+03	+1.017e+04	+0.819
16.400	+1.605e+03	+5.856e+03	+8.734e+03	+0.785
16.500	+3.054e+03	+7.205e+03	+9.608e+03	+0.702
16.600	+2.349e+03	+8.557e+03	+9.933e+03	+0.785
16.700	+2.615e+03	+5.921e+03	+1.068e+04	+0.694
16.800	+4.897e+03	+6.282e+03	+9.334e+03	+0.562
16.900	+1.896e+03	+6.893e+03	+1.052e+04	+0.784
17.000	+2.649e+03	+5.430e+03	+1.011e+04	+0.672
17.100	+2.018e+03	+6.890e+03	+9.640e+03	+0.773
17.200	+2.598e+03	+7.703e+03	+9.303e+03	+0.748
17.300	+4.478e+03	+7.950e+03	+8.797e+03	+0.640
17.400	+3.161e+03	+7.498e+03	+1.045e+04	+0.703
17.500	+4.323e+03	+6.539e+03	+9.309e+03	+0.602
17.600	+2.744e+03	+7.500e+03	+1.044e+04	+0.732
17.700	+3.521e+03	+7.337e+03	+9.436e+03	+0.676
17.800	+1.875e+03	+8.425e+03	+8.867e+03	+0.818
17.900	+2.762e+03	+4.903e+03	+9.967e+03	+0.640
18.000	+3.451e+03	+7.466e+03	+9.413e+03	+0.684
18.100	+2.097e+03	+6.361e+03	+9.932e+03	+0.752
18.200	+2.122e+03	+6.560e+03	+1.110e+04	+0.756
18.300	+1.482e+03	+5.895e+03	+1.006e+04	+0.799
18.400	+1.540e+03	+4.273e+03	+9.451e+03	+0.735
18.500	+3.371e+03	+7.612e+03	+9.028e+03	+0.693
18.600	+2.599e+03	+7.666e+03	+1.009e+04	+0.747
18.700	+3.736e+03	+6.429e+03	+1.048e+04	+0.632
18.800	+2.421e+03	+7.325e+03	+1.071e+04	+0.752
18.900	+5.156e+03	+3.806e+03	+1.001e+04	+0.425
19.000	+3.887e+03	+6.435e+03	+9.335e+03	+0.623
19.100	+2.891e+03	+6.876e+03	+1.039e+04	+0.704
19.200	+2.859e+03	+7.483e+03	+1.010e+04	+0.724
19.300	+3.514e+03	+7.810e+03	+9.739e+03	+0.690
19.400	+2.072e+03	+8.183e+03	+9.192e+03	+0.798
19.500	+2.625e+03	+5.384e+03	+9.659e+03	+0.672
19.600	+4.836e+03	+7.082e+03	+1.069e+04	+0.594
19.700	+2.775e+03	+7.782e+03	+9.563e+03	+0.737
19.800	+3.675e+03	+7.231e+03	+8.849e+03	+0.663
19.900	+2.155e+03	+7.324e+03	+1.031e+04	+0.773
20.000	+3.707e+03	+5.926e+03	+1.103e+04	+0.615
20.100	+3.428e+03	+8.386e+03	+1.028e+04	+0.710
20.200	+3.040e+03	+7.159e+03	+9.039e+03	+0.702
20.300	+2.300e+03	+6.690e+03	+1.166e+04	+0.744
20.400	+2.706e+03	+7.475e+03	+1.044e+04	+0.734
20.500	+4.200e+03	+6.577e+03	+1.055e+04	+0.610
20.600	+4.881e+03	+7.746e+03	+9.066e+03	+0.613
20.700	+2.273e+03	+7.517e+03	+1.079e+04	+0.768
20.800	+4.328e+03	+7.029e+03	+1.056e+04	+0.619
20.900	+1.374e+03	+6.441e+03	+9.975e+03	+0.824
21.000	+2.392e+03	+7.176e+03	+9.097e+03	+0.750
21.100	+4.164e+03	+5.016e+03	+9.189e+03	+0.546
21.200	+6.488e+03	+2.084e+03	+9.232e+03	+0.243
21.300	+6.935e+03	+4.148e+03	+9.572e+03	+0.374
21.400	+6.493e+03	+1.618e+03	+1.056e+04	+0.199
21.500	+8.766e+03	+1.940e+03	+7.616e+03	+0.181
21.600	+6.715e+03	+3.691e+03	+9.257e+03	+0.355
21.700	+6.310e+03	+3.943e+03	+9.346e+03	+0.385
21.800	+5.478e+03	+2.098e+03	+1.008e+04	+0.277
21.900	+6.552e+03	+3.533e+03	+1.031e+04	+0.350
22.000	+5.598e+03	+2.837e+03	+8.538e+03	+0.336
22.100	+2.608e+03	+8.053e+03	+1.041e+04	+0.755
22.200	+4.152e+03	+7.781e+03	+1.073e+04	+0.652
22.300	+2.075e+03	+5.773e+03	+9.247e+03	+0.736
22.400	+3.864e+03	+7.785e+03	+1.019e+04	+0.668
22.500	+3.795e+03	+7.627e+03	+1.001e+04	+0.668
22.600	+4.333e+03	+5.602e+03	+8.668e+03	+0.564
22.700	+3.849e+03	+7.421e+03	+1.066e+04	+0.658
22.800	+3.311e+03	+6.238e+03	+8.610e+03	+0.653
22.900	+3.627e+03	+7.375e+03	+1.048e+04	+0.670
23.000	+4.346e+03	+7.397e+03	+1.040e+04	+0.630
23.100	+2.378e+03	+7.056e+03	+1.076e+04	+0.748
23.200	+3.813e+03	+6.270e+03	+1.085e+04	+0.622
23.300	+2.711e+03	+6.528e+03	+9.379e+03	+0.707
23.400	+6.022e+03	+4.812e+03	+1.041e+04	+0.444
23.500	+7.564e+03	+1.818e+03	+1.009e+04	+0.194
23.600	+4.610e+03	+4.832e+03	+1.041e+04	+0.512
23.700	+3.589e+03	+7.754e+03	+1.107e+04	+0.684
23.800	+3.738e+03	+5.748e+03	+1.127e+04	+0.606
23.900	+2.723e+03	+6.800e+03	+8.778e+03	+0.714
24.000	+3.550e+03	+6.542e+03	+9.970e+03	+0.648
24.100	+2.711e+03	+6.742e+03	+1.015e+04	+0.713
24.200	+3.750e+03	+6.787e+03	+8.740e+03	+0.644
24.300	+3.208e+03	+6.541e+03	+1.068e+04	+0.671
24.400	+2.844e+03	+6.899e+03	+9.438e+03	+0.708
24.500	+3.072e+03	+6.870e+03	+1.095e+04	+0.691
24.600	+3.478e+03	+7.494e+03	+9.564e+03	+0.683
24.700	+1.693e+03	+7.351e+03	+1.079e+04	+0.813
24.800	+1.737e+03	+7.481e+03	+9.865e+03	+0.812
24.900	+3.960e+03	+7.565e+03	+1.079e+04	+0.656
25.000	+4.245e+03	+7.112e+03	+1.007e+04	+0.626
25.100	+2.435e+03	+6.478e+03	+1.018e+04	+0.727
25.200	+3.941e+03	+6.135e+03	+1.036e+04	+0.609
25.300	+3.188e+03	+5.885e+03	+8.985e+03	+0.649
25.400	+3.012e+03	+7.104e+03	+1.119e+04	+0.702
25.500	+3.479e+03	+7.323e+03	+1.023e+04	+0.678
25.600	+3.337e+03	+7.368e+03	+9.781e+03	+0.688
25.700	+3.381e+03	+7.439e+03	+9.671e+03	+0.688
25.800	+2.782e+03	+7.320e+03	+1.121e+04	+0.725
25.900	+3.236e+03	+6.417e+03	+9.903e+03	+0.665
26.000	+3.337e+03	+6.227e+03	+9.739e+03	+0.651
26.100	+3.892e+03	+7.904e+03	+9.702e+03	+0.670
26.200	+3.213e+03	+6.486e+03	+1.032e+04	+0.669
26.300	+3.636e+03	+6.842e+03	+9.617e+03	+0.653
26.400	+3.424e+03	+7.470e+03	+9.935e+03	+0.686
26.500	+2.304e+03	+7.967e+03	+9.867e+03	+0.776
26.600	+3.903e+03	+7.025e+03	+1.006e+04	+0.643
26.700	+4.483e+03	+5.178e+03	+9.465e+03	+0.536
26.800	+3.294e+03	+6.242e+03	+1.089e+04	+0.655
26.900	+3.632e+03	+8.323e+03	+1.061e+04	+0.696
27.000	+2.773e+03	+6.858e+03	+1.100e+04	+0.712
27.100	+6.002e+03	+3.678e+03	+9.985e+03	+0.380
27.200	+7.030e+03	+2.754e+03	+1.015e+04	+0.282
27.300	+6.510e+03	+3.395e+03	+8.817e+03	+0.343
27.400	+6.925e+03	+3.248e+03	+9.976e+03	+0.319
27.500	+6.930e+03	+2.534e+03	+1.068e+04	+0.268
27.600	+8.963e+03	+2.211e+03	+9.309e+03	+0.198
27.700	+7.176e+03	+3.088e+03	+8.903e+03	+0.301
27.800	+7.521e+03	+2.372e+03	+1.015e+04	+0.240
27.900	+7.292e+03	+3.137e+03	+9.541e+03	+0.301
28.000	+7.334e+03	+3.672e+03	+1.037e+04	+0.334
28.100	+6.098e+03	+2.764e+03	+1.031e+04	+0.312
28.200	+6.337e+03	+4.148e+03	+1.127e+04	+0.396
28.300	+7.791e+03	+1.764e+03	+9.162e+03	+0.185
28.400	+6.117e+03	+2.879e+03	+1.002e+04	+0.320
28.500	+6.984e+03	+2.017e+03	+1.035e+04	+0.224
28.600	+7.573e+03	+2.721e+03	+1.077e+04	+0.264
28.700	+7.460e+03	+2.850e+03	+9.631e+03	+0.276
28.800	+7.231e+03	+2.292e+03	+1.161e+04	+0.241
28.900	+8.149e+03	+4.166e+03	+9.544e+03	+0.338
29.000	+7.228e+03	+4.089e+03	+9.506e+03	+0.361
29.100	+3.591e+03	+8.051e+03	+1.043e+04	+0.692
29.200	+6.368e+03	+2.536e+03	+9.872e+03	+0.285
29.300	+6.302e+03	+1.838e+03	+1.122e+04	+0.226
29.400	+7.627e+03	+2.581e+03	+1.025e+04	+0.253
29.500	+8.005e+03	+2.251e+03	+1.034e+04	+0.220
29.600	+6.728e+03	+4.057e+03	+1.097e+04	+0.376
29.700	+6.450e+03	+4.217e+03	+1.028e+04	+0.395
29.800	+6.650e+03	+1.901e+03	+1.013e+04	+0.222
29.900	+7.099e+03	+2.409e+03	+9.284e+03	+0.253
30.000	+7.126e+03	+2.648e+03	+1.177e+04	+0.271
30.100	+6.807e+03	+4.656e+03	+9.533e+03	+0.406
30.200	+6.369e+03	+4.586e+03	+1.014e+04	+0.419
30.300	+7.972e+03	+1.731e+03	+1.139e+04	+0.178
30.400	+7.663e+03	+2.475e+03	+1.027e+04	+0.244
30.500	+7.504e+03	+3.937e+03	+9.008e+03	+0.344
30.600	+6.188e+03	+3.185e+03	+9.537e+03	+0.340
30.700	+7.321e+03	+2.902e+03	+7.849e+03	+0.284
30.800	+7.708e+03	+4.852e+03	+9.102e+03	+0.386
30.900	+6.758e+03	+2.959e+03	+1.067e+04	+0.305
31.000	+6.749e+03	+4.178e+03	+1.057e+04	+0.382
31.100	+5.732e+03	+2.829e+03	+1.022e+04	+0.330
31.200	+7.123e+03	+3.260e+03	+1.052e+04	+0.314
31.300	+7.611e+03	+4.302e+03	+1.045e+04	+0.361
31.400	+8.049e+03	+3.597e+03	+1.135e+04	+0.309
31.500	+6.213e+03	+2.398e+03	+1.015e+04	+0.278
31.600	+6.208e+03	+3.507e+03	+1.107e+04	+0.361
31.700	+7.076e+03	+1.657e+03	+1.037e+04	+0.190
31.800	+6.259e+03	+2.287e+03	+1.116e+04	+0.268
31.900	+5.117e+03	+5.813e+03	+9.320e+03	+0.532
32.000	+2.709e+03	+6.077e+03	+1.073e+04	+0.692
32.100	+3.741e+03	+7.438e+03	+1.024e+04	+0.665
32.200	+3.504e+03	+7.802e+03	+7.676e+03	+0.690
32.300	+2.951e+03	+7.240e+03	+9.825e+03	+0.710
32.400	+2.216e+03	+6.394e+03	+9.797e+03	+0.743
32.500	+2.208e+03	+8.518e+03	+9.535e+03	+0.794
32.600	+3.434e+03	+5.583e+03	+8.865e+03	+0.619
32.700	+3.706e+03	+6.862e+03	+9.596e+03	+0.649
32.800	+3.150e+03	+6.890e+03	+1.070e+04	+0.686
32.900	+3.275e+03	+7.466e+03	+1.027e+04	+0.695
33.000	+3.004e+03	+6.598e+03	+8.113e+03	+0.687
33.100	+2.115e+03	+5.538e+03	+1.026e+04	+0.724
33.200	+3.453e+03	+7.936e+03	+1.086e+04	+0.697
33.300	+2.815e+03	+7.831e+03	+1.062e+04	+0.736
33.400	+3.420e+03	+6.865e+03	+1.103e+04	+0.667
33.500	+4.018e+03	+6.725e+03	+9.859e+03	+0.626
33.600	+3.047e+03	+7.691e+03	+9.025e+03	+0.716
33.700	+2.504e+03	+8.626e+03	+9.404e+03	+0.775
33.800	+2.274e+03	+7.720e+03	+9.231e+03	+0.772
33.900	+2.423e+03	+6.710e+03	+1.007e+04	+0.735
34.000	+4.484e+03	+7.041e+03	+9.524e+03	+0.611
34.100	+2.315e+03	+7.592e+03	+1.035e+04	+0.766
34.200	+2.585e+03	+6.669e+03	+1.072e+04	+0.721
34.300	+2.200e+03	+6.506e+03	+1.090e+04	+0.747
34.400	+2.163e+03	+6.736e+03	+9.834e+03	+0.757
34.500	+1.584e+03	+6.753e+03	+9.384e+03	+0.810
34.600	+4.958e+03	+4.767e+03	+9.895e+03	+0.490
34.700	+5.044e+03	+5.188e+03	+9.296e+03	+0.507
34.800	+2.990e+03	+7.740e+03	+1.038e+04	+0.721
34.900	+2.549e+03	+6.641e+03	+1.016e+04	+0.723
35.000	+3.084e+03	+7.127e+03	+9.491e+03	+0.698
35.100	+3.584e+03	+7.512e+03	+1.065e+04	+0.677
35.200	+2.652e+03	+6.215e+03	+9.436e+03	+0.701
35.300	+7.708e+02	+7.320e+03	+1.039e+04	+0.905
35.400	+3.033e+03	+5.252e+03	+9.888e+03	+0.634
35.500	+3.456e+03	+8.204e+03	+9.438e+03	+0.704
35.600	+3.370e+03	+6.500e+03	+8.939e+03	+0.659
35.700	+3.605e+03	+7.213e+03	+9.362e+03	+0.667
35.800	+3.204e+03	+7.246e+03	+1.093e+04	+0.693
35.900	+3.009e+03	+7.006e+03	+1.102e+04	+0.700
36.000	+2.574e+03	+7.505e+03	+8.892e+03	+0.745
36.100	+1.849e+03	+7.027e+03	+1.107e+04	+0.792
36.200	+2.886e+03	+7.593e+03	+1.007e+04	+0.725
36.300	+3.071e+03	+6.527e+03	+9.263e+03	+0.680
36.400	+3.980e+03	+6.878e+03	+1.031e+04	+0.633
36.500	+6.191e+03	+4.046e+03	+1.163e+04	+0.395
36.600	+6.726e+03	+3.374e+03	+8.995e+03	+0.334
36.700	+6.850e+03	+1.461e+03	+9.684e+03	+0.176
36.800	+5.035e+03	+3.842e+03	+1.012e+04	+0.433
36.900	+2.824e+03	+5.903e+03	+1.066e+04	+0.676
37.000	+3.301e+03	+6.660e+03	+1.059e+04	+0.669
37.100	+2.355e+03	+6.469e+03	+1.017e+04	+0.733
37.200	+2.702e+03	+7.029e+03	+1.242e+04	+0.722
37.300	+3.799e+03	+5.884e+03	+1.082e+04	+0.608
37.400	+3.133e+03	+7.596e+03	+1.040e+04	+0.708
37.500	+2.473e+03	+7.157e+03	+1.100e+04	+0.743
37.600	+3.124e+03	+7.489e+03	+9.668e+03	+0.706
37.700	+3.589e+03	+8.349e+03	+1.008e+04	+0.699
37.800	+3.595e+03	+5.581e+03	+9.567e+03	+0.608
37.900	+5.817e+03	+3.729e+03	+9.221e+03	+0.391
38.000	+7.215e+03	+3.880e+03	+8.897e+03	+0.350
38.100	+6.566e+03	+2.563e+03	+9.783e+03	+0.281
38.200	+6.627e+03	+3.940e+03	+1.016e+04	+0.373
38.300	+8.015e+03	+3.610e+03	+9.664e+03	+0.311
38.400	+6.624e+03	+3.679e+03	+9.684e+03	+0.357
38.500	+6.841e+03	+2.410e+03	+9.846e+03	+0.261
38.600	+6.437e+03	+3.546e+03	+1.176e+04	+0.355
38.700	+6.651e+03	+3.451e+03	+1.064e+04	+0.342
38.800	+6.150e+03	+2.712e+03	+1.009e+04	+0.306
38.900	+8.197e+03	+1.806e+03	+1.116e+04	+0.181
39.000	+6.668e+03	+3.009e+03	+9.322e+03	+0.311
39.100	+7.310e+03	+2.928e+03	+9.821e+03	+0.286
39.200	+7.267e+03	+3.387e+03	+8.818e+03	+0.318
39.300	+3.645e+03	+5.910e+03	+1.035e+04	+0.619
39.400	+3.499e+03	+6.217e+03	+1.060e+04	+0.640
39.500	+1.861e+03	+6.652e+03	+8.421e+03	+0.781
39.600	+1.937e+03	+6.680e+03	+9.927e+03	+0.775
39.700	+5.102e+03	+6.415e+03	+9.063e+03	+0.557
39.800	+3.075e+03	+5.920e+03	+9.927e+03	+0.658
39.900	+2.122e+03	+6.976e+03	+9.846e+03	+0.767
40.000	+2.052e+03	+6.383e+03	+9.942e+03	+0.757
40.100	+2.703e+03	+6.152e+03	+9.330e+03	+0.695
40.200	+3.189e+03	+7.144e+03	+1.043e+04	+0.691
40.300	+2.717e+03	+6.599e+03	+1.005e+04	+0.708
40.400	+1.363e+03	+8.084e+03	+1.150e+04	+0.856
40.500	+3.840e+03	+7.807e+03	+1.038e+04	+0.670
40.600	+2.584e+03	+6.542e+03	+1.078e+04	+0.717
40.700	+3.112e+03	+5.452e+03	+9.413e+03	+0.637
40.800	+4.325e+03	+7.728e+03	+8.655e+03	+0.641
40.900	+3.132e+03	+6.910e+03	+9.901e+03	+0.688
41.000	+3.348e+03	+9.244e+03	+1.070e+04	+0.734
41.100	+3.715e+03	+7.384e+03	+1.034e+04	+0.665
41.200	+2.807e+03	+6.080e+03	+9.135e+03	+0.684
41.300	+3.285e+03	+6.747e+03	+9.903e+03	+0.673
41.400	+2.148e+03	+9.391e+03	+1.106e+04	+0.814
41.500	+3.625e+03	+6.971e+03	+1.024e+04	+0.658
41.600	+3.704e+03	+7.827e+03	+1.082e+04	+0.679
41.700	+3.547e+03	+6.392e+03	+1.080e+04	+0.643
41.800	+3.951e+03	+7.377e+03	+1.035e+04	+0.651
41.900	+2.575e+03	+7.889e+03	+1.012e+04	+0.754
42.000	+2.495e+03	+7.095e+03	+1.067e+04	+0.740
