%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
10.100	+3.807e+03	+7.164e+03	+9.381e+03	+0.653
10.200	+2.579e+03	+7.371e+03	+1.219e+04	+0.741
10.300	+2.114e+03	+6.782e+03	+1.068e+04	+0.762
10.400	+3.404e+03	+8.658e+03	+1.130e+04	+0.718
10.500	+3.918e+03	+6.159e+03	+9.411e+03	+0.611
10.600	+1.998e+03	+5.750e+03	+9.952e+03	+0.742
10.700	+3.487e+03	+6.375e+03	+1.109e+04	+0.646
10.800	+2.824e+03	+5.757e+03	+8.368e+03	+0.671
10.900	+2.774e+03	+7.308e+03	+1.081e+04	+0.725
11.000	+2.907e+03	+6.933e+03	+9.394e+03	+0.705
11.100	+2.363e+03	+7.343e+03	+1.070e+04	+0.757
11.200	+4.112e+03	+5.987e+03	+9.848e+03	+0.593
11.300	+7.492e+03	+3.087e+03	+1.010e+04	+0.292
11.400	+6.858e+03	+4.008e+03	+9.466e+03	+0.369
11.500	+6.304e+03	+3.100e+03	+9.712e+03	+0.330
11.600	+6.308e+03	+3.911e+03	+9.861e+03	+0.383
11.700	+5.314e+03	+3.246e+03	+9.581e+03	+0.379
11.800	+2.261e+03	+7.225e+03	+1.062e+04	+0.762
11.900	+3.577e+03	+6.445e+03	+1.063e+04	+0.643
12.000	+2.298e+03	+8.773e+03	+9.490e+03	+0.792
12.100	+3.340e+03	+6.982e+03	+1.079e+04	+0.676
12.200	+3.956e+03	+7.694e+03	+1.012e+04	+0.660
12.300	+2.306e+03	+6.148e+03	+9.049e+03	+0.727
12.400	+2.903e+03	+6.843e+03	+8.910e+03	+0.702
12.500	+3.529e+03	+7.612e+03	+1.006e+04	+0.683
12.600	+2.819e+03	+6.369e+03	+1.075e+04	+0.693
12.700	+1.991e+03	+6.821e+03	+9.389e+03	+0.774
12.800	+2.971e+03	+6.198e+03	+9.741e+03	+0.676
12.900	+4.848e+03	+6.934e+03	+9.808e+03	+0.589
13.000	+2.834e+03	+7.102e+03	+1.052e+04	+0.715
13.100	+2.354e+03	+6.684e+03	+1.041e+04	+0.740
13.200	+4.060e+03	+8.910e+03	+1.008e+04	+0.687
13.300	+3.444e+03	+8.179e+03	+9.530e+03	+0.704
13.400	+2.524e+03	+5.615e+03	+1.006e+04	+0.690
13.500	+3.002e+03	+5.170e+03	+1.030e+04	+0.633
13.600	+1.889e+03	+6.368e+03	+9.198e+03	+0.771
13.700	+4.662e+03	+6.011e+03	+9.585e+03	+0.563
13.800	+2.467e+03	+6.861e+03	+9.419e+03	+0.736
13.900	+3.660e+03	+7.250e+03	+1.081e+04	+0.665
14.000	+3.658e+03	+5.577e+03	+1.127e+04	+0.604
14.100	+3.420e+03	+7.468e+03	+1.133e+04	+0.686
14.200	+2.434e+03	+6.813e+03	+1.060e+04	+0.737
14.300	+3.091e+03	+7.330e+03	+1.022e+04	+0.703
14.400	+2.630e+03	+6.890e+03	+1.102e+04	+0.724
14.500	+1.661e+03	+8.478e+03	+1.026e+04	+0.836
14.600	+3.019e+03	+6.712e+03	+8.652e+03	+0.690
14.700	+3.367e+03	+6.860e+03	+9.972e+03	+0.671
14.800	+2.664e+03	+7.213e+03	+1.032e+04	+0.730
14.900	+2.686e+03	+7.424e+03	+9.923e+03	+0.734
15.000	+2.097e+03	+8.421e+03	+9.569e+03	+0.801
15.100	+1.917e+03	+6.116e+03	+1.029e+04	+0.761
15.200	+2.888e+03	+6.698e+03	+1.004e+04	+0.699
15.300	+3.093e+03	+6.912e+03	+9.475e+03	+0.691
15.400	+3.957e+03	+6.062e+03	+1.217e+04	+0.605
15.500	+3.476e+03	+8.453e+03	+1.058e+04	+0.709
15.600	+2.181e+03	+6.446e+03	+9.507e+03	+0.747
15.700	+2.623e+03	+7.601e+03	+9.780e+03	+0.743
15.800	+3.360e+03	+7.592e+03	+1.006e+04	+0.693
15.900	+2.600e+03	+7.441e+03	+1.107e+04	+0.741
16.000	+3.023e+03	+6.783e+03	+1.029e+04	+0.692
16.100	+2.955e+03	+7.026e+03	+1.163e+04	+0.704
16.200	+2.710e+03	+6.055e+03	+8.669e+03	+0.691
16.300	+3.668e+03	+7.763e+03	+9.860e+03	+0.679
16.400	+3.710e+03	+6.919e+03	+9.751e+03	+0.651
16.500	+5.905e+03	+2.994e+03	+1.016e+04	+0.336
16.600	+7.256e+03	+2.560e+03	+9.756e+03	+0.261
16.700	+6.322e+03	+3.986e+03	+9.205e+03	+0.387
16.800	+2.414e+03	+6.953e+03	+1.028e+04	+0.742
16.900	+4.007e+03	+8.819e+03	+1.009e+04	+0.688
17.000	+2.383e+03	+7.369e+03	+8.668e+03	+0.756
17.100	+3.119e+03	+7.052e+03	+9.350e+03	+0.693
17.200	+4.688e+03	+5.721e+03	+1.029e+04	+0.550
17.300	+5.307e+03	+3.052e+03	+1.106e+04	+0.365
17.400	+7.806e+03	+2.635e+03	+9.778e+03	+0.252
17.500	+5.425e+03	+4.812e+03	+9.298e+03	+0.470
17.600	+2.681e+03	+7.887e+03	+1.226e+04	+0.746
17.700	+1.189e+03	+7.608e+03	+1.042e+04	+0.865
17.800	+2.701e+03	+7.075e+03	+8.973e+03	+0.724
17.900	+1.857e+03	+6.004e+03	+1.016e+04	+0.764
18.000	+3.108e+03	+7.525e+03	+1.008e+04	+0.708
18.100	+4.602e+03	+7.123e+03	+1.105e+04	+0.607
18.200	+2.090e+03	+7.408e+03	+1.093e+04	+0.780
18.300	+2.838e+03	+8.774e+03	+9.238e+03	+0.756
18.400	+2.487e+03	+8.405e+03	+8.989e+03	+0.772
18.500	+3.592e+03	+6.569e+03	+1.060e+04	+0.646
18.600	+3.029e+03	+6.028e+03	+1.030e+04	+0.666
18.700	+3.516e+03	+7.073e+03	+1.020e+04	+0.668
18.800	+3.344e+03	+7.839e+03	+9.792e+03	+0.701
18.900	+1.659e+03	+5.350e+03	+1.131e+04	+0.763
19.000	+3.211e+03	+7.359e+03	+1.052e+04	+0.696
19.100	+2.847e+03	+7.084e+03	+8.613e+03	+0.713
19.200	+2.146e+03	+6.398e+03	+8.546e+03	+0.749
19.300	+1.705e+03	+7.096e+03	+1.043e+04	+0.806
19.400	+3.627e+03	+7.700e+03	+1.023e+04	+0.680
19.500	+3.297e+03	+7.417e+03	+1.000e+04	+0.692
19.600	+4.154e+03	+7.728e+03	+9.426e+03	+0.650
19.700	+3.482e+03	+6.655e+03	+9.997e+03	+0.657
19.800	+3.301e+03	+6.854e+03	+1.004e+04	+0.675
19.900	+2.421e+03	+6.978e+03	+9.233e+03	+0.742
20.000	+3.093e+03	+8.303e+03	+9.489e+03	+0.729
20.100	+3.627e+03	+7.363e+03	+8.598e+03	+0.670
20.200	+4.129e+03	+6.959e+03	+9.332e+03	+0.628
20.300	+4.391e+03	+5.738e+03	+1.033e+04	+0.566
20.400	+3.206e+03	+6.339e+03	+9.006e+03	+0.664
20.500	+3.202e+03	+5.940e+03	+1.027e+04	+0.650
20.600	+1.813e+03	+7.453e+03	+1.024e+04	+0.804
20.700	+3.052e+03	+6.500e+03	+8.916e+03	+0.680
20.800	+5.074e+03	+5.787e+03	+9.943e+03	+0.533
20.900	+3.042e+03	+6.838e+03	+1.148e+04	+0.692
21.000	+3.246e+03	+6.591e+03	+1.023e+04	+0.670
21.100	+3.180e+03	+6.864e+03	+7.703e+03	+0.683
21.200	+9.619e+02	+9.022e+03	+1.032e+04	+0.904
21.300	+1.362e+03	+6.218e+03	+1.058e+04	+0.820
21.400	+4.375e+03	+7.520e+03	+1.073e+04	+0.632
21.500	+2.996e+03	+8.350e+03	+9.308e+03	+0.736
21.600	+2.526e+03	+6.201e+03	+1.080e+04	+0.711
21.700	+3.533e+03	+8.296e+03	+1.021e+04	+0.701
21.800	+3.596e+03	+6.855e+03	+9.061e+03	+0.656
21.900	+3.195e+03	+6.987e+03	+9.588e+03	+0.686
22.000	+3.737e+03	+6.047e+03	+9.226e+03	+0.618
22.100	+2.179e+03	+7.613e+03	+1.037e+04	+0.777
22.200	+2.627e+03	+6.184e+03	+1.112e+04	+0.702
22.300	+1.994e+03	+7.511e+03	+1.118e+04	+0.790
22.400	+2.517e+03	+7.689e+03	+9.991e+03	+0.753
22.500	+4.444e+03	+6.862e+03	+9.955e+03	+0.607
22.600	+3.708e+03	+7.414e+03	+9.513e+03	+0.667
22.700	+2.497e+03	+7.496e+03	+9.179e+03	+0.750
22.800	+3.636e+03	+7.336e+03	+8.980e+03	+0.669
22.900	+2.343e+03	+7.722e+03	+9.283e+03	+0.767
23.000	+2.973e+03	+7.300e+03	+1.126e+04	+0.711
23.100	+3.732e+03	+7.349e+03	+9.850e+03	+0.663
23.200	+2.262e+03	+6.176e+03	+1.201e+04	+0.732
23.300	+1.738e+03	+7.798e+03	+9.647e+03	+0.818
23.400	+2.082e+03	+6.340e+03	+1.068e+04	+0.753
23.500	+4.147e+03	+6.757e+03	+1.014e+04	+0.620
23.600	+1.694e+03	+7.415e+03	+9.034e+03	+0.814
23.700	+2.178e+03	+7.645e+03	+9.111e+03	+0.778
23.800	+3.517e+03	+6.402e+03	+1.134e+04	+0.645
23.900	+3.073e+03	+7.654e+03	+1.052e+04	+0.714
24.000	+3.500e+03	+6.921e+03	+8.860e+03	+0.664
24.100	+2.856e+03	+7.156e+03	+1.072e+04	+0.715
24.200	+4.477e+03	+5.955e+03	+1.047e+04	+0.571
24.300	+3.655e+03	+7.396e+03	+8.936e+03	+0.669
24.400	+2.522e+03	+7.343e+03	+9.400e+03	+0.744
24.500	+3.494e+03	+6.544e+03	+9.894e+03	+0.652
24.600	+3.575e+03	+5.939e+03	+9.782e+03	+0.624
24.700	+3.224e+03	+7.525e+03	+9.470e+03	+0.700
24.800	+3.679e+03	+6.338e+03	+1.150e+04	+0.633
24.900	+2.314e+03	+6.594e+03	+9.659e+03	+0.740
25.000	+3.729e+03	+7.876e+03	+9.816e+03	+0.679
25.100	+3.016e+03	+6.849e+03	+1.025e+04	+0.694
25.200	+3.110e+03	+6.775e+03	+8.874e+03	+0.685
25.300	+3.437e+03	+7.532e+03	+1.183e+04	+0.687
25.400	+2.685e+03	+6.420e+03	+1.018e+04	+0.705
25.500	+2.742e+03	+6.360e+03	+1.043e+04	+0.699
25.600	+3.170e+03	+6.695e+03	+1.131e+04	+0.679
25.700	+1.389e+03	+6.786e+03	+9.134e+03	+0.830
25.800	+4.253e+03	+6.341e+03	+9.925e+03	+0.599
25.900	+2.979e+03	+6.575e+03	+9.167e+03	+0.688
26.000	+2.599e+03	+7.325e+03	+1.015e+04	+0.738
26.100	+1.896e+03	+7.707e+03	+9.166e+03	+0.803
26.200	+2.459e+03	+7.166e+03	+1.174e+04	+0.745
26.300	+2.039e+03	+7.461e+03	+1.144e+04	+0.785
26.400	+2.549e+03	+6.899e+03	+1.120e+04	+0.730
26.500	+5.555e+03	+4.052e+03	+8.976e+03	+0.422
26.600	+7.773e+03	+2.540e+03	+9.840e+03	+0.246
26.700	+8.073e+03	+3.251e+03	+9.085e+03	+0.287
26.800	+7.441e+03	+3.461e+03	+1.149e+04	+0.317
26.900	+7.459e+03	+1.492e+03	+1.106e+04	+0.167
27.000	+5.241e+03	+2.674e+03	+8.968e+03	+0.338
27.100	+8.143e+03	+1.730e+03	+9.306e+03	+0.175
27.200	+6.693e+03	+7.813e+02	+8.818e+03	+0.105
27.300	+7.082e+03	+3.075e+03	+1.074e+04	+0.303
27.400	+6.649e+03	+3.412e+03	+8.849e+03	+0.339
27.500	+8.309e+03	+1.574e+03	+1.079e+04	+0.159
27.600	+4.463e+03	+6.790e+03	+1.047e+04	+0.603
27.700	+3.872e+03	+4.748e+03	+9.186e+03	+0.551
27.800	+6.887e+03	+1.543e+03	+1.011e+04	+0.183
27.900	+6.281e+03	+3.509e+03	+1.201e+04	+0.358
28.000	+7.691e+03	+2.597e+03	+9.622e+03	+0.252
28.100	+8.894e+03	+2.273e+03	+9.217e+03	+0.204
28.200	+6.323e+03	+2.899e+03	+8.922e+03	+0.314
28.300	+5.374e+03	+3.097e+03	+9.535e+03	+0.366
28.400	+5.612e+03	+2.953e+03	+9.134e+03	+0.345
28.500	+5.333e+03	+3.435e+03	+9.626e+03	+0.392
28.600	+8.152e+03	+1.770e+03	+9.870e+03	+0.178
28.700	+5.966e+03	+3.230e+03	+1.063e+04	+0.351
28.800	+3.273e+03	+6.730e+03	+9.766e+03	+0.673
28.900	+3.721e+03	+6.636e+03	+9.840e+03	+0.641
29.000	+3.069e+03	+6.807e+03	+9.588e+03	+0.689
29.100	+1.886e+03	+6.293e+03	+9.476e+03	+0.769
29.200	+3.145e+03	+7.847e+03	+1.072e+04	+0.714
29.300	+2.692e+03	+6.980e+03	+9.551e+03	+0.722
29.400	+3.617e+03	+6.863e+03	+1.031e+04	+0.655
29.500	+2.425e+03	+6.644e+03	+9.752e+03	+0.733
29.600	+4.049e+03	+5.780e+03	+9.439e+03	+0.588
29.700	+7.445e+03	+2.805e+03	+9.469e+03	+0.274
29.800	+7.080e+03	+2.673e+03	+1.003e+04	+0.274
29.900	+7.359e+03	+2.840e+03	+1.041e+04	+0.278
30.000	+8.951e+03	+3.717e+03	+1.063e+04	+0.293
30.100	+6.410e+03	+2.470e+03	+9.966e+03	+0.278
30.200	+6.091e+03	+1.867e+03	+9.040e+03	+0.235
30.300	+6.412e+03	+3.233e+03	+1.029e+04	+0.335
30.400	+4.214e+03	+4.919e+03	+9.248e+03	+0.539
30.500	+2.564e+03	+6.577e+03	+8.801e+03	+0.719
30.600	+3.151e+03	+7.477e+03	+1.080e+04	+0.704
30.700	+3.328e+03	+5.631e+03	+9.547e+03	+0.629
30.800	+2.013e+03	+7.978e+03	+9.522e+03	+0.799
30.900	+2.864e+03	+6.716e+03	+9.915e+03	+0.701
31.000	+3.425e+03	+7.264e+03	+1.054e+04	+0.680
31.100	+3.582e+03	+7.384e+03	+9.433e+03	+0.673
31.200	+3.417e+03	+7.381e+03	+9.347e+03	+0.684
31.300	+3.171e+03	+7.626e+03	+1.061e+04	+0.706
31.400	+1.534e+03	+7.318e+03	+9.620e+03	+0.827
31.500	+3.466e+03	+6.739e+03	+9.162e+03	+0.660
31.600	+2.354e+03	+5.807e+03	+8.807e+03	+0.712
31.700	+3.454e+03	+6.599e+03	+9.988e+03	+0.656
31.800	+2.080e+03	+6.130e+03	+9.843e+03	+0.747
31.900	+2.809e+03	+7.293e+03	+1.090e+04	+0.722
32.000	+3.464e+03	+7.991e+03	+1.082e+04	+0.698
32.100	+3.319e+03	+7.562e+03	+1.033e+04	+0.695
32.200	+3.400e+03	+7.315e+03	+9.323e+03	+0.683
32.300	+3.371e+03	+6.935e+03	+1.007e+04	+0.673
32.400	+2.954e+03	+7.762e+03	+1.017e+04	+0.724
32.500	+3.286e+03	+6.843e+03	+9.730e+03	+0.676
32.600	+4.332e+03	+8.276e+03	+8.795e+03	+0.656
32.700	+3.498e+03	+7.022e+03	+1.076e+04	+0.667
32.800	+1.166e+03	+6.930e+03	+8.582e+03	+0.856
32.900	+3.313e+03	+8.028e+03	+1.014e+04	+0.708
33.000	+2.943e+03	+6.463e+03	+1.168e+04	+0.687
33.100	+3.740e+03	+8.051e+03	+1.015e+04	+0.683
33.200	+2.797e+03	+7.246e+03	+1.063e+04	+0.721
33.300	+3.521e+03	+7.124e+03	+1.039e+04	+0.669
33.400	+3.095e+03	+6.147e+03	+1.061e+04	+0.665
33.500	+3.012e+03	+7.662e+03	+1.044e+04	+0.718
33.600	+1.581e+03	+7.784e+03	+1.101e+04	+0.831
33.700	+4.480e+03	+6.326e+03	+9.640e+03	+0.585
33.800	+2.439e+03	+8.890e+03	+1.177e+04	+0.785
33.900	+3.069e+03	+8.235e+03	+1.155e+04	+0.729
34.000	+3.353e+03	+8.480e+03	+1.049e+04	+0.717
34.100	+2.851e+03	+6.975e+03	+1.054e+04	+0.710
34.200	+2.934e+03	+6.566e+03	+9.694e+03	+0.691
34.300	+3.551e+03	+6.760e+03	+1.073e+04	+0.656
34.400	+1.513e+03	+7.442e+03	+9.950e+03	+0.831
34.500	+3.059e+03	+7.657e+03	+1.098e+04	+0.715
34.600	+2.298e+03	+6.918e+03	+1.085e+04	+0.751
34.700	+4.541e+03	+6.637e+03	+1.060e+04	+0.594
34.800	+3.106e+03	+7.722e+03	+9.382e+03	+0.713
34.900	+2.151e+03	+5.335e+03	+1.077e+04	+0.713
35.000	+4.335e+03	+7.893e+03	+9.601e+03	+0.646
35.100	+2.848e+03	+5.826e+03	+1.013e+04	+0.672
35.200	+3.836e+03	+6.494e+03	+9.773e+03	+0.629
35.300	+7.579e+03	+3.112e+03	+9.987e+03	+0.291
35.400	+3.330e+03	+5.508e+03	+1.041e+04	+0.623
35.500	+3.882e+03	+6.947e+03	+8.595e+03	+0.641
35.600	+2.250e+03	+6.847e+03	+9.940e+03	+0.753
35.700	+3.646e+03	+9.430e+03	+8.819e+03	+0.721
35.800	+3.272e+03	+7.415e+03	+1.044e+04	+0.694
35.900	+5.978e+03	+3.903e+03	+1.001e+04	+0.395
36.000	+8.305e+03	+4.270e+03	+8.834e+03	+0.340
36.100	+6.514e+03	+3.014e+03	+9.336e+03	+0.316
36.200	+7.258e+03	+2.454e+03	+1.127e+04	+0.253
36.300	+7.357e+03	+4.139e+03	+1.043e+04	+0.360
36.400	+5.714e+03	+3.470e+03	+9.692e+03	+0.378
36.500	+8.533e+03	+3.748e+03	+1.120e+04	+0.305
36.600	+7.575e+03	+4.511e+03	+9.610e+03	+0.373
36.700	+3.052e+03	+6.192e+03	+1.078e+04	+0.670
36.800	+1.828e+03	+7.280e+03	+1.063e+04	+0.799
36.900	+6.914e+03	+2.338e+03	+9.639e+03	+0.253
37.000	+7.202e+03	+2.871e+03	+1.035e+04	+0.285
37.100	+7.844e+03	+4.293e+03	+9.917e+03	+0.354
37.200	+7.225e+03	+3.654e+03	+1.110e+04	+0.336
37.300	+6.836e+03	+2.284e+03	+1.009e+04	+0.250
37.400	+6.238e+03	+3.003e+03	+1.083e+04	+0.325
37.500	+7.372e+03	+3.560e+03	+9.319e+03	+0.326
37.600	+5.927e+03	+1.905e+03	+8.877e+03	+0.243
37.700	+7.550e+03	+1.849e+03	+1.003e+04	+0.197
37.800	+7.556e+03	+3.455e+03	+8.373e+03	+0.314
37.900	+7.691e+03	+4.131e+03	+1.136e+04	+0.349
38.000	+7.096e+03	+2.996e+03	+1.052e+04	+0.297
38.100	+6.956e+03	+3.757e+03	+8.986e+03	+0.351
38.200	+7.212e+03	+1.865e+03	+9.693e+03	+0.206
38.300	+6.847e+03	+2.542e+03	+8.991e+03	+0.271
38.400	+7.125e+03	+1.524e+03	+1.033e+04	+0.176
38.500	+6.605e+03	+2.790e+03	+9.301e+03	+0.297
38.600	+6.785e+03	+3.972e+03	+1.014e+04	+0.369
38.700	+8.384e+03	+4.015e+03	+9.840e+03	+0.324
38.800	+6.262e+03	+3.699e+03	+9.935e+03	+0.371
38.900	+2.922e+03	+5.205e+03	+1.017e+04	+0.640
39.000	+4.480e+03	+5.325e+03	+1.084e+04	+0.543
39.100	+7.097e+03	+2.640e+03	+1.029e+04	+0.271
39.200	+5.690e+03	+3.044e+03	+1.084e+04	+0.349
39.300	+4.708e+03	+5.673e+03	+9.920e+03	+0.546
39.400	+7.371e+03	+2.907e+03	+9.480e+03	+0.283
39.500	+6.989e+03	+2.462e+03	+1.129e+04	+0.261
39.600	+7.730e+03	+3.578e+03	+9.462e+03	+0.316
39.700	+6.732e+03	+3.040e+03	+9.687e+03	+0.311
39.800	+7.050e+03	+2.495e+03	+1.089e+04	+0.261
39.900	+7.589e+03	+3.207e+03	+9.752e+03	+0.297
40.000	+7.157e+03	+3.994e+03	+1.063e+04	+0.358
40.100	+7.373e+03	+3.090e+03	+1.126e+04	+0.295
40.200	+7.608e+03	+3.244e+03	+1.053e+04	+0.299
40.300	+7.611e+03	+3.545e+03	+1.064e+04	+0.318
40.400	+5.885e+03	+3.403e+03	+9.731e+03	+0.366
40.500	+6.036e+03	+4.014e+03	+8.671e+03	+0.399
40.600	+4.453e+03	+5.454e+03	+9.064e+03	+0.551
40.700	+4.214e+03	+7.527e+03	+1.144e+04	+0.641
40.800	+2.933e+03	+7.069e+03	+1.128e+04	+0.707
40.900	+3.707e+03	+7.893e+03	+1.020e+04	+0.680
41.000	+2.201e+03	+7.525e+03	+8.606e+03	+0.774
41.100	+3.975e+03	+7.141e+03	+9.754e+03	+0.642
41.200	+4.001e+03	+7.526e+03	+1.134e+04	+0.653
41.300	+2.977e+03	+5.751e+03	+1.011e+04	+0.659
41.400	+2.222e+03	+6.263e+03	+8.692e+03	+0.738
41.500	+3.946e+03	+7.833e+03	+8.311e+03	+0.665
41.600	+1.838e+03	+7.065e+03	+8.110e+03	+0.794
41.700	+2.499e+03	+6.214e+03	+1.002e+04	+0.713
41.800	+3.316e+03	+6.477e+03	+9.958e+03	+0.661
41.900	+3.086e+03	+8.400e+03	+9.531e+03	+0.731
42.000	+3.161e+03	+5.531e+03	+1.038e+04	+0.636
