%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
7.600	+3.431e+03	+5.397e+03	+1.036e+04	+0.611
7.700	+3.967e+03	+6.114e+03	+9.385e+03	+0.606
7.800	+3.092e+03	+7.456e+03	+9.078e+03	+0.707
7.900	+2.924e+03	+6.189e+03	+9.082e+03	+0.679
8.000	+3.578e+03	+7.109e+03	+9.267e+03	+0.665
8.100	+2.599e+03	+6.070e+03	+1.051e+04	+0.700
8.200	+3.855e+03	+7.423e+03	+1.171e+04	+0.658
8.300	+3.965e+03	+6.983e+03	+1.061e+04	+0.638
8.400	+1.665e+03	+5.844e+03	+1.016e+04	+0.778
8.500	+9.994e+02	+7.751e+03	+9.944e+03	+0.886
8.600	+3.662e+03	+7.643e+03	+1.154e+04	+0.676
8.700	+3.493e+03	+9.185e+03	+8.316e+03	+0.724
8.800	+2.890e+03	+7.360e+03	+1.007e+04	+0.718
8.900	+9.933e+03	+3.496e+03	+1.112e+04	+0.260
9.000	+6.300e+03	+3.401e+03	+9.283e+03	+0.351
9.100	+8.236e+03	+3.470e+03	+9.713e+03	+0.296
9.200	+8.560e+03	+2.182e+03	+9.660e+03	+0.203
9.300	+6.606e+03	+4.606e+03	+9.432e+03	+0.411
9.400	+6.692e+03	+2.321e+03	+9.704e+03	+0.258
9.500	+6.758e+03	+2.749e+03	+1.084e+04	+0.289
9.600	+7.412e+03	+2.776e+03	+9.600e+03	+0.272
9.700	+6.622e+03	+2.271e+03	+8.855e+03	+0.255
9.800	+6.292e+03	+3.143e+03	+1.019e+04	+0.333
9.900	+6.697e+03	+3.457e+03	+9.550e+03	+0.340
10.000	+7.230e+03	+3.126e+03	+1.035e+04	+0.302
10.100	+7.594e+03	+4.797e+03	+9.786e+03	+0.387
10.200	+6.174e+03	+2.943e+03	+9.514e+03	+0.323
10.300	+6.151e+03	+2.802e+03	+1.092e+04	+0.313
10.400	+6.877e+03	+2.364e+03	+1.003e+04	+0.256
10.500	+6.342e+03	+4.109e+03	+1.123e+04	+0.393
10.600	+7.137e+03	+3.266e+03	+1.011e+04	+0.314
10.700	+7.273e+03	+3.934e+03	+1.028e+04	+0.351
10.800	+5.873e+03	+4.174e+03	+9.264e+03	+0.415
10.900	+2.366e+03	+8.258e+03	+1.015e+04	+0.777
11.000	+2.588e+03	+7.545e+03	+9.645e+03	+0.745
11.100	+2.754e+03	+5.693e+03	+1.140e+04	+0.674
11.200	+2.372e+03	+6.562e+03	+9.263e+03	+0.734
11.300	+4.024e+03	+7.211e+03	+9.524e+03	+0.642
11.400	+2.396e+03	+5.793e+03	+1.062e+04	+0.707
11.500	+3.634e+03	+6.602e+03	+1.124e+04	+0.645
11.600	+2.930e+03	+7.287e+03	+1.054e+04	+0.713
11.700	+1.534e+03	+6.846e+03	+9.851e+03	+0.817
11.800	+2.862e+03	+5.089e+03	+1.081e+04	+0.640
11.900	+3.161e+03	+6.831e+03	+1.064e+04	+0.684
12.000	+4.433e+03	+7.087e+03	+1.073e+04	+0.615
12.100	+3.415e+03	+7.376e+03	+9.579e+03	+0.684
12.200	+2.214e+03	+8.208e+03	+1.155e+04	+0.788
12.300	+2.508e+03	+7.167e+03	+9.697e+03	+0.741
12.400	+3.774e+03	+6.689e+03	+9.829e+03	+0.639
12.500	+3.201e+03	+6.935e+03	+1.011e+04	+0.684
12.600	+1.775e+03	+8.661e+03	+9.309e+03	+0.830
12.700	+3.661e+03	+5.802e+03	+9.171e+03	+0.613
12.800	+3.293e+03	+7.588e+03	+8.899e+03	+0.697
12.900	+3.809e+03	+7.117e+03	+1.019e+04	+0.651
13.000	+3.383e+03	+7.018e+03	+1.001e+04	+0.675
13.100	+3.121e+03	+5.386e+03	+8.891e+03	+0.633
13.200	+2.189e+03	+6.535e+03	+1.120e+04	+0.749
13.300	+2.819e+03	+7.360e+03	+8.664e+03	+0.723
13.400	+3.251e+03	+7.963e+03	+9.362e+03	+0.710
13.500	+2.610e+03	+7.334e+03	+9.594e+03	+0.737
13.600	+3.187e+03	+7.046e+03	+9.738e+03	+0.689
13.700	+4.057e+03	+8.000e+03	+1.003e+04	+0.664
13.800	+3.889e+03	+7.767e+03	+9.229e+03	+0.666
13.900	+2.474e+03	+7.428e+03	+1.033e+04	+0.750
14.000	+3.826e+03	+6.428e+03	+1.066e+04	+0.627
14.100	+7.032e+03	+2.666e+03	+1.026e+04	+0.275
14.200	+6.438e+03	+3.106e+03	+9.661e+03	+0.325
14.300	+6.295e+03	+1.885e+03	+9.864e+03	+0.230
14.400	+6.221e+03	+2.061e+03	+1.104e+04	+0.249
14.500	+6.304e+03	+1.692e+03	+1.078e+04	+0.212
14.600	+7.431e+03	+2.274e+03	+9.711e+03	+0.234
14.700	+6.769e+03	+2.149e+03	+9.963e+03	+0.241
14.800	+6.093e+03	+4.835e+03	+1.057e+04	+0.442
14.900	+2.567e+03	+7.426e+03	+8.903e+03	+0.743
15.000	+3.263e+03	+6.606e+03	+9.115e+03	+0.669
15.100	+1.826e+03	+7.038e+03	+9.760e+03	+0.794
15.200	+1.748e+03	+6.548e+03	+1.022e+04	+0.789
15.300	+3.574e+03	+6.691e+03	+1.026e+04	+0.652
15.400	+2.433e+03	+7.807e+03	+8.735e+03	+0.762
15.500	+3.437e+03	+7.204e+03	+1.078e+04	+0.677
15.600	+6.731e+03	+3.767e+03	+1.045e+04	+0.359
15.700	+6.516e+03	+4.428e+03	+1.069e+04	+0.405
15.800	+3.364e+03	+6.067e+03	+1.021e+04	+0.643
15.900	+2.923e+03	+6.733e+03	+1.102e+04	+0.697
16.000	+2.769e+03	+5.470e+03	+9.611e+03	+0.664
16.100	+3.072e+03	+5.938e+03	+9.665e+03	+0.659
16.200	+1.290e+03	+6.480e+03	+1.068e+04	+0.834
16.300	+3.953e+03	+6.410e+03	+9.950e+03	+0.619
16.400	+3.579e+03	+7.844e+03	+1.084e+04	+0.687
16.500	+3.535e+03	+6.997e+03	+1.024e+04	+0.664
16.600	+2.787e+03	+8.114e+03	+9.582e+03	+0.744
16.700	+3.549e+03	+7.650e+03	+1.041e+04	+0.683
16.800	+3.935e+03	+7.716e+03	+1.048e+04	+0.662
16.900	+2.700e+03	+7.887e+03	+1.078e+04	+0.745
17.000	+4.736e+03	+5.322e+03	+9.542e+03	+0.529
17.100	+5.483e+03	+3.967e+03	+8.913e+03	+0.420
17.200	+7.286e+03	+1.795e+03	+1.097e+04	+0.198
17.300	+5.225e+03	+1.499e+03	+9.803e+03	+0.223
17.400	+8.112e+03	+2.158e+03	+9.485e+03	+0.210
17.500	+6.337e+03	+1.059e+03	+1.089e+04	+0.143
17.600	+6.388e+03	+1.807e+03	+9.917e+03	+0.221
17.700	+5.913e+03	+3.972e+03	+1.125e+04	+0.402
17.800	+7.756e+03	+2.807e+03	+8.576e+03	+0.266
17.900	+7.158e+03	+2.108e+03	+9.768e+03	+0.227
18.000	+6.904e+03	+3.040e+03	+1.064e+04	+0.306
18.100	+7.226e+03	+3.871e+03	+1.025e+04	+0.349
18.200	+7.773e+03	+2.341e+03	+9.935e+03	+0.231
18.300	+5.880e+03	+3.319e+03	+1.037e+04	+0.361
18.400	+4.182e+03	+6.045e+03	+1.095e+04	+0.591
18.500	+3.664e+03	+7.560e+03	+8.728e+03	+0.674
18.600	+2.045e+03	+7.349e+03	+1.021e+04	+0.782
18.700	+2.172e+03	+6.603e+03	+1.054e+04	+0.752
18.800	+2.452e+03	+4.688e+03	+9.485e+03	+0.657
18.900	+4.097e+03	+6.894e+03	+1.068e+04	+0.627
19.000	+3.327e+03	+6.411e+03	+1.029e+04	+0.658
19.100	+3.633e+03	+7.132e+03	+9.898e+03	+0.663
19.200	+2.474e+03	+7.764e+03	+1.019e+04	+0.758
19.300	+2.401e+03	+7.489e+03	+1.043e+04	+0.757
19.400	+2.968e+03	+7.706e+03	+1.012e+04	+0.722
19.500	+2.712e+03	+6.621e+03	+9.118e+03	+0.709
19.600	+3.951e+03	+6.673e+03	+9.239e+03	+0.628
19.700	+3.104e+03	+7.278e+03	+1.062e+04	+0.701
19.800	+2.540e+03	+8.374e+03	+9.988e+03	+0.767
19.900	+6.754e+03	+3.056e+03	+9.110e+03	+0.312
20.000	+7.000e+03	+4.333e+03	+9.512e+03	+0.382
20.100	+3.294e+03	+6.753e+03	+9.378e+03	+0.672
20.200	+1.743e+03	+7.153e+03	+1.048e+04	+0.804
20.300	+2.786e+03	+8.046e+03	+1.035e+04	+0.743
20.400	+2.777e+03	+8.123e+03	+1.136e+04	+0.745
20.500	+3.994e+03	+5.977e+03	+9.089e+03	+0.599
20.600	+1.779e+03	+9.237e+03	+9.373e+03	+0.838
20.700	+2.799e+03	+7.912e+03	+9.998e+03	+0.739
20.800	+7.499e+03	+2.954e+03	+9.303e+03	+0.283
20.900	+4.140e+03	+5.628e+03	+9.672e+03	+0.576
21.000	+6.526e+03	+2.777e+03	+9.094e+03	+0.299
21.100	+6.741e+03	+3.405e+03	+1.082e+04	+0.336
21.200	+7.500e+03	+5.072e+03	+1.055e+04	+0.403
21.300	+5.600e+03	+4.089e+03	+8.983e+03	+0.422
21.400	+4.883e+03	+4.991e+03	+1.075e+04	+0.505
21.500	+7.459e+03	+1.616e+03	+1.105e+04	+0.178
21.600	+8.052e+03	+4.420e+03	+8.811e+03	+0.354
21.700	+5.522e+03	+3.702e+03	+9.490e+03	+0.401
21.800	+6.565e+03	+2.201e+03	+1.043e+04	+0.251
21.900	+8.411e+03	+3.455e+03	+1.052e+04	+0.291
22.000	+6.949e+03	+2.937e+03	+9.816e+03	+0.297
22.100	+6.912e+03	+3.716e+03	+1.074e+04	+0.350
22.200	+8.214e+03	+1.088e+03	+9.549e+03	+0.117
22.300	+5.901e+03	+3.073e+03	+1.012e+04	+0.342
22.400	+3.458e+03	+7.346e+03	+9.947e+03	+0.680
22.500	+3.096e+03	+6.066e+03	+9.894e+03	+0.662
22.600	+5.274e+03	+5.086e+03	+8.979e+03	+0.491
22.700	+7.330e+03	+2.628e+03	+1.013e+04	+0.264
22.800	+8.646e+03	+2.690e+03	+1.075e+04	+0.237
22.900	+5.973e+03	+3.083e+03	+1.087e+04	+0.340
23.000	+3.947e+03	+7.202e+03	+8.752e+03	+0.646
23.100	+4.112e+03	+6.036e+03	+9.584e+03	+0.595
23.200	+3.688e+03	+7.046e+03	+8.996e+03	+0.656
23.300	+3.607e+03	+6.636e+03	+1.091e+04	+0.648
23.400	+4.057e+03	+6.728e+03	+9.652e+03	+0.624
23.500	+3.685e+03	+7.306e+03	+1.006e+04	+0.665
23.600	+2.427e+03	+7.756e+03	+9.417e+03	+0.762
23.700	+3.627e+03	+6.456e+03	+9.369e+03	+0.640
23.800	+4.371e+03	+7.632e+03	+1.045e+04	+0.636
23.900	+4.959e+03	+7.581e+03	+9.858e+03	+0.605
24.000	+2.614e+03	+6.403e+03	+1.097e+04	+0.710
24.100	+2.618e+03	+5.815e+03	+9.898e+03	+0.690
