%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
15.100	+2.548e+03	+6.564e+03	+9.186e+03	+0.720
15.200	+5.832e+03	+4.063e+03	+1.011e+04	+0.411
15.300	+3.901e+03	+5.709e+03	+1.057e+04	+0.594
15.400	+2.455e+03	+6.074e+03	+1.031e+04	+0.712
15.500	+3.650e+03	+8.252e+03	+1.050e+04	+0.693
15.600	+2.398e+03	+7.077e+03	+9.929e+03	+0.747
15.700	+7.228e+03	+3.532e+03	+1.042e+04	+0.328
15.800	+7.576e+03	+3.418e+03	+9.632e+03	+0.311
15.900	+4.280e+03	+6.146e+03	+9.939e+03	+0.590
16.000	+3.419e+03	+6.699e+03	+1.071e+04	+0.662
16.100	+3.249e+03	+6.155e+03	+1.156e+04	+0.655
16.200	+3.181e+03	+7.340e+03	+1.077e+04	+0.698
16.300	+4.816e+03	+7.505e+03	+1.011e+04	+0.609
16.400	+8.344e+03	+2.185e+03	+1.028e+04	+0.208
16.500	+6.928e+03	+2.939e+03	+8.745e+03	+0.298
16.600	+5.732e+03	+2.371e+03	+8.917e+03	+0.293
16.700	+7.202e+03	+3.094e+03	+9.776e+03	+0.300
16.800	+7.078e+03	+3.782e+03	+8.932e+03	+0.348
16.900	+8.237e+03	+3.697e+03	+9.945e+03	+0.310
17.000	+6.173e+03	+4.065e+03	+9.481e+03	+0.397
17.100	+3.902e+03	+5.910e+03	+9.279e+03	+0.602
17.200	+3.879e+03	+6.663e+03	+1.058e+04	+0.632
17.300	+2.390e+03	+6.680e+03	+1.031e+04	+0.736
17.400	+1.565e+03	+7.827e+03	+1.033e+04	+0.833
17.500	+2.500e+03	+7.085e+03	+9.900e+03	+0.739
17.600	+2.731e+03	+6.747e+03	+9.416e+03	+0.712
17.700	+3.160e+03	+6.709e+03	+9.329e+03	+0.680
17.800	+1.564e+03	+6.475e+03	+9.502e+03	+0.805
17.900	+2.391e+03	+6.591e+03	+9.595e+03	+0.734
18.000	+3.966e+03	+5.809e+03	+9.764e+03	+0.594
18.100	+3.003e+03	+8.317e+03	+1.081e+04	+0.735
18.200	+3.595e+03	+6.464e+03	+1.080e+04	+0.643
18.300	+2.602e+03	+5.986e+03	+9.718e+03	+0.697
18.400	+2.586e+03	+7.307e+03	+1.033e+04	+0.739
18.500	+4.061e+03	+6.931e+03	+8.528e+03	+0.631
18.600	+3.085e+03	+7.790e+03	+9.640e+03	+0.716
18.700	+2.888e+03	+8.273e+03	+8.056e+03	+0.741
18.800	+4.229e+03	+7.057e+03	+9.532e+03	+0.625
18.900	+2.097e+03	+6.373e+03	+1.000e+04	+0.752
19.000	+1.804e+03	+6.450e+03	+1.040e+04	+0.781
19.100	+3.798e+03	+7.829e+03	+8.391e+03	+0.673
19.200	+4.159e+03	+7.669e+03	+8.460e+03	+0.648
19.300	+3.395e+03	+6.932e+03	+1.176e+04	+0.671
19.400	+2.129e+03	+6.853e+03	+9.689e+03	+0.763
19.500	+1.688e+03	+8.595e+03	+1.087e+04	+0.836
19.600	+2.985e+03	+6.094e+03	+1.039e+04	+0.671
19.700	+3.687e+03	+6.982e+03	+1.042e+04	+0.654
19.800	+4.747e+03	+6.272e+03	+1.017e+04	+0.569
19.900	+3.396e+03	+6.980e+03	+9.797e+03	+0.673
20.000	+7.267e+03	+2.958e+03	+8.875e+03	+0.289
20.100	+7.029e+03	+3.266e+03	+1.020e+04	+0.317
20.200	+6.549e+03	+2.203e+03	+1.067e+04	+0.252
20.300	+7.238e+03	+2.957e+03	+1.097e+04	+0.290
20.400	+8.962e+03	+3.498e+03	+1.055e+04	+0.281
20.500	+5.765e+03	+2.788e+03	+9.955e+03	+0.326
20.600	+7.396e+03	+3.270e+03	+1.130e+04	+0.307
20.700	+7.483e+03	+3.606e+03	+9.781e+03	+0.325
20.800	+6.650e+03	+2.525e+03	+1.028e+04	+0.275
20.900	+7.260e+03	+3.028e+03	+1.021e+04	+0.294
21.000	+7.699e+03	+2.636e+03	+1.093e+04	+0.255
21.100	+6.397e+03	+3.383e+03	+1.168e+04	+0.346
21.200	+5.896e+03	+3.546e+03	+9.079e+03	+0.376
21.300	+3.575e+03	+6.761e+03	+1.017e+04	+0.654
21.400	+4.397e+03	+7.178e+03	+1.113e+04	+0.620
21.500	+1.874e+03	+8.411e+03	+1.123e+04	+0.818
21.600	+2.690e+03	+7.925e+03	+1.075e+04	+0.747
21.700	+2.824e+03	+7.070e+03	+8.861e+03	+0.715
21.800	+2.890e+03	+7.195e+03	+1.115e+04	+0.713
21.900	+2.544e+03	+7.796e+03	+7.838e+03	+0.754
22.000	+2.820e+03	+8.531e+03	+8.018e+03	+0.752
22.100	+2.994e+03	+7.286e+03	+9.526e+03	+0.709
22.200	+3.695e+03	+7.411e+03	+9.864e+03	+0.667
22.300	+5.126e+03	+7.686e+03	+1.065e+04	+0.600
22.400	+1.482e+03	+6.363e+03	+1.046e+04	+0.811
22.500	+2.623e+03	+8.300e+03	+8.740e+03	+0.760
22.600	+2.532e+03	+6.907e+03	+9.826e+03	+0.732
22.700	+2.878e+03	+6.826e+03	+1.077e+04	+0.703
22.800	+3.380e+03	+7.270e+03	+9.999e+03	+0.683
22.900	+3.153e+03	+7.481e+03	+1.053e+04	+0.703
23.000	+2.584e+03	+8.191e+03	+9.758e+03	+0.760
23.100	+4.230e+03	+7.071e+03	+9.793e+03	+0.626
23.200	+4.764e+03	+6.630e+03	+8.549e+03	+0.582
23.300	+2.097e+03	+7.541e+03	+1.202e+04	+0.782
23.400	+1.500e+03	+6.308e+03	+1.064e+04	+0.808
23.500	+4.716e+03	+4.552e+03	+1.055e+04	+0.491
23.600	+5.315e+03	+3.973e+03	+8.928e+03	+0.428
23.700	+6.562e+03	+2.994e+03	+8.661e+03	+0.313
23.800	+3.349e+03	+8.305e+03	+9.374e+03	+0.713
23.900	+3.575e+03	+7.207e+03	+8.704e+03	+0.668
24.000	+3.949e+03	+7.138e+03	+1.074e+04	+0.644
24.100	+4.396e+03	+7.049e+03	+9.047e+03	+0.616
24.200	+2.449e+03	+7.161e+03	+1.017e+04	+0.745
24.300	+2.996e+03	+5.238e+03	+9.710e+03	+0.636
24.400	+3.581e+03	+6.905e+03	+1.027e+04	+0.659
24.500	+3.230e+03	+8.588e+03	+1.083e+04	+0.727
24.600	+1.252e+03	+6.750e+03	+9.805e+03	+0.844
24.700	+1.617e+03	+6.724e+03	+1.157e+04	+0.806
24.800	+2.582e+03	+7.563e+03	+8.856e+03	+0.745
24.900	+3.375e+03	+6.363e+03	+9.957e+03	+0.653
25.000	+2.079e+03	+6.902e+03	+9.334e+03	+0.769
25.100	+2.466e+03	+7.838e+03	+9.791e+03	+0.761
25.200	+3.537e+03	+6.138e+03	+9.667e+03	+0.634
25.300	+4.459e+03	+5.472e+03	+8.433e+03	+0.551
25.400	+2.981e+03	+6.497e+03	+1.084e+04	+0.685
25.500	+3.381e+03	+7.474e+03	+9.771e+03	+0.689
25.600	+3.408e+03	+7.843e+03	+1.097e+04	+0.697
25.700	+3.262e+03	+7.938e+03	+8.951e+03	+0.709
25.800	+4.120e+03	+4.975e+03	+1.004e+04	+0.547
25.900	+7.646e+03	+2.878e+03	+9.037e+03	+0.273
26.000	+3.001e+03	+6.641e+03	+1.039e+04	+0.689
26.100	+2.812e+03	+7.762e+03	+1.022e+04	+0.734
26.200	+2.323e+03	+7.037e+03	+9.274e+03	+0.752
26.300	+6.356e+03	+4.493e+03	+1.066e+04	+0.414
26.400	+5.614e+03	+2.940e+03	+1.085e+04	+0.344
26.500	+6.388e+03	+2.985e+03	+8.608e+03	+0.318
26.600	+3.163e+03	+7.666e+03	+9.459e+03	+0.708
26.700	+1.301e+03	+7.398e+03	+1.012e+04	+0.850
26.800	+2.592e+03	+7.224e+03	+1.024e+04	+0.736
26.900	+2.082e+03	+7.245e+03	+1.076e+04	+0.777
27.000	+2.262e+03	+7.197e+03	+9.391e+03	+0.761
27.100	+2.754e+03	+7.815e+03	+9.628e+03	+0.739
27.200	+2.556e+03	+7.044e+03	+1.033e+04	+0.734
27.300	+2.220e+03	+7.060e+03	+1.006e+04	+0.761
27.400	+3.055e+03	+6.051e+03	+1.021e+04	+0.665
27.500	+3.173e+03	+7.020e+03	+8.240e+03	+0.689
27.600	+3.536e+03	+5.945e+03	+1.031e+04	+0.627
27.700	+2.798e+03	+6.204e+03	+9.332e+03	+0.689
27.800	+5.606e+03	+2.635e+03	+1.114e+04	+0.320
27.900	+8.814e+03	+3.049e+03	+9.535e+03	+0.257
28.000	+7.147e+03	+3.545e+03	+1.063e+04	+0.332
28.100	+6.534e+03	+2.962e+03	+9.712e+03	+0.312
28.200	+6.332e+03	+1.521e+03	+9.817e+03	+0.194
28.300	+6.103e+03	+4.721e+03	+1.109e+04	+0.436
28.400	+3.015e+03	+7.387e+03	+1.026e+04	+0.710
28.500	+1.731e+03	+7.817e+03	+8.272e+03	+0.819
28.600	+3.518e+03	+5.876e+03	+1.142e+04	+0.625
28.700	+3.098e+03	+7.987e+03	+8.102e+03	+0.720
28.800	+2.498e+03	+6.430e+03	+1.057e+04	+0.720
28.900	+3.257e+03	+6.273e+03	+9.703e+03	+0.658
29.000	+2.568e+03	+7.854e+03	+1.075e+04	+0.754
29.100	+2.770e+03	+8.059e+03	+1.001e+04	+0.744
29.200	+2.093e+03	+7.063e+03	+1.041e+04	+0.771
29.300	+2.772e+03	+8.134e+03	+1.003e+04	+0.746
29.400	+3.700e+03	+6.066e+03	+9.681e+03	+0.621
29.500	+2.900e+03	+6.987e+03	+9.013e+03	+0.707
29.600	+2.894e+03	+7.693e+03	+9.022e+03	+0.727
29.700	+1.802e+03	+6.776e+03	+1.132e+04	+0.790
29.800	+2.296e+03	+8.288e+03	+8.906e+03	+0.783
29.900	+3.258e+03	+6.961e+03	+9.312e+03	+0.681
30.000	+1.597e+03	+6.284e+03	+9.541e+03	+0.797
30.100	+3.639e+03	+6.571e+03	+9.281e+03	+0.644
30.200	+2.416e+03	+7.273e+03	+1.038e+04	+0.751
30.300	+3.181e+03	+7.660e+03	+1.163e+04	+0.707
30.400	+2.533e+03	+7.312e+03	+1.063e+04	+0.743
30.500	+2.370e+03	+7.322e+03	+1.041e+04	+0.755
30.600	+6.728e+03	+2.980e+03	+1.002e+04	+0.307
30.700	+6.836e+03	+1.430e+03	+1.053e+04	+0.173
30.800	+7.213e+03	+3.426e+03	+1.042e+04	+0.322
30.900	+6.811e+03	+2.881e+03	+1.065e+04	+0.297
31.000	+7.775e+03	+2.068e+03	+1.063e+04	+0.210
31.100	+7.035e+03	+3.585e+03	+9.374e+03	+0.338
31.200	+6.816e+03	+4.319e+03	+1.034e+04	+0.388
31.300	+7.557e+03	+2.801e+03	+9.532e+03	+0.270
31.400	+5.963e+03	+5.197e+03	+1.030e+04	+0.466
31.500	+7.233e+03	+3.405e+03	+8.356e+03	+0.320
31.600	+8.016e+03	+3.673e+03	+1.021e+04	+0.314
31.700	+7.418e+03	+2.787e+03	+1.070e+04	+0.273
31.800	+7.614e+03	+3.503e+03	+1.060e+04	+0.315
31.900	+7.572e+03	+2.622e+03	+9.169e+03	+0.257
32.000	+7.629e+03	+2.981e+03	+9.749e+03	+0.281
32.100	+7.208e+03	+2.752e+03	+1.034e+04	+0.276
32.200	+7.380e+03	+4.092e+03	+9.902e+03	+0.357
32.300	+8.082e+03	+2.330e+03	+1.061e+04	+0.224
32.400	+6.064e+03	+2.790e+03	+9.617e+03	+0.315
32.500	+7.409e+03	+1.859e+03	+9.916e+03	+0.201
32.600	+7.410e+03	+1.177e+03	+9.131e+03	+0.137
32.700	+7.005e+03	+2.980e+03	+8.397e+03	+0.298
32.800	+7.513e+03	+3.139e+03	+9.459e+03	+0.295
32.900	+8.623e+03	+4.602e+03	+1.003e+04	+0.348
33.000	+5.950e+03	+2.140e+03	+9.790e+03	+0.265
33.100	+7.808e+03	+3.361e+03	+9.447e+03	+0.301
33.200	+7.594e+03	+3.024e+03	+1.010e+04	+0.285
33.300	+7.225e+03	+2.728e+03	+9.222e+03	+0.274
33.400	+6.943e+03	+2.502e+03	+1.039e+04	+0.265
33.500	+8.660e+03	+3.749e+03	+1.054e+04	+0.302
33.600	+6.287e+03	+2.665e+03	+1.019e+04	+0.298
33.700	+6.971e+03	+4.002e+03	+9.883e+03	+0.365
33.800	+7.995e+03	+3.006e+03	+9.862e+03	+0.273
33.900	+7.777e+03	+2.325e+03	+8.916e+03	+0.230
34.000	+7.201e+03	+2.941e+03	+1.059e+04	+0.290
34.100	+6.365e+03	+2.507e+03	+9.489e+03	+0.283
34.200	+6.774e+03	+2.837e+03	+9.836e+03	+0.295
34.300	+5.653e+03	+2.360e+03	+8.749e+03	+0.295
34.400	+8.742e+03	+3.027e+03	+1.003e+04	+0.257
34.500	+6.893e+03	+4.174e+03	+1.120e+04	+0.377
34.600	+6.455e+03	+1.397e+03	+9.992e+03	+0.178
34.700	+7.112e+03	+3.770e+03	+8.151e+03	+0.346
34.800	+7.084e+03	+3.104e+03	+9.214e+03	+0.305
34.900	+4.343e+03	+5.792e+03	+1.099e+04	+0.571
35.000	+3.173e+03	+5.903e+03	+9.450e+03	+0.650
35.100	+2.891e+03	+7.295e+03	+9.876e+03	+0.716
35.200	+3.283e+03	+6.997e+03	+9.974e+03	+0.681
35.300	+2.414e+03	+6.874e+03	+9.754e+03	+0.740
35.400	+2.939e+03	+5.893e+03	+9.975e+03	+0.667
35.500	+4.390e+03	+5.256e+03	+9.404e+03	+0.545
35.600	+3.522e+03	+6.209e+03	+1.047e+04	+0.638
35.700	+3.580e+03	+6.135e+03	+1.062e+04	+0.632
35.800	+3.308e+03	+6.272e+03	+1.033e+04	+0.655
35.900	+4.387e+03	+6.001e+03	+8.156e+03	+0.578
36.000	+3.142e+03	+5.580e+03	+8.381e+03	+0.640
36.100	+3.255e+03	+5.500e+03	+8.869e+03	+0.628
36.200	+4.122e+03	+8.752e+03	+1.096e+04	+0.680
36.300	+4.029e+03	+7.114e+03	+9.277e+03	+0.638
36.400	+2.399e+03	+5.780e+03	+1.231e+04	+0.707
36.500	+3.675e+03	+7.576e+03	+9.703e+03	+0.673
36.600	+2.153e+03	+7.909e+03	+1.049e+04	+0.786
36.700	+2.107e+03	+8.351e+03	+8.942e+03	+0.799
36.800	+4.103e+03	+6.117e+03	+9.609e+03	+0.598
36.900	+3.306e+03	+8.291e+03	+9.980e+03	+0.715
37.000	+3.924e+03	+8.838e+03	+1.033e+04	+0.693
37.100	+3.310e+03	+6.985e+03	+1.052e+04	+0.678
37.200	+3.540e+03	+6.439e+03	+9.508e+03	+0.645
37.300	+4.261e+03	+6.884e+03	+1.026e+04	+0.618
37.400	+5.358e+03	+2.249e+03	+1.010e+04	+0.296
37.500	+4.999e+03	+2.718e+03	+1.142e+04	+0.352
37.600	+5.930e+03	+3.121e+03	+9.330e+03	+0.345
37.700	+7.635e+03	+2.266e+03	+9.949e+03	+0.229
37.800	+6.386e+03	+3.335e+03	+1.112e+04	+0.343
37.900	+5.011e+03	+5.230e+03	+1.032e+04	+0.511
38.000	+2.804e+03	+8.139e+03	+1.117e+04	+0.744
38.100	+2.937e+03	+8.857e+03	+1.086e+04	+0.751
38.200	+2.577e+03	+5.553e+03	+9.864e+03	+0.683
38.300	+1.897e+03	+7.234e+03	+9.557e+03	+0.792
38.400	+3.480e+03	+6.129e+03	+9.492e+03	+0.638
38.500	+2.623e+03	+6.894e+03	+1.004e+04	+0.724
38.600	+5.537e+03	+4.730e+03	+1.000e+04	+0.461
38.700	+7.246e+03	+3.025e+03	+9.838e+03	+0.295
38.800	+4.055e+03	+5.938e+03	+1.030e+04	+0.594
38.900	+2.764e+03	+6.011e+03	+9.989e+03	+0.685
39.000	+2.634e+03	+6.632e+03	+9.630e+03	+0.716
39.100	+2.049e+03	+8.196e+03	+9.973e+03	+0.800
39.200	+3.593e+03	+7.809e+03	+9.542e+03	+0.685
39.300	+3.239e+03	+7.776e+03	+9.381e+03	+0.706
39.400	+1.361e+03	+7.179e+03	+1.035e+04	+0.841
39.500	+2.957e+03	+6.025e+03	+1.004e+04	+0.671
39.600	+2.491e+03	+6.964e+03	+9.862e+03	+0.737
39.700	+2.910e+03	+8.141e+03	+1.055e+04	+0.737
39.800	+2.738e+03	+5.339e+03	+9.418e+03	+0.661
39.900	+2.731e+03	+7.733e+03	+1.090e+04	+0.739
40.000	+3.446e+03	+6.843e+03	+1.009e+04	+0.665
40.100	+4.745e+03	+6.373e+03	+9.088e+03	+0.573
40.200	+5.673e+03	+3.911e+03	+9.783e+03	+0.408
40.300	+6.143e+03	+3.135e+03	+9.129e+03	+0.338
40.400	+4.851e+03	+2.175e+03	+1.076e+04	+0.310
40.500	+7.732e+03	+1.791e+03	+1.117e+04	+0.188
40.600	+7.220e+03	+2.565e+03	+1.000e+04	+0.262
40.700	+7.479e+03	+3.438e+03	+1.026e+04	+0.315
40.800	+6.843e+03	+2.905e+03	+9.582e+03	+0.298
40.900	+5.721e+03	+3.481e+03	+1.027e+04	+0.378
41.000	+7.505e+03	+2.837e+03	+1.118e+04	+0.274
41.100	+4.896e+03	+2.929e+03	+9.286e+03	+0.374
41.200	+7.076e+03	+2.862e+03	+9.890e+03	+0.288
41.300	+6.762e+03	+2.130e+03	+9.553e+03	+0.240
41.400	+6.898e+03	+3.602e+03	+9.993e+03	+0.343
41.500	+6.816e+03	+2.273e+03	+9.959e+03	+0.250
41.600	+6.711e+03	+3.562e+03	+1.059e+04	+0.347
41.700	+7.521e+03	+4.375e+03	+9.503e+03	+0.368
41.800	+7.966e+03	+3.155e+03	+1.047e+04	+0.284
41.900	+6.288e+03	+4.441e+03	+1.022e+04	+0.414
42.000	+7.966e+03	+2.589e+03	+1.029e+04	+0.245
